Time: 16:58; Datum: 22.07.2015
Sample Area [sqmm]: 0,000
Sample Thickness [mm]: 0,000
Voltage Level [V]: 0,010


F[Hz]		Z[Ohm]		Theta		Temperatur[°C]
3859,687000	1042526,000000	-85,223840
3970,582000	1019473,000000	-85,137510
4084,663000	993041,900000	-85,090490
4202,022000	961809,500000	-85,122300
4322,752000	937493,300000	-85,099690
4446,951000	917322,100000	-84,954540
4574,719000	887844,100000	-85,095630
4706,158000	865975,200000	-85,269930
4841,373000	840942,300000	-84,967730
4980,473000	821535,700000	-84,997800
5123,569000	804382,400000	-85,788600
5270,777000	775419,100000	-84,827510
5422,215000	754668,400000	-85,195480
5578,003000	735232,100000	-85,288450
5738,268000	716515,100000	-85,062440
5903,137000	697750,900000	-85,114890
6072,743000	680468,900000	-85,320760
6247,222000	660511,900000	-85,316930
6426,714000	644412,500000	-85,432940
6611,363000	628738,400000	-85,292590
6801,318000	609030,700000	-85,172740
6996,730000	592954,400000	-85,224950
7197,757000	577366,000000	-85,303000
7404,559000	562353,600000	-85,291280
7617,304000	545786,600000	-85,467160
7836,160000	532877,700000	-85,462970
8061,305000	517807,400000	-85,457380
8292,919000	504141,500000	-85,403610
8531,187000	491201,900000	-85,381850
8776,301000	475724,400000	-85,463960
9028,457000	464878,300000	-85,391020
9287,859000	451856,100000	-85,452340
9554,713000	440746,700000	-85,333750
9829,234000	428910,900000	-85,349570
10111,643000	417580,700000	-85,393230
10402,166000	406955,200000	-85,198450
10701,036000	395432,500000	-85,379630
11008,493000	384389,700000	-85,407250
11324,784000	374087,200000	-85,330050
11650,162000	364283,600000	-85,311030
11984,889000	354754,200000	-85,331060
12329,233000	344989,500000	-85,420610
12683,471000	335977,800000	-85,413130
13047,886000	326163,200000	-85,529840
13422,772000	318378,000000	-85,348290
13808,428000	309655,000000	-85,385220
14205,166000	302020,700000	-85,459500
14613,302000	293398,400000	-85,344750
15033,164000	285617,300000	-85,114190
15465,090000	278160,500000	-85,332580
15909,425000	270501,700000	-85,315970
16366,527000	263211,400000	-85,224250
16836,762000	256430,800000	-85,237660
17320,508000	249328,800000	-85,244110
17818,153000	242437,600000	-85,274180
18330,095000	235927,300000	-85,178900
18856,747000	229651,300000	-85,183440
19398,530000	223458,400000	-85,256840
19955,879000	217521,900000	-85,199200
