EC-Lab ASCII FILE
Nb header lines : 77                          

Cyclic Voltammetry

Run on channel : 1 (SN 6985)
Grouped channel(s) : 1
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = 0,00 V, max = 5,00 V
Acquisition started on : 08/28/2015 15:57:10
Saved on :
	File : LiS_Klein_Vollprogramm_02_CV_C01.mpr
	Directory : C:\Gielisch\NeueZelle\LiS-Test\150828\
	Host : 192.168.0.2
Device : VMP3 (SN 0324)
Address : 192.168.0.1
EC-Lab for windows v10.33 (software)
Internet server v10.33 (firmware)
Command interpretor v10.32 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0,001 mg
 at x = 0,000
Molecular weight of active material (at x = 0) : 0,001 g/mol
Atomic weight of intercalated ion : 0,001 g/mol
Acquisition started at : xo = 0,000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26,801 mA.h
Battery capacity : 0,000 A.h
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Ei (V)              0,000               
vs.                 Eoc                 
dE/dt               10,000              
dE/dt unit          mV/s                
E1 (V)              2,800               
vs.                 Ref                 
Step percent        50                  
N                   10                  
E range min (V)     0,000               
E range max (V)     5,000               
I Range             Auto                
Bandwidth           5                   
E2 (V)              1,500               
vs.                 Ref                 
nc cycles           0                   
Reverse Scan        1                   
Ef (V)              0,000               
vs.                 Eoc                 

Modify on : 08/28/2015 15:59
E1 (V)              3,000               
E2 (V)              1,000               

Modify on : 08/28/2015 16:01
E1 (V)              3,500               

Modify on : 08/28/2015 16:07
E2 (V)              0,800               

Modify on : 08/28/2015 16:35
E1 (V)              3,800               

Number of loops : 7
Loop 0 from point number 0 to 2602
Loop 1 from point number 2603 to 7602
Loop 2 from point number 7603 to 13002
Loop 3 from point number 13003 to 18402
Loop 4 from point number 18403 to 23802
Loop 5 from point number 23803 to 29801
Loop 6 from point number 29802 to 35799

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	1	0	1	0	0,0508	2,73943591	2,74002028	-0,0013689417392015458	1	0	3,75092804E-006
2	1	0	1	0	0,1058	2,73998523	2,74022436	-0,00062695958808497472	1	-3,80448455E-008	1,71800991E-006
2	1	0	1	0	0,2058	2,74098516	2,74113774	0,00069189022138339661	1	-2,66732982E-008	1,89656635E-006
2	1	0	1	0	0,3058	2,74198532	2,74210453	0,0016564607511908371	1	9,82663195E-008	4,54218844E-006
2	1	0	1	0	0,4058	2,74298573	2,74308467	0,0023814047965936835	1	3,07011732E-007	6,53239476E-006
2	1	0	1	0	0,5058	2,74398589	2,74417639	0,0029267784390227674	1	5,78396566E-007	8,03159674E-006
2	1	0	1	0	0,6058	2,74498606	2,74510312	0,0033255517073148173	1	8,96889787E-007	9,12898213E-006
2	1	0	1	0	0,7058	2,74598575	2,74618578	0,003667670169508905	1	1,25239444E-006	1,00721036E-005
2	1	0	1	0	0,8058	2,74698615	2,7470901	0,0039136693166154925	1	1,63667278E-006	1,07512024E-005
2	1	0	1	0	0,9058	2,74798656	2,74808359	0,0041072951404472755	1	2,04287949E-006	1,12871903E-005
2	1	0	1	0	1,0058	2,74898648	2,74913073	0,0043049715642593126	1	2,46836885E-006	1,18349299E-005
2	1	0	1	0	1,1058	2,74998689	2,75024438	0,004425540489912089	1	2,91004289E-006	1,21713183E-005
2	1	0	1	0	1,2058	2,7509861	2,75105953	0,004529949123341287	1	3,36263588E-006	1,24621602E-005
2	1	0	0	0	1,3060	2,75198674	2,75192404	0,0046558514124868941	1	3,82756525E-006	1,28125494E-005
2	1	0	0	0	1,4060	2,75298715	2,75314045	0,0047437883433842784	1	4,30255659E-006	1,30603157E-005
2	1	0	0	0	1,5060	2,75398731	2,75415182	0,0048466041124710579	1	4,78710172E-006	1,33482836E-005
2	1	0	0	0	1,6060	2,75498772	2,75497603	0,0049307854243562861	1	5,28072587E-006	1,35841956E-005
2	1	0	0	0	1,7060	2,75598741	2,75609016	0,0050028459749969261	1	5,78240588E-006	1,37882944E-005
2	1	0	0	0	1,8060	2,75698733	2,75721693	0,0050481874123862528	1	6,28964744E-006	1,39189478E-005
2	1	0	0	0	1,9060	2,75798774	2,75821948	0,0051033691927807846	1	6,80200492E-006	1,40762122E-005
2	1	0	0	0	2,0060	2,75898814	2,75907063	0,0051729284330374739	1	7,32076023E-006	1,42724748E-005
2	1	0	0	0	2,1060	2,75998831	2,76015306	0,0052245041820074003	1	7,84529402E-006	1,44204314E-005
2	1	0	0	0	2,2060	2,76098824	2,76117778	0,0052625067279829446	1	8,37453445E-006	1,45307167E-005
2	1	0	0	0	2,3060	2,76198816	2,76214027	0,0053225005971466157	1	8,90881074E-006	1,47014935E-005
2	1	0	0	0	2,4060	2,76298833	2,76310682	0,0053310870641359866	1	9,44622025E-006	1,47303626E-005
2	1	0	0	0	2,5060	2,76398826	2,76424289	0,0053585782466614163	1	9,98528503E-006	1,48124118E-005
2	1	0	1	0	2,6062	2,76498938	2,76525974	0,0054223761392476998	1	1,05298768E-005	1,49942789E-005
2	1	0	1	0	2,7062	2,76598907	2,766119	0,0054521280339772314	1	1,1078183E-005	1,50812348E-005
2	1	0	1	0	2,8062	2,76698899	2,76723266	0,0054844909582580371	1	1,16297861E-005	1,51768627E-005
2	1	0	1	0	2,9062	2,76798916	2,76809239	0,0055298013510225606	1	1,21850399E-005	1,53070014E-005
2	1	0	1	0	3,0062	2,76898932	2,76925969	0,0055756329939295469	1	1,27452486E-005	1,54403751E-005
2	1	0	1	0	3,1062	2,76998973	2,77020001	0,0056465026761914061	1	1,33115682E-005	1,5641941E-005
2	1	0	1	0	3,2062	2,77098989	2,7712512	0,0056598038764032326	1	1,38814139E-005	1,56847382E-005
2	1	0	1	0	3,3062	2,77198982	2,7721827	0,0056720722398798387	1	1,4452793E-005	1,57240211E-005
2	1	0	1	0	3,4062	2,77298999	2,77323866	0,0056990292753282752	1	1,50258047E-005	1,58047678E-005
2	1	0	1	0	3,5062	2,77399015	2,77415657	0,0057160936455518675	1	1,56014339E-005	1,58573384E-005
2	1	0	1	0	3,6062	2,77499056	2,77526116	0,0057431740715401389	1	1,61792923E-005	1,59388073E-005
2	1	0	1	0	3,7062	2,77599049	2,77614784	0,005741877850528848	1	1,67581784E-005	1,59403025E-005
2	1	0	1	0	3,8062	2,77699065	2,77715945	0,0057600142846005312	1	1,73380176E-005	1,59964784E-005
2	1	0	1	0	3,9062	2,7779901	2,77815628	0,0058119101805363917	1	1,79216186E-005	1,6146394E-005
2	1	0	0	0	4,0064	2,77899075	2,77917314	0,0058317590599741773	1	1,85095287E-005	1,62074684E-005
2	1	0	0	0	4,1064	2,77999115	2,78032255	0,0058708666372156096	1	1,90995179E-005	1,63229033E-005
2	1	0	0	0	4,2064	2,78099108	2,78124475	0,0059036833926155725	1	1,9692754E-005	1,64195881E-005
2	1	0	0	0	4,3064	2,78199148	2,78215384	0,0059352584961473856	1	2,0289468E-005	1,65128022E-005
2	1	0	0	0	4,4064	2,78299117	2,78325868	0,0059745475774872486	1	2,08898782E-005	1,66287118E-005
2	1	0	0	0	4,5064	2,78399158	2,78417635	0,0060291861073993318	1	2,14948395E-005	1,67863182E-005
2	1	0	0	0	4,6064	2,78499198	2,78516984	0,0060344294793645286	1	2,21028931E-005	1,68069109E-005
2	1	0	0	0	4,7064	2,78599191	2,78625679	0,0060944479671349862	1	2,27141354E-005	1,69806972E-005
2	1	0	0	0	4,8064	2,78699207	2,78726387	0,0061452485765416602	1	2,33307965E-005	1,712843E-005
2	1	0	0	0	4,9064	2,787992	2,788311	0,0062001846726397402	1	2,3952598E-005	1,72880427E-005
2	1	0	0	0	5,0064	2,7889924	2,78912187	0,0062128456149905536	1	2,45773044E-005	1,73283843E-005
2	1	0	0	0	5,1064	2,78999233	2,7901063	0,0062170714739261389	1	2,52031896E-005	1,73462904E-005
2	1	0	0	0	5,2064	2,7909925	2,79114437	0,0062126333392538701	1	2,58290147E-005	1,73403569E-005
2	1	0	1	0	5,3066	2,79199314	2,79222298	0,0062288388943832768	1	2,64563114E-005	1,73923072E-005
2	1	0	1	0	5,4066	2,79299283	2,79313636	0,0062326791198251136	1	2,70838136E-005	1,74087218E-005
2	1	0	1	0	5,5066	2,793993	2,79421401	0,0062513037561007795	1	2,77126419E-005	1,74674806E-005
2	1	0	1	0	5,6066	2,79499316	2,79513621	0,0062477271443370573	1	2,83418722E-005	1,74632478E-005
2	1	0	1	0	5,7066	2,79599357	2,79624128	0,0062633985901441101	1	2,89719155E-005	1,75139739E-005
2	1	0	1	0	5,8066	2,79699373	2,79703021	0,0063136050055079002	1	2,96048365E-005	1,76593439E-005
2	1	0	1	0	5,9066	2,79799366	2,79833555	0,0063055812659311155	1	3,0240617E-005	1,76451322E-005
2	1	0	1	0	6,0066	2,79899383	2,79919982	0,0063281765345621914	1	3,08772069E-005	1,77138299E-005
2	1	0	1	0	6,0816	2,79974413	2,80006647	0,0063509953203417101	1	3,13560122E-005	1,77832098E-005
2	0	0	1	0	6,1120	2,80004501	2,80032802	0,0064004466403275456	1	3,15511643E-005	1,79233502E-005
2	0	0	1	0	6,1670	2,79949379	2,79972553	0,0046136788247774022	1	3,18143684E-005	1,29170348E-005
2	0	0	1	0	6,2670	2,79849362	2,79873633	0,0023584786818160211	1	3,21510524E-005	6,60076012E-006
2	0	0	1	0	6,3670	2,7974937	2,79784536	0,0007775553436254615	1	3,2298547E-005	2,17547972E-006
2	0	0	1	0	6,4670	2,79649377	2,79663801	-0,00024841585926583174	1	3,23172499E-005	6,94729238E-007
2	0	0	1	0	6,5670	2,79549336	2,79585385	-0,0010149146202349142	1	3,22475025E-005	2,83755298E-006
2	0	0	1	0	6,6670	2,7944932	2,79463291	-0,0016179361080975072	1	3,21094813E-005	4,52153745E-006
2	0	0	1	0	6,7670	2,79349279	2,79362202	-0,002010355079956193	1	3,19226092E-005	5,61617207E-006
2	0	0	1	0	6,8670	2,79249287	2,79269528	-0,0022900521847380624	1	3,1701893E-005	6,39541804E-006
2	0	0	0	0	6,9672	2,79149222	2,79160738	-0,0025589257319774893	1	3,14539575E-005	7,14351609E-006
2	0	0	0	0	7,0672	2,79049253	2,7906723	-0,0027033911982370026	1	3,11854201E-005	7,54427901E-006
2	0	0	0	0	7,1672	2,78949237	2,78970098	-0,0028225356856839619	1	3,09046736E-005	7,87403042E-006
2	0	0	0	0	7,2672	2,78849244	2,78848481	-0,0030162161209672173	1	3,06076945E-005	8,41067322E-006
2	0	0	0	0	7,3672	2,78749204	2,78778076	-0,0031894820325154195	1	3,02924182E-005	8,89157673E-006
2	0	0	0	0	7,4672	2,78649211	2,78663135	-0,003366378562296393	1	2,99594922E-005	9,38085577E-006
2	0	0	0	0	7,5672	2,7854917	2,78569555	-0,0034883090616117594	1	2,96119597E-005	9,71736699E-006
2	0	0	0	0	7,6672	2,78449154	2,78459954	-0,0034837162384064934	1	2,92582536E-005	9,70075507E-006
2	0	0	0	0	7,7672	2,78349161	2,78362823	-0,0035605739507850035	1	2,89020973E-005	9,91131401E-006
2	0	0	0	0	7,8672	2,78249145	2,78262591	-0,003698275570059209	1	2,85341066E-005	1,02909171E-005
2	0	0	0	0	7,9672	2,78149152	2,78173947	-0,0038025881394450694	1	2,81541961E-005	1,05778099E-005
2	0	0	0	0	8,0672	2,78049111	2,78083491	-0,0039099114294879539	1	2,77639901E-005	1,08728182E-005
2	0	0	0	0	8,1672	2,77949071	2,7796855	-0,003982799481794544	1	2,73644491E-005	1,10709298E-005
2	0	0	0	0	8,2672	2,7784915	2,77856779	-0,0040660393343609971	1	2,69571628E-005	1,12977659E-005
2	0	0	1	0	8,3674	2,77749062	2,77776957	-0,0041249049620926886	1	2,65421149E-005	1,14580353E-005
2	0	0	1	0	8,4674	2,77649069	2,7767005	-0,0041913673032670099	1	2,61213336E-005	1,16381716E-005
2	0	0	1	0	8,5674	2,77549052	2,77568483	-0,0042047910624037069	1	2,56968688E-005	1,16711744E-005
2	0	0	1	0	8,6674	2,77449012	2,7746954	-0,0042427788387242387	1	2,52698683E-005	1,17724185E-005
2	0	0	1	0	8,7674	2,77348995	2,77370667	-0,0040636038983292326	1	2,48495817E-005	1,12712451E-005
2	0	0	1	0	8,8674	2,77249002	2,77274394	-0,0040680020891293766	1	2,4439707E-005	1,12795278E-005
2	0	0	1	0	8,9674	2,77148986	2,77182198	-0,004210675099144551	1	2,40206555E-005	1,16712417E-005
2	0	0	1	0	9,0674	2,77048969	2,7705431	-0,0043216864998814675	1	2,35890548E-005	1,19734186E-005
2	0	0	1	0	9,1674	2,76948929	2,76983452	-0,0043679145283359066	1	2,3150069E-005	1,20984005E-005
2	0	0	1	0	9,2674	2,76848912	2,76877856	-0,0043686708096949414	1	2,27087021E-005	1,20958821E-005
2	0	0	1	0	9,3674	2,76748919	2,76757574	-0,0044467118676510285	1	2,22633953E-005	1,2306612E-005
2	0	0	1	0	9,4674	2,76648927	2,76663136	-0,0044039096834172403	1	2,18160167E-005	1,21839948E-005
2	0	0	1	0	9,5674	2,7654891	2,76546407	-0,0044200923924411981	1	2,13707099E-005	1,2223607E-005
2	0	0	0	0	9,6676	2,76448822	2,7645452	-0,0045259879372010099	1	2,09177178E-005	1,25122979E-005
2	0	0	0	0	9,7676	2,76348829	2,76360607	-0,0045585031351678131	1	2,04587777E-005	1,25979068E-005
2	0	0	0	0	9,8676	2,76248837	2,76253676	-0,0045328084675862432	1	1,99995047E-005	1,25220504E-005
2	0	0	0	0	9,9676	2,76148844	2,76169014	-0,0045706182389511456	1	1,95398516E-005	1,26226314E-005
2	0	0	0	0	10,0676	2,76048827	2,76059413	-0,0038400899316507546	1	1,91129711E-005	1,06009293E-005
2	0	0	0	0	10,1676	2,75948811	2,75964975	-0,0029278779351174035	1	1,87786791E-005	8,07991728E-006
2	0	0	0	0	10,2676	2,7584877	2,75846004	-0,0036569688592054675	1	1,84427936E-005	1,00876023E-005
2	0	0	0	0	10,3676	2,75748754	2,75768495	-0,0041404588911164928	1	1,80466777E-005	1,14180812E-005
2	0	0	0	0	10,4676	2,75648761	2,7565887	-0,0043951893361130272	1	1,76144586E-005	1,21157291E-005
2	0	0	0	0	10,5676	2,75548744	2,75554633	-0,0038887397235224787	1	1,71959E-005	1,07156029E-005
2	0	0	0	0	10,6676	2,75448751	2,75469542	-0,0033105208745433274	1	1,68411025E-005	9,119477E-006
2	0	0	0	0	10,7676	2,75348711	2,75353241	-0,0040413230205929261	1	1,64664889E-005	1,11279141E-005
2	0	0	0	0	10,8676	2,75248694	2,75253892	-0,0044268649168467706	1	1,60371437E-005	1,21851181E-005
2	0	0	0	0	10,9676	2,75148773	2,75156426	-0,0046817838386926938	1	1,55764901E-005	1,28822294E-005
2	0	0	1	0	11,0678	2,75048661	2,75064087	-0,0048399536508023642	1	1,5094276E-005	1,33129743E-005
2	0	0	1	0	11,1678	2,74948668	2,74961185	-0,0049169449204647802	1	1,46016719E-005	1,35196897E-005
2	0	0	1	0	11,2678	2,74848652	2,74860048	-0,0050468062895729645	1	1,40987004E-005	1,38716541E-005
2	0	0	1	0	11,3678	2,74748611	2,74749088	-0,0051015483924722118	1	1,3586252E-005	1,40164575E-005
2	0	0	1	0	11,4678	2,74648595	2,74663544	-0,0051923958294705709	1	1,30666804E-005	1,42616182E-005
2	0	0	1	0	11,5678	2,74548602	2,74575329	-0,0052514896896254035	1	1,25398137E-005	1,44192954E-005
2	0	0	1	0	11,6678	2,74448586	2,74454618	-0,0053109918371774323	1	1,20068153E-005	1,45762624E-005
2	0	0	1	0	11,7678	2,74348569	2,74355721	-0,0053676310242196794	1	1,14683589E-005	1,47264027E-005
2	0	0	1	0	11,8678	2,74248528	2,74251461	-0,0053990633190281536	1	1,09253206E-005	1,48070103E-005
2	0	0	1	0	11,9678	2,74148512	2,74165463	-0,005449695518580967	1	1,03779439E-005	1,49411826E-005
2	0	0	1	0	12,0678	2,74048519	2,74055409	-0,0054882034132283066	1	9,82650181E-006	1,50407186E-005
2	0	0	1	0	12,1678	2,73948503	2,73967195	-0,0055130395668567533	1	9,27175461E-006	1,51039194E-005
2	0	0	1	0	12,2678	2,73848534	2,73852277	-0,0055660524263253658	1	8,71289649E-006	1,5242761E-005
2	0	0	0	0	12,3680	2,73748398	2,73755527	-0,0055706415337943987	1	8,15035673E-006	1,52499388E-005
2	0	0	0	0	12,4680	2,73648453	2,73661113	-0,005586033528002368	1	7,5879916E-006	1,52868015E-005
2	0	0	0	0	12,5680	2,73548436	2,73555088	-0,0056423382899353222	1	7,02199259E-006	1,54349036E-005
2	0	0	0	0	12,6680	2,7344842	2,73456168	-0,0056705857078432582	1	6,4514843E-006	1,55065663E-005
2	0	0	0	0	12,7680	2,73348451	2,73368382	-0,0057063985128749107	1	5,87773638E-006	1,55994894E-005
2	0	0	0	0	12,8680	2,7324841	2,73251677	-0,0057464638645157299	1	5,30049601E-006	1,57023096E-005
2	0	0	0	0	12,9680	2,73148394	2,73166585	-0,0057752027453346061	1	4,71972862E-006	1,57759241E-005
2	0	0	0	0	13,0680	2,73048377	2,73047614	-0,0058087966834945088	1	4,13583348E-006	1,586078E-005
2	0	0	0	0	13,1680	2,7294836	2,72954488	-0,0058386751043144755	1	3,54896815E-006	1,59369265E-005
2	0	0	0	0	13,2680	2,72848368	2,72859168	-0,0058659588437337958	1	2,9589014E-006	1,60058062E-005
2	0	0	0	0	13,3680	2,72748327	2,72751355	-0,0059068110163530458	1	2,36570258E-006	1,61109074E-005
2	0	0	0	0	13,4680	2,72648311	2,72663569	-0,0059314212973091699	1	1,76889034E-006	1,61728258E-005
2	0	0	0	0	13,5680	2,72548294	2,72556162	-0,0059641253055478797	1	1,1691194E-006	1,62555916E-005
2	0	0	0	0	13,6680	2,72448349	2,72468162	-0,0059470442678268147	1	5,69067026E-007	1,62038014E-005
2	0	0	1	0	13,7682	2,72348285	2,72361946	-0,0059597402129158989	1	-3,18853211E-008	1,62320648E-005
2	0	0	1	0	13,8682	2,72248244	2,72257257	-0,0060404027974948557	1	-6,3677038E-007	1,64454341E-005
2	0	0	1	0	13,9682	2,72148228	2,72164583	-0,0060709694220417165	1	-1,24699056E-006	1,65230285E-005
2	0	0	1	0	14,0682	2,72048235	2,72069216	-0,0061093301262223898	1	-1,86074863E-006	1,66216068E-005
2	0	0	1	0	14,1682	2,71948218	2,71947575	-0,0061569120476229184	1	-2,47841353E-006	1,67435737E-005
2	0	0	1	0	14,2682	2,71848202	2,71867371	-0,0061813535371416371	1	-3,09990241E-006	1,68050829E-005
2	0	0	1	0	14,3682	2,71748161	2,71763134	-0,0062222474478875046	1	-3,72467912E-006	1,69097748E-005
2	0	0	1	0	14,4682	2,71648145	2,7165041	-0,0062636953640591014	1	-4,35320635E-006	1,70153544E-005
2	0	0	1	0	14,5682	2,71548152	2,71555972	-0,0062882730508809216	1	-4,98551572E-006	1,70761814E-005
2	0	0	1	0	14,6682	2,71448135	2,7146728	-0,006333794194722089	1	-5,62135438E-006	1,71941792E-005
2	0	0	1	0	14,7682	2,71348119	2,7136929	-0,0063643485428420685	1	-6,26085421E-006	1,72708878E-005
2	0	0	1	0	14,8682	2,71248126	2,71256113	-0,0063990533558859059	1	-6,90379647E-006	1,73578228E-005
2	0	0	1	0	14,9682	2,71148086	2,71160316	-0,0064111482513706176	1	-7,54878783E-006	1,73844892E-005
2	0	0	0	0	15,0684	2,71047997	2,71065354	-0,0064409670677862131	1	-8,19721572E-006	1,74592296E-005
2	0	0	0	0	15,1684	2,70948052	2,70964313	-0,0065011491867524032	1	-8,84930614E-006	1,76157937E-005
2	0	0	0	0	15,2684	2,70848036	2,7085824	-0,0065383387802823846	1	-9,50590402E-006	1,77096299E-005
2	0	0	0	0	15,3684	2,70748043	2,70757556	-0,0065605089335736832	1	-1,01656624E-005	1,77630736E-005
2	0	0	0	0	15,4684	2,70648026	2,70668459	-0,0066281111201668275	1	-1,08298318E-005	1,79402068E-005
2	0	0	0	0	15,5684	2,70547986	2,70562863	-0,0066480321229728384	1	-1,14981249E-005	1,79871058E-005
2	0	0	0	0	15,6684	2,70447969	2,70459938	-0,0066719839448557696	1	-1,21687272E-005	1,80450443E-005
2	0	0	0	0	15,7684	2,70347977	2,70375705	-0,0067241356656369267	1	-1,28430856E-005	1,81804298E-005
2	0	0	0	0	15,8684	2,7024796	2,70258546	-0,0067466604113751155	1	-1,3521435E-005	1,82334261E-005
2	0	0	0	0	15,9684	2,70147943	2,70159221	-0,0067926960538089446	1	-1,42033941E-005	1,83510947E-005
2	0	0	0	0	16,0684	2,70047903	2,70064282	-0,0068410132371354982	1	-1,4889557E-005	1,84751334E-005
2	0	0	0	0	16,1684	2,69947886	2,69954705	-0,0068647772681692429	1	-1,55796624E-005	1,85317895E-005
2	0	0	0	0	16,2685	2,69847822	2,69843197	-0,0068690150953513574	1	-1,62715587E-005	1,85355693E-005
2	0	0	0	0	16,3684	2,69747949	2,69757867	-0,0069096117407852698	1	-1,69644227E-005	1,86392208E-005
2	0	0	1	0	16,4686	2,69647884	2,69648194	-0,0069390342405704077	1	-1,76630347E-005	1,87109799E-005
2	0	0	1	0	16,5686	2,69547844	2,69569349	-0,0069828422511582502	1	-1,8363713E-005	1,88236027E-005
2	0	0	1	0	16,6686	2,69447803	2,69471288	-0,0070271731151647091	1	-1,90690826E-005	1,89362145E-005
2	0	0	1	0	16,7686	2,69347811	2,69356346	-0,0070981548967581632	1	-1,97804784E-005	1,91193303E-005
2	0	0	1	0	16,8686	2,69247818	2,69255662	-0,0071449589643938214	1	-2,04973003E-005	1,92382067E-005
2	0	0	1	0	16,9686	2,69147801	2,69157648	-0,0071750192890047411	1	-2,12181403E-005	1,93121123E-005
2	0	0	1	0	17,0686	2,69047785	2,69052958	-0,0072354895032562816	1	-2,1943566E-005	1,94672994E-005
2	0	0	1	0	17,1686	2,68947744	2,68960714	-0,0072603046633217267	1	-2,26728371E-005	1,95273678E-005
2	0	0	1	0	17,2686	2,68847728	2,68869376	-0,0072973932967417766	1	-2,34054642E-005	1,96204564E-005
2	0	0	1	0	17,3686	2,68747735	2,68769574	-0,0073477870545401446	1	-2,41421112E-005	1,97486152E-005
2	0	0	1	0	17,4686	2,68647718	2,68656874	-0,0073694820931888563	1	-2,48826436E-005	1,9798621E-005
2	0	0	1	0	17,5686	2,68547726	2,68565083	-0,0073849443579092557	1	-2,56248495E-005	1,98333819E-005
2	0	0	1	0	17,6686	2,68447804	2,68461347	-0,0074439635916849459	1	-2,63709389E-005	1,99841652E-005
2	0	0	0	0	17,7688	2,68347597	2,68353462	-0,0074832871478126771	1	-2,71237477E-005	2,00816594E-005
2	0	0	0	0	17,8688	2,68247652	2,68255448	-0,0075422880946900006	1	-2,78798943E-005	2,02325991E-005
2	0	0	0	0	17,9688	2,68147635	2,68147612	-0,0075797762277674125	1	-2,86406339E-005	2,03249892E-005
2	0	0	0	0	18,0688	2,68047643	2,68059874	-0,0076234093996592486	1	-2,94057481E-005	2,04353018E-005
2	0	0	0	0	18,1688	2,67947626	2,67951131	-0,0076648017285926298	1	-3,01747623E-005	2,05379238E-005
2	0	0	0	0	18,2688	2,67847586	2,67854023	-0,0076720372167916045	1	-3,0946343E-005	2,054986E-005
2	0	0	0	0	18,3688	2,67747569	2,67755103	-0,0077351772019432218	1	-3,17214544E-005	2,07113317E-005
2	0	0	0	0	18,4688	2,67647576	2,67651749	-0,0077842518404833421	1	-3,25018227E-005	2,08346864E-005
2	0	0	0	0	18,5688	2,6754756	2,67535472	-0,0078239555511606656	1	-3,32868258E-005	2,09318569E-005
2	0	0	0	0	18,6688	2,67447543	2,67438745	-0,007899045847201088	1	-3,40779152E-005	2,11251099E-005
2	0	0	0	0	18,7688	2,67347503	2,67367029	-0,0079180132446776256	1	-3,48734502E-005	2,11701572E-005
2	0	0	0	0	18,8688	2,6724751	2,67245865	-0,0079429472798774886	1	-3,56710225E-005	2,12271989E-005
2	0	0	0	0	18,9689	2,67147422	2,67145514	-0,0079986223017098906	1	-3,64735606E-005	2,13679614E-005
2	0	0	0	0	19,0688	2,6704762	2,67063332	-0,0079966115963662771	1	-3,72772556E-005	2,13560179E-005
2	0	0	1	0	19,1690	2,66947508	2,66958475	-0,008046915059848864	1	-3,80856254E-005	2,14819211E-005
2	0	0	1	0	19,2690	2,66847444	2,66839528	-0,0080934881202496806	1	-3,88972876E-005	2,15966247E-005
2	0	0	1	0	19,3690	2,66747427	2,66752195	-0,0079737780227636186	1	-3,97045114E-005	2,12702271E-005
2	0	0	1	0	19,4890	2,66627383	2,66640544	-0,004272938067189008	1	-4,04111124E-005	1,13933856E-005
2	0	0	1	0	19,6090	2,66507387	2,66510725	-0,0048230358952423699	1	-4,09434833E-005	1,28539077E-005
2	0	0	1	0	19,7090	2,66407371	2,66403794	-0,0061396529377412275	1	-4,15020986E-005	1,6356269E-005
2	0	0	1	0	19,8090	2,66307378	2,66321397	-0,006899344010485559	1	-4,216249E-005	1,83744287E-005
2	0	0	1	0	19,9090	2,66207361	2,6621933	-0,0073656098317803622	1	-4,28826133E-005	1,96086767E-005
2	0	0	1	0	20,0090	2,66107345	2,66113305	-0,0077016250482605171	1	-4,36426271E-005	2,04950484E-005
2	0	0	1	0	20,1090	2,66007304	2,66002369	-0,0078893334699656755	1	-4,44281904E-005	2,09858135E-005
2	0	0	1	0	20,2090	2,65907288	2,65905261	-0,0081086733218937997	1	-4,52341556E-005	2,15613891E-005
2	0	0	1	0	20,3091	2,65807223	2,65829444	-0,0082796253601702182	1	-4,60606207E-005	2,20096827E-005
2	0	0	1	0	20,4091	2,6570735	2,65719485	-0,0084118282429889856	1	-4,6901052E-005	2,23518673E-005
2	0	0	0	0	20,5092	2,65607285	2,65616536	-0,0085084636671969024	1	-4,77540489E-005	2,25998865E-005
2	0	0	0	0	20,6092	2,65507245	2,65514064	-0,0086258134817600589	1	-4,86169884E-005	2,29027482E-005
2	0	0	0	0	20,7092	2,65407205	2,65416479	-0,008703192693819447	1	-4,9489081E-005	2,30997084E-005
2	0	0	0	0	20,8092	2,65307212	2,65309572	-0,0087753693191593216	1	-5,03687697E-005	2,32818948E-005
2	0	0	0	0	20,9092	2,65207219	2,65202665	-0,0088440131124419558	1	-5,12557344E-005	2,34545587E-005
2	0	0	0	0	21,0092	2,65107203	2,65115762	-0,0088275131042960397	1	-5,21446564E-005	2,34031286E-005
2	0	0	0	0	21,1092	2,65007186	2,65020394	-0,0088490841455361178	1	-5,30337311E-005	2,34518775E-005
2	0	0	0	0	21,2092	2,64907146	2,64916587	-0,0089579929869311731	1	-5,39298344E-005	2,37312088E-005
2	0	0	0	0	21,3092	2,64807129	2,64813256	-0,0089827391428924928	1	-5,48326825E-005	2,37874847E-005
2	0	0	0	0	21,4092	2,64707136	2,64705849	-0,0090215520111895654	1	-5,57384519E-005	2,38805751E-005
2	0	0	0	0	21,5092	2,6460712	2,64611411	-0,009104044332936489	1	-5,66505514E-005	2,4090341E-005
2	0	0	0	0	21,6092	2,64507127	2,64512944	-0,0091695815714990246	1	-5,75702506E-005	2,42547303E-005
2	0	0	0	0	21,7093	2,64407039	2,64409137	-0,0092428115070836979	1	-5,84976588E-005	2,44388375E-005
2	0	0	1	0	21,8094	2,6430707	2,643049	-0,0093013045919145139	1	-5,94314624E-005	2,45838037E-005
2	0	0	1	0	21,9094	2,64207053	2,64227796	-0,0093609774366659008	1	-6,03706139E-005	2,4734305E-005
2	0	0	1	0	22,0094	2,64107037	2,64130235	-0,0094276162875488179	1	-6,13156735E-005	2,49011846E-005
2	0	0	1	0	22,1094	2,64007044	2,64029098	-0,009476310316973408	1	-6,22667285E-005	2,50202174E-005
