EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	0	0	1	0	5080,32	3,10296631	3,10327935	-0,52487051486968992	3	0	0,00162881985
2	0	0	1	0	5080,35	3,1026659	3,10274768	-0,51036995059500166	3	-1,54215249E-005	0,00158354919
2	0	0	1	0	5080,40	3,1021657	3,10227633	-0,49251334493358989	3	-4,04609018E-005	0,00152791245
2	0	0	1	0	5080,45	3,10166574	3,10177541	-0,48154977833231437	3	-6,48084388E-005	0,00149365922
2	0	0	1	0	5080,50	3,10116577	3,10139418	-0,47396824043244192	3	-8,8700479E-005	0,0014699623
2	0	0	1	0	5080,55	3,10066581	3,10091305	-0,46858756818498202	3	-0,000112276313	0,00145304925
2	0	0	1	0	5080,60	3,10016584	3,10039163	-0,46471784574290266	3	-0,000135627663	0,00144080736
2	0	0	1	0	5080,65	3,0996654	3,09991074	-0,46130899945274176	3	-0,000158796785	0,00143001671
2	0	0	1	0	5080,70	3,09916615	3,09943008	-0,4588037722148816	3	-0,000181820666	0,00142203027
2	0	0	0	0	5080,75	3,09866476	3,09885812	-0,45702061965123341	3	-0,000204832148	0,0014162421
2	0	0	0	0	5080,80	3,09816408	3,09862566	-0,45523706802826246	3	-0,000227661803	0,00141060923
2	0	0	0	0	5080,85	3,09766531	3,09797597	-0,45386160723864941	3	-0,000250412908	0,00140605238
2	0	0	0	0	5080,90	3,09716535	3,09733438	-0,45308872452005786	3	-0,00027310921	0,00140336726
2	0	0	0	0	5080,95	3,09666514	3,09687328	-0,4520286644498519	3	-0,000295762788	0,0013998755
2	0	0	0	0	5081,00	3,09616518	3,09651232	-0,4512073965743191	3	-0,000318369246	0,00139716931
2	0	0	0	0	5081,05	3,09566498	3,09599113	-0,4504326246678825	3	-0,00034093624	0,00139453541
2	0	0	0	0	5081,10	3,09516525	3,09549975	-0,4498297154592983	3	-0,000363468716	0,00139244774
2	0	0	0	0	5081,15	3,09466505	3,09480834	-0,44932941362882592	3	-0,000385973341	0,00139058847
