EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	0	0	1	0	7200,62	3,10406637	3,10440207	-0,59053277969360346	6	0	0,00183325121
2	0	0	1	0	7200,65	3,10376596	3,10391045	-0,57740275049582118	6	-1,74218058E-005	0,00179220643
2	0	0	1	0	7200,70	3,103266	3,10361981	-0,56111543206498029	6	-4,58571994E-005	0,00174148893
2	0	0	1	0	7200,75	3,10276604	3,1029079	-0,55046189498777267	6	-7,36384754E-005	0,00170803256
2	0	0	1	0	7200,80	3,10226583	3,10244679	-0,54298277525231245	6	-0,000100976984	0,00168457523
2	0	0	1	0	7200,85	3,10176587	3,10212612	-0,5375462328083831	6	-0,000128000349	0,00166753621
2	0	0	1	0	7200,90	3,10126567	3,10166478	-0,53309313518305677	6	-0,000154777357	0,00165347615
2	0	0	1	0	7200,95	3,10076571	3,10124397	-0,52951370086520909	6	-0,000181357042	0,00164215115
2	0	0	1	0	7201,00	3,10026646	3,10040236	-0,52707470584498848	6	-0,000207790697	0,00163414364
2	0	0	1	0	7201,05	3,09976602	3,10020304	-0,52464131353288224	6	-0,000234100982	0,00162649457
2	0	0	0	0	7201,10	3,09926438	3,09945846	-0,52261332516414426	6	-0,000260405533	0,00161981827
2	0	0	0	0	7201,15	3,09876537	3,09909868	-0,52125560756151936	6	-0,000286521506	0,00161542255
2	0	0	0	0	7201,20	3,09826541	3,09846711	-0,51980552915483891	6	-0,000312569231	0,00161060039
2	0	0	0	0	7201,25	3,09776545	3,09790587	-0,51859410619363366	6	-0,000338550075	0,00160655577
2	0	0	0	0	7201,30	3,09726524	3,09745479	-0,51775937977557466	6	-0,000364479842	0,00160373631
2	0	0	0	0	7201,35	3,09676528	3,09708381	-0,51698094808186323	6	-0,000390370784	0,00160113338
2	0	0	0	0	7201,40	3,09626532	3,09666276	-0,51615236466750502	6	-0,000416219962	0,00159834977
2	0	0	0	0	7201,45	3,09576511	3,09608126	-0,51534797018394138	6	-0,000442028657	0,00159555918
2	0	0	0	0	7201,50	3,09526515	3,0953896	-0,5146679338067792	6	-0,000467800681	0,00159309781
2	0	0	0	0	7201,55	3,09476495	3,09479833	-0,51419232413172723	6	-0,000493544852	0,00159132155
2	0	0	0	0	7201,60	3,09426522	3,09451747	-0,51378450992827674	6	-0,000519267109	0,00158991513
2	0	0	0	0	7201,65	3,09376502	3,09397626	-0,51364565873518675	6	-0,000544978247	0,00158920744
2	0	0	0	0	7201,70	3,09326506	3,09339476	-0,51322494198878662	6	-0,000570673088	0,00158760732
2	0	0	0	0	7201,75	3,09276485	3,0930438	-0,51290954990933459	6	-0,000596349186	0,00158645166
2	0	0	0	0	7201,80	3,09226489	3,09259295	-0,51288800220936627	6	-0,000622018531	0,00158615387
2	0	0	0	0	7201,85	3,09176469	3,09199142	-0,51254332376023123	6	-0,000647677109	0,00158477959
2	0	0	0	0	7201,90	3,09126472	3,09150004	-0,51227032983054752	6	-0,000673320144	0,00158368377
2	0	0	0	0	7201,95	3,09076476	3,09092879	-0,51234876535212192	6	-0,00069895765	0,0015836336
2	0	0	0	0	7202,00	3,0902648	3,09043765	-0,51213628395150138	6	-0,000724593527	0,00158272521
2	0	0	0	0	7202,05	3,08976483	3,09000635	-0,51193493713314374	6	-0,000750217994	0,00158188224
2	0	0	0	0	7202,10	3,08926439	3,08940506	-0,51188528304919558	6	-0,000775836001	0,00158142101
2	0	0	0	0	7202,15	3,08876443	3,08884358	-0,51169951042781389	6	-0,000801448827	0,00158055976
2	0	0	0	0	7202,20	3,08826447	3,0884726	-0,51152600394561888	6	-0,000827052165	0,00157983403
2	0	0	0	0	7202,25	3,0877645	3,08803153	-0,51149935539190848	6	-0,000852650206	0,00157952611
2	0	0	0	0	7202,30	3,0872643	3,08751035	-0,51157686999068019	6	-0,000878251914	0,00157949887
2	0	0	0	0	7202,35	3,08676434	3,08686876	-0,51137526426464499	6	-0,000903848151	0,00157854834
2	0	0	0	0	7202,40	3,08626413	3,08648777	-0,51126821540917075	6	-0,000929438334	0,00157802308
2	0	0	0	0	7202,45	3,08576417	3,08590627	-0,51139122278740154	6	-0,000955030846	0,00157810538
2	0	0	0	0	7202,50	3,08526421	3,08530498	-0,51121580740436922	6	-0,000980618643	0,00157725671
2	0	0	0	0	7202,55	3,08476424	3,08497405	-0,51107691057647386	6	-0,00100619975	0,00157665904
2	0	0	0	0	7202,60	3,08426404	3,08437252	-0,51140737704311789	6	-0,00103178807	0,00157737092
2	0	0	0	0	7202,65	3,08376408	3,08396149	-0,51124930568039296	6	-0,00105737732	0,00157667312
2	0	0	0	0	7202,70	3,08326387	3,08350039	-0,51114525056133786	6	-0,0010829604	0,00157611654
2	0	0	0	0	7202,75	3,08276391	3,08299923	-0,51095755739758355	6	-0,00110853708	0,00157528173
2	0	0	0	0	7202,80	3,08226371	3,08244801	-0,51081115736936499	6	-0,00113410503	0,00157454878
2	0	0	0	0	7202,85	3,08176374	3,08185625	-0,51073417905718266	6	-0,00115966739	0,00157400931
2	0	0	0	0	7202,90	3,08126378	3,08150554	-0,51094208285212698	6	-0,00118523289	0,00157447089
