EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	0	0	1	0	9520,93	2,39515305	2,39550805	-0,004158166702836752	9	0	9,96092149E-006
2	0	0	1	0	9520,96	2,3948524	2,39519715	-0,005214675266567319	9	-1,53136099E-007	1,24901753E-005
2	0	0	1	0	9521,03	2,3941524	2,39477658	-0,0079439795202537152	9	-6,39714813E-007	1,90240553E-005
2	0	0	1	0	9521,10	2,39345241	2,3937552	-0,010663094057235874	9	-1,27373551E-006	2,5524836E-005
2	0	0	1	0	9521,15	2,39295244	2,39361501	-0,012624769706841733	9	-1,86980628E-006	3,02188382E-005
2	0	0	1	0	9521,20	2,39245224	2,39293408	-0,014556399774543706	9	-2,56384442E-006	3,48325048E-005
2	0	0	1	0	9521,25	2,39195228	2,39254355	-0,016579358431044966	9	-3,35642881E-006	3,96668365E-005
2	0	0	1	0	9521,30	2,39145303	2,39193416	-0,018529441095255894	9	-4,24889276E-006	4,43212048E-005
2	0	0	0	0	9521,35	2,3909514	2,39142132	-0,020512582887228653	9	-5,24280267E-006	4,90542297E-005
2	0	0	0	0	9521,40	2,39045191	2,39101148	-0,022522783178525686	9	-6,33280843E-006	5,38522327E-005
2	0	0	0	0	9521,45	2,38995194	2,39036059	-0,024531758865729613	9	-7,52353753E-006	5,86397509E-005
2	0	0	0	0	9521,50	2,38945222	2,39003038	-0,0264722731274864	9	-8,8123752E-006	6,32695373E-005
2	0	0	0	0	9521,55	2,38895202	2,38933921	-0,028471409682727766	9	-1,02005242E-005	6,80278536E-005
2	0	0	0	0	9521,60	2,38845158	2,38879848	-0,030602077439349837	9	-1,16930951E-005	7,31021937E-005
2	0	0	0	0	9521,65	2,38795161	2,38867807	-0,032622833377293658	9	-1,32882815E-005	7,79254478E-005
2	0	0	0	0	9521,70	2,38745165	2,38801742	-0,03462939005112281	9	-1,49842281E-005	8,26955875E-005
2	0	0	0	0	9521,75	2,38695145	2,38733649	-0,036689403990749267	9	-1,67817398E-005	8,75899495E-005
2	0	0	0	0	9521,80	2,38645148	2,38703632	-0,038697591594730854	9	-1,86808738E-005	9,23725602E-005
2	0	0	0	0	9521,85	2,38595152	2,38634515	-0,040678921679500627	9	-2,06799941E-005	9,70739493E-005
2	0	0	0	0	9521,90	2,38545132	2,3859446	-0,042726519798937715	9	-2,27795099E-005	0,000101943107
2	0	0	0	0	9521,95	2,38495111	2,38563418	-0,044753220989757094	9	-2,49810764E-005	0,000106764812
2	0	0	0	0	9522,00	2,38445139	2,38489294	-0,046777548772903744	9	-2,72836642E-005	0,000111559442
2	0	0	0	0	9522,05	2,38395119	2,38467264	-0,048729144725560557	9	-2,96858507E-005	0,00011620306
2	0	0	0	0	9522,10	2,38345122	2,38421202	-0,05079344072146352	9	-3,21887928E-005	0,000121102334
2	0	0	0	0	9522,15	2,38295102	2,38350105	-0,052842516180438227	9	-3,47946043E-005	0,000125950188
2	0	0	0	0	9522,20	2,38245082	2,38318062	-0,054878822372605331	9	-3,75022646E-005	0,000130786153
2	0	0	0	0	9522,25	2,38195086	2,38233972	-0,056966132367961331	9	-4,03143895E-005	0,000135712675
2	0	0	0	0	9522,30	2,38145089	2,38182878	-0,059007087955251341	9	-4,32288507E-005	0,000140544784
2	0	0	0	0	9522,35	2,38095093	2,38160849	-0,060949032233717389	9	-4,624352E-005	0,000145156737
2	0	0	0	0	9522,40	2,38045049	2,38104773	-0,062934741106194931	9	-4,93554799E-005	0,000149850617
2	0	0	0	0	9522,45	2,37995052	2,38039684	-0,064881389126336896	9	-5,25648065E-005	0,000154443449
2	0	0	0	0	9522,50	2,37945056	2,37998605	-0,066888177728590566	9	-5,5874003E-005	0,000159192932
2	0	0	0	0	9522,55	2,37895036	2,3796761	-0,069019161843849869	9	-5,92851029E-005	0,000164243247
2	0	0	0	0	9522,60	2,37845039	2,37901497	-0,071101250631424358	9	-6,2802319E-005	0,000169150939
2	0	0	0	0	9522,65	2,37795019	2,37846422	-0,073087615640057946	9	-6,64219406E-005	0,000173836277
2	0	0	0	0	9522,70	2,37744999	2,37794375	-0,075198839149992922	9	-7,0151611E-005	0,000178818605
2	0	0	0	0	9522,75	2,37695098	2,37765312	-0,077298653948566502	9	-7,39720417E-005	0,00018378938
2	0	0	1	0	9522,80	2,37645006	2,37686205	-0,079320169907684198	9	-7,79174516E-005	0,0001885331
2	0	0	1	0	9522,85	2,3759501	2,37646174	-0,081314445531461504	9	-8,19483103E-005	0,000193240674
2	0	0	1	0	9522,90	2,37545013	2,37586069	-0,083464731345884723	9	-8,60832151E-005	0,000198300579
2	0	0	1	0	9522,95	2,37494969	2,37536001	-0,085503740876447859	9	-9,03227919E-005	0,000203102172
2	0	0	1	0	9523,00	2,37444973	2,3749094	-0,087531269566777037	9	-9,46630171E-005	0,000207878838
2	0	0	1	0	9523,05	2,37394977	2,37445879	-0,08971309151578089	9	-9,91092165E-005	0,000213020045
2	0	0	1	0	9523,10	2,3734498	2,37387776	-0,091735653695650291	9	-0,000103658596	0,000217769222
2	0	0	1	0	9523,15	2,3729496	2,37354755	-0,09379654961715767	9	-0,000108311317	0,000222630566
2	0	0	1	0	9523,20	2,37244964	2,37282658	-0,095934874552767885	9	-0,000113069727	0,000227636818
2	0	0	1	0	9523,25	2,37194943	2,37224555	-0,098142356223737408	9	-0,000117935961	0,000232817765
2	0	0	1	0	9523,32	2,37124944	2,37167478	-0,10103335045278027	9	-0,000124944607	0,000239618254
2	0	0	1	0	9523,39	2,3705492	2,37098384	-0,10392766279013254	9	-0,000132106463	0,000246410811
2	0	0	1	0	9523,44	2,37004924	2,37068343	-0,10597621323540851	9	-0,00013737104	0,000251236052
2	0	0	1	0	9523,49	2,36954927	2,37013268	-0,1081779516534881	9	-0,000142739591	0,000256396102
2	0	0	1	0	9523,54	2,36904931	2,3696022	-0,11015395338957478	9	-0,000148213396	0,00026102105
2	0	0	1	0	9523,59	2,36854887	2,36909127	-0,11242516086592014	9	-0,000153792891	0,00026634548
2	0	0	1	0	9523,64	2,36804891	2,36871099	-0,1144495985160271	9	-0,000159479765	0,000271098019
2	0	0	1	0	9523,69	2,36754894	2,36794972	-0,11637961115532864	9	-0,00016526485	0,000275581056
2	0	0	1	0	9523,74	2,36704874	2,3674593	-0,11863153951708272	9	-0,000171155145	0,00028085534
2	0	0	1	0	9523,79	2,36654878	2,36697841	-0,12056066433433443	9	-0,000177150723	0,000285364484
2	0	0	1	0	9523,84	2,36604857	2,36650777	-0,12278210786947374	9	-0,000183250406	0,000290564814
2	0	0	1	0	9523,89	2,36554837	2,36605716	-0,12489825165054459	9	-0,000189457031	0,000295516395
2	0	0	1	0	9523,94	2,36504841	2,36573696	-0,12683681895335486	9	-0,000195767003	0,000300062558
2	0	0	1	0	9523,99	2,36454844	2,36509609	-0,12878097364834184	9	-0,000202173222	0,000304579386
2	0	0	1	0	9524,04	2,36404872	2,36457539	-0,13088203524239362	9	-0,000208679645	0,000309480442
2	0	0	1	0	9524,09	2,36354852	2,36420465	-0,13300608199400221	9	-0,000215292923	0,000314453588
2	0	0	1	0	9524,14	2,36304808	2,36352396	-0,13523714034818091	9	-0,000222015995	0,000319636223
2	0	0	1	0	9524,19	2,36254859	2,36300492	-0,13738589433251347	9	-0,000228847261	0,000324643537
