EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	Ns changes	counter inc.	Ns	time/s	control/V/mA	Ewe/V	dq/mA.h	<I>/mA	P/W	(Q-Qo)/mA.h	x	Capacity/mA.h
1	0	0	1	1	0	1	404756,21	-0,100000001	2,48772621	0	0	0	0	0	0
1	0	0	1	0	0	1	404766,21	-0,100000001	2,24156523	-0,00027633561013405981	-0,099478904181852288	0,000222988456	-0,00027633561013405981	1,0310453151281078E-005	0,00027633561013405981
1	0	0	1	0	0	1	404776,21	-0,100000001	2,23056006	-0,00027770932063874272	-0,099973430446089754	0,000222996736	-0,00055404493077280256	2,0672161288465296E-005	0,00055404493077280256
1	0	0	1	0	0	1	404786,21	-0,100000001	2,22331214	-0,00027771007025076282	-0,099973700301220941	0,000222272734	-0,00083175500102356531	3,1033897394681843E-005	0,00083175500102356531
1	0	0	1	0	0	1	404796,21	-0,100000001	2,21888709	-0,0002777103743437264	-0,099973809777235264	0,000221830589	-0,0011094653753672918	4,1395644847015725E-005	0,0011094653753672918
1	0	0	1	0	0	1	404806,21	-0,100000001	2,21465278	-0,00027771034248711334	-0,099973798304420083	0,000221407245	-0,0013871757178544051	5,1757391110736538E-005	0,0013871757178544051
1	0	0	1	0	0	1	404816,21	-0,100000001	2,21194434	-0,00027771069715792934	-0,099973925983455386	0,000221136754	-0,0016648864150123344	6,2119150607702349E-005	0,0016648864150123344
1	0	0	1	0	0	1	404826,21	-0,100000001	2,21015143	-0,00027771072009329997	-0,099973934240029824	0,000220957532	-0,0019425971351056342	7,2480910960417677E-005	0,0019425971351056342
1	0	0	1	0	0	1	404836,21	-0,100000001	2,20860648	-0,00027771035771154694	-0,099973803785110643	0,000220802787	-0,0022203074928171811	8,2842657792182579E-005	0,0022203074928171811
1	0	0	1	0	0	1	404846,21	-0,100000001	2,20761466	-0,00027771018505882886	-0,099973741631328896	0,0002207035	-0,0024980176778760099	9,3204398182042445E-005	0,0024980176778760099
1	0	0	1	0	0	1	404856,21	-0,100000001	2,20673728	-0,00027771061468082995	-0,099973896292271309	0,00022061613	-0,0027757282925568403	0,00010356615460167678	0,0027757282925568403
1	0	0	1	0	0	1	404866,21	-0,100000001	2,2064321	-0,00027771003474419318	-0,09997368751910199	0,000220585149	-0,0030534383273010336	0,0001139278893830955	0,0030534383273010336
