EC-Lab ASCII FILE
Nb header lines : 48                          

Open Circuit Voltage

Run on channel : 1 (SN 6985)
Grouped channel(s) : 1
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = 0,00 V, max = 5,00 V
Acquisition started on : 04.29.2015 11:07:38
Saved on :
	File : LLTO_LP30_Li_07_OCV_C01.mpr
	Directory : C:\Hupfer\Studenten Batterietests\LLTO_LP30_Li CV\
	Host : 192.168.0.2
Device : VMP3 (SN 0324)
Address : 192.168.0.1
EC-Lab for windows v10.33 (software)
Internet server v10.33 (firmware)
Command interpretor v10.32 (firmware)
Electrode material : LATP vs Li
Initial state : charged
Electrolyte : DME:Diox 1:2, 1M LiTFSi
Comments : LATP als Elektrode, normaler Seperator und Elektrolyt, Goldschicht teilweise vorhanden, elektrolytschonend, Probe2
Mass of active material : 0,001 mg
 at x = 0,000
Molecular weight of active material (at x = 0) : 0,001 g/mol
Atomic weight of intercalated ion : 0,001 g/mol
Acquisition started at : xo = 0,000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26,801 mA.h
Battery capacity : 0,000 A.h
Reference electrode : Li+/Li (-3,020 V)
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Create one data file per loop
tR (h:m:s)          3:00:0,0000         
dER/dt (mV/h)       0,0                 
dER (mV)            0,00                
dtR (s)             60,0000             
E range min (V)     0,000               
E range max (V)     5,000               

Number of loops : 1
Loop 0 from point number 0 to 180

mode	error	time/s	Ewe/V
3	0	50022,1418	2,58350229
3	0	50082,1418	2,58084822
3	0	50142,1418	2,57828951
3	0	50202,1418	2,57571173
3	0	50262,1418	2,57332468
3	0	50322,1418	2,57088065
3	0	50382,1418	2,56843638
3	0	50442,1418	2,56616426
3	0	50502,1418	2,56381559
3	0	50562,1418	2,56140947
3	0	50622,1418	2,55921364
3	0	50682,1418	2,55697942
3	0	50742,1418	2,55480266
3	0	50802,1418	2,55275965
3	0	50862,1418	2,55056357
3	0	50922,1418	2,54853964
3	0	50982,1418	2,546592
3	0	51042,1418	2,54431963
3	0	51102,1418	2,54248643
3	0	51162,1418	2,54050064
3	0	51222,1418	2,53859115
3	0	51282,1418	2,53675795
3	0	51342,1418	2,53473401
3	0	51402,1418	2,53291988
3	0	51462,1418	2,53108692
3	0	51522,1418	2,52927279
3	0	51582,1418	2,52755427
3	0	51642,1418	2,52579761
3	0	51702,1418	2,52402163
3	0	51762,1418	2,52228403
3	0	51822,1418	2,52060366
3	0	51882,1418	2,51899981
3	0	51942,1418	2,51733851
3	0	52002,1418	2,51573443
3	0	52062,1418	2,51414967
3	0	52122,1418	2,51248837
3	0	52182,1418	2,51092267
3	0	52242,1418	2,50929952
3	0	52302,1418	2,5079248
3	0	52362,1418	2,50628257
3	0	52422,1418	2,50477409
3	0	52482,1418	2,50338006
3	0	52542,1418	2,50175714
3	0	52602,1418	2,50038218
3	0	52662,1418	2,49887371
3	0	52722,1418	2,49759436
3	0	52782,1418	2,49616218
3	0	52842,1418	2,49484468
3	0	52902,1418	2,49331713
3	0	52962,1418	2,49196148
3	0	53022,1418	2,49054837
3	0	53082,1418	2,48924994
3	0	53142,1418	2,48793244
3	0	53202,1418	2,48655748
3	0	53262,1418	2,48527813
3	0	53322,1418	2,48407507
3	0	53382,1418	2,48273849
3	0	53442,1418	2,48157382
3	0	53502,1418	2,48033261
3	0	53562,1418	2,47907233
3	0	53622,1418	2,4778502
3	0	53682,1418	2,4767046
3	0	53742,1418	2,47542524
3	0	53802,1418	2,47420311
3	0	53862,1418	2,47311473
3	0	53922,1418	2,47193074
3	0	53982,1418	2,47070885
3	0	54042,1418	2,46956301
3	0	54102,1418	2,46855092
3	0	54162,1418	2,46740532
3	0	54222,1418	2,46627879
3	0	54282,1418	2,46522856
3	0	54342,1418	2,4641211
3	0	54402,1418	2,46299434
3	0	54462,1418	2,4619441
3	0	54522,1418	2,46083665
3	0	54582,1418	2,45982456
3	0	54642,1418	2,45885086
3	0	54702,1418	2,45770502
3	0	54762,1418	2,45671225
3	0	54822,1418	2,45562387
3	0	54882,1418	2,45474529
3	0	54942,1418	2,45380974
3	0	55002,1418	2,45285511
3	0	55062,1418	2,45176649
3	0	55122,1418	2,45081186
3	0	55182,1418	2,44989538
3	0	55242,1418	2,4488833
3	0	55302,1418	2,44787121
3	0	55362,1418	2,44705009
3	0	55422,1418	2,44619083
3	0	55482,1418	2,44523621
3	0	55542,1418	2,44428134
3	0	55602,1418	2,44334579
3	0	55662,1418	2,4424293
3	0	55722,1418	2,44155073
3	0	55782,1418	2,44069147
3	0	55842,1418	2,43975592
3	0	55902,1418	2,43904948
3	0	55962,1418	2,4380374
3	0	56022,1418	2,43731165
3	0	56082,1418	2,43639517
3	0	56142,1418	2,43547869
3	0	56202,1418	2,4346385
