f;x;Z';'-Z'';Z;'-phi;f_fit;x_fit;Z'_fit;'-Z''_fit;Z_fit;'-phi_fit
 2.15220380000; 0.33288339386; 106.93270100000; 41.33334350000; 114.64313249403; 23.32003613335; 2.15220380000; 0.33288339386; 111.64770928525; 35.26741131961; 117.08544439780; 18.72566319498
 3.16039586000; 0.49974148422; 102.88050100000; 31.41493030000; 107.56995552553; 18.06031181858; 2.27974161661; 0.35788562733; 110.64905309875; 34.27643299955; 115.83646580772; 18.33927075287
 4.63925123000; 0.66644789156; 98.25473020000; 25.06979560000; 101.40259690018; 14.94480598719; 2.41483721872; 0.38288786080; 109.67861720382; 33.31406338408; 114.62646243735; 17.95888638287
 6.81718969000; 0.83360537852; 95.20208740000; 20.47081570000; 97.37808655309; 12.51347048522; 2.55793847444; 0.40789009427; 108.73559484109; 32.37951539427; 113.45423131207; 17.58452161535
 9.99041080000; 0.99958334653; 92.11764530000; 16.48626520000; 93.58128827849; 10.36510948936; 2.70951979219; 0.43289232774; 107.81920182236; 31.47202552271; 112.31860341063; 17.21618532638
 14.68515010000; 1.16687838990; 89.64819340000; 13.45689870000; 90.65256037480; 8.66573147146; 2.87008369341; 0.45789456121; 106.92867587237; 30.59085322644; 111.21844282734; 16.85388384484
 21.52203750000; 1.33288338378; 87.57820130000; 11.20676520000; 88.29231523293; 7.37201884705; 3.04016247859; 0.48289679468; 106.06327598807; 29.73528034004; 110.15264595198; 16.49762106238
 31.58692170000; 1.49950730385; 85.92625430000; 9.50567150000; 86.45044227009; 6.36438254579; 3.22031999186; 0.50789902815; 105.22228181504; 28.90461050859; 109.12014066623; 16.14739854589
 46.38026810000; 1.66633325474; 84.57608030000; 8.38155460000; 84.99037484577; 5.69671711555; 3.41115349032; 0.53290126162; 104.40499304030; 28.09816864005; 108.11988555613; 15.80321565291
 68.18889620000; 1.83371366041; 83.44133000000; 7.80067682000; 83.80516756751; 5.37206803440; 3.61329562402; 0.55790349509; 103.61072880107; 27.31530037668; 107.15086913953; 15.46506964959
 99.90403750000; 1.99958304006; 82.40350340000; 7.82312632000; 82.77402175811; 5.45588007118; 3.82741653332; 0.58290572856; 102.83882710891; 26.55537158498; 106.21210910792; 15.13295583151
 146.73728900000; 2.16654049114; 81.33798980000; 8.49535465000; 81.78043552913; 6.00611925112; 4.05422607057; 0.60790796203; 102.08864428877; 25.81776786406; 105.30265158201; 14.80686764723
 215.34449800000; 2.33313378012; 79.95457460000; 9.92206669000; 80.56786832769; 7.14691908914; 4.29447615334; 0.63291019550; 101.35955443225; 25.10189407187; 104.42157038036; 14.48679682456
 316.31576500000; 2.50012083745; 78.05437470000; 11.96098800000; 78.96550287147; 8.84933408504; 4.54896325725; 0.65791242897; 100.65094886479; 24.40717386904; 103.56796630066; 14.17273349968
 464.55389400000; 2.66703610479; 75.37326810000; 14.62715630000; 76.77944546231; 11.26070324023; 4.81853105639; 0.68291466244; 99.96223562606; 23.73304928003; 102.74096641305; 13.86466634906
 681.08966100000; 2.83320428770; 71.71443180000; 17.71192550000; 73.86929019095; 14.44575183794; 5.10407322030; 0.70791689591; 99.29283896323; 23.07898027129; 101.93972336504; 13.56258272414
 999.04040500000; 2.99958305310; 66.85192870000; 20.90234570000; 70.04347526124; 18.52200215996; 5.40653637659; 0.73291912938; 98.64219883646; 22.44444434623; 101.16341469772; 13.26646878892
 1468.58972000000; 3.16690048386; 60.67888260000; 23.88059430000; 65.20896853736; 23.79029300416; 5.72692324930; 0.75792136285; 98.00977043618; 21.82893615648; 100.41124217275; 12.97630966041
 2152.93286000000; 3.33303048640; 53.24306870000; 26.07137870000; 59.28356561402; 30.53639320928; 6.06629598302; 0.78292359632; 97.39502371170; 21.23196712959; 99.68243110998; 12.69208955188
 3160.05566000000; 3.49969473218; 44.83860400000; 26.96687890000; 52.32315898602; 39.31779381873; 6.42577966416; 0.80792582979; 96.79744291061; 20.65306511260; 98.97622973512; 12.41379191913
 4642.42725000000; 3.66674510677; 36.26355360000; 25.96015930000; 44.59792809741; 49.83560726276; 6.80656605084; 0.83292806326; 96.21652612840; 20.09177403141; 98.29190853751; 12.14139960966
 6856.00244000000; 3.83607096348; 28.51731300000; 23.21220020000; 36.77014249177; 60.66695551227; 7.20991752376; 0.85793029673; 95.65178486799; 19.54765356574; 97.62875963751; 11.87489501478
 10015.27050000000; 4.00066268354; 22.56542210000; 19.44011500000; 29.78449841385; 66.75452386498; 7.63717127126; 0.88293253020; 95.10274360844; 19.02027883952; 96.98609616325; 11.61426022477
 14672.84960000000; 4.16651446595; 18.35317420000; 15.52988050000; 24.04196729804; 64.71987046440; 8.08974372236; 0.90793476367; 94.56893938255; 18.50924012642; 96.36325163670; 11.35947718709
 21545.40820000000; 4.33335472666; 15.49132350000; 12.04344750000; 19.62207255789; 56.39009725114; 8.56913524248; 0.93293699714; 94.04992136265; 18.01414257048; 95.75957936870; 11.11052786767
 31628.41210000000; 4.50007738877; 13.61387730000; 9.17949963000; 16.41952705155; 45.79287495961; 9.07693510748; 0.95793923061; 93.54525045420; 17.53460592167; 95.17445186271; 10.86739441535
 46411.12500000000; 4.66662209579; 12.35367770000; 6.94446850000; 14.17176754900; 36.09241935485; 9.61482677235; 0.98294146408; 93.05449889660; 17.07026428611; 94.60726022719; 10.63005932956
 68127.42969999999; 4.83332200426; 11.46271040000; 5.22517109000; 12.59746572268; 28.09093103686; 10.18459345228; 1.00794369755; 92.57724987066; 16.62076589108; 94.05741359627; 10.39850563125
