Res_Real,Res_Imag,Fit_Real,Fit_Imag,freq,Data_Real,Data_Imag
-2.59464077561941,-3.5197578373543,9053.55648492251,-8921.34682010812,564562.977,8721.385643,-9371.952906
-2.38527751881597,-3.72768396640648,9228.54312893081,-8964.96386906329,548795.254,8918.611856,-9449.320858
-2.13354995039162,-3.91271503482904,9402.85648921704,-9007.59226010096,533467.91,9121.502697,-9523.566687
-1.8764481717714,-4.07355321284559,9576.45128038949,-9049.40902114531,518568.645,9325.388332,-9594.437813
-1.65983490493217,-4.20820284932411,9749.29933516517,-9090.59323977723,504085.502,9524.115675,-9661.50455
-1.37124366737327,-4.34611638323302,9921.38962488753,-9131.3244271987,490006.86,9732.681951,-9729.427837
-1.10247081150242,-4.47196079320904,10092.7281987681,-9171.78091687798,476321.421,9938.879279,-9795.839468
-0.833559780311244,-4.60424510696835,10263.3378920781,-9212.13827569449,463018.204,10145.38985,-9863.635275
-0.520437457720326,-4.65049768010584,10433.2579690188,-9252.56777876149,450086.533,10358.61584,-9919.550992
-0.250769473929829,-4.6805252953394,10602.5435314753,-9293.23491785305,437516.033,10566.10773,-9973.296521
0.0594689222315666,-4.74648685143875,10771.2649642836,-9334.29801626291,425296.614,10780.02278,-10033.29937
0.359979700664862,-4.72630450660446,10939.5070257619,-9375.90686290921,413418.473,10993.20005,-10080.86212
0.657282308347783,-4.70537221385203,11107.3680933509,-9418.20149367948,401872.077,11206.65591,-10128.98608
0.950448005258053,-4.68764890931228,11274.9591097228,-9461.31101372182,390648.161,11420.35741,-10178.42145
1.29702341234903,-4.63649445294866,11442.402541027,-9505.35253897451,379737.719,11643.3758,-10223.7755
1.50731375414298,-4.54375623113832,11609.8312484377,-9550.43023509221,369131.996,11846.076,-10262.5836
1.85048793448665,-4.44632707898768,11777.3872963242,-9596.63446072928,358822.48,12071.05381,-10302.25234
2.11054010277986,-4.32145335418517,11945.2206044478,-9644.04098910406,348800.9,12284.07225,-10337.8594
2.30438467046331,-4.21084700766071,12113.4877114029,-9692.71038117155,339059.214,12487.62945,-10376.38687
2.62552169797874,-4.0535143469182,12282.350404372,-9742.68744428031,329589.603,12713.7525,-10408.72444
2.85360780076082,-3.9163986586942,12451.9742197514,-9794.0007729075,320384.47,12926.20731,-10444.8561
3.10516235945028,-3.71762833374177,12622.5271092756,-9846.66245874098,311436.428,13144.36548,-10471.42886
3.25434312086151,-3.53560269407579,12794.1779462658,-9900.66787485303,302738.296,13346.85295,-10501.10832
3.45510082243271,-3.32276203048985,12967.0949887837,-9955.99556546842,294283.096,13560.21038,-10526.39319
3.73685995985036,-3.08708049543317,13141.4445159458,-10012.6073112551,286064.041,13790.243,-10548.59024
3.83386347395529,-2.82826945232793,13317.3891785043,-10070.4482238322,278074.537,13989.52257,-10566.286
4.01283286148408,-2.58292188236235,13495.0866215533,-10129.4470475266,270308.172,14206.04664,-10587.06745
4.15259678571625,-2.32590465660655,13674.687931407,-10189.5165240719,262758.714,14417.94545,-10605.82136
4.26695694387543,-2.07215118737345,13856.3361628456,-10250.5539021715,255420.106,14627.77851,-10625.18744
4.3600240710817,-1.81303247663983,14040.1649489142,-10312.4415927652,248286.459,14836.2709,-10643.487
4.43690756125829,-1.5318064498089,14226.2970825804,-10375.0479307259,241352.048,15044.31775,-10657.46295
4.48640208287798,-1.24859875371413,14414.8431459972,-10438.2280652808,234611.308,15249.86935,-10670.62201
4.54270740328273,-0.997208078817851,14605.900169527,-10501.8249696444,228058.831,15459.7152,-10689.25312
4.53589356638599,-0.710197822798689,14799.5504797732,-10565.6706179338,221689.359,15659.85164,-10700.37043
4.54416410350305,-0.390749901259421,14995.8605598984,-10629.5872626981,215497.78,15865.56631,-10704.37273
4.52537343376163,-0.132221233091818,15194.8799451168,-10693.3888133974,209479.126,16069.00153,-10718.92868
4.46823064851217,0.108055254131304,15396.64032442,-10756.8823618608,203628.568,16267.53333,-10735.82155
4.44093189627729,0.382993812038307,15601.1548198591,-10819.8698305133,197941.41,16474.62928,-10744.53985
4.34138019405037,0.651597985473789,15808.4172031463,-10882.149654956,192413.089,16669.61028,-10752.89314
4.23816730330381,0.913077052850415,16018.4014382356,-10943.518608057,187039.17,16866.31928,-10760.84193
4.11429984094975,1.13912769923142,16231.061535101,-11003.7737345597,181815.338,17061.2573,-10773.91713
3.99767322753392,1.39379053101724,16446.3310298255,-11062.7141821133,176737.404,17259.82595,-10779.08882
3.89398621538825,1.62590737013405,16664.1234202181,-11120.1432893062,171801.292,17463.40342,-10786.40938
3.71193726387026,1.81006440895476,16884.332205027,-11175.8705194431,167003.041,17652.51391,-10801.2795
3.54999041760144,2.0032080412504,17106.8314196397,-11229.7134706369,162338.8,17847.6065,-10811.70485
3.35130013173106,2.1868076075299,17331.4762040875,-11281.4998118133,157804.827,18036.37862,-10821.53326
3.17739412788467,2.36896981878513,17558.1037717283,-11331.0692124744,153397.484,18231.87814,-10828.72324
2.96435559709931,2.5154638862559,17786.5345029364,-11378.2751705763,149113.234,18420.1166,-10840.63627
2.77539728642396,2.67254214770693,18016.5731319023,-11422.9867150193,144948.64,18614.51638,-10847.20301
2.52750112294572,2.80071757812965,18248.0104549571,-11465.0900443653,140900.358,18796.65386,-10857.13968
2.33817411570141,2.91966575978929,18480.6246070988,-11504.4898958348,136965.141,18992.23464,-10865.64513
2.09752016051493,3.01761947227025,18714.1831053907,-11541.1108588887,133139.832,19176.6024,-10875.84647
1.83782443119084,3.05178961774049,18948.4449572505,-11574.8984661602,129421.359,19356.68439,-10896.99864
1.64857295651914,3.12120181876916,19183.1622564481,-11605.8199816664,125806.74,19552.25631,-10907.02347
1.4175306798298,3.14008591350026,19418.0827343455,-11633.8650961467,122293.074,19737.87638,-10925.46454
1.17924136684565,3.17592013493521,19652.9517545049,-11659.0462943418,118877.542,19920.94544,-10937.28859
