EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	Ns changes	counter inc.	Ns	time/s	control/V/mA	Ewe/V	dq/mA.h	<I>/mA	P/W	(Q-Qo)/mA.h	x	Capacity/mA.h
1	1	0	1	1	0	1	4390,06	0,100000001	1,21301889	0	0	0	0	0	0
1	1	0	1	0	0	1	4392,06	0,100000001	1,30734777	5,4190378206925338E-005	0,097542681953433741	0,000127522202	5,4190378206925338E-005	-2,0219158706387834E-006	5,4190378206925338E-005
1	1	0	1	0	0	1	4394,06	0,100000001	1,36016428	5,5562773287296301E-005	0,10001299312801	0,000136034098	0,00010975315149422163	-4,0950376469310163E-006	0,00010975315149422163
1	1	0	1	0	0	1	4396,06	0,100000001	1,4002254	5,5562791349573267E-005	0,10001302564010893	0,000140040778	0,00016531594284379491	-6,1681600971510899E-006	0,00016531594284379491
1	1	0	1	0	0	1	4398,06	0,100000001	1,4327631	5,5562748033967283E-005	0,10001294767201722	0,000143294863	0,00022087869087776218	-8,2412809312076634E-006	0,00022087869087776218
1	1	0	1	0	0	1	4400,06	0,100000001	1,46064162	5,5562818051212365E-005	0,10001307370305987	0,000146083257	0,00027644150892897453	-1,031440437770179E-005	0,00027644150892897453
1	1	0	1	0	0	1	4402,06	0,100000001	1,4859997	5,556283768018087E-005	0,10001310903520363	0,000148619452	0,00033200434660915539	-1,2387528556579126E-005	0,00033200434660915539
1	1	0	1	0	0	1	4404,06	0,100000001	1,50939095	5,55627800664968E-005	0,10001300533057104	0,000150958731	0,00038756712667565216	-1,4460650585812445E-005	0,00038756712667565216
1	1	0	1	0	0	1	4406,06	0,100000001	1,53194201	5,5562705744885734E-005	0,10001287155166952	0,000153213914	0,00044312983242053792	-1,6533769842006531E-005	0,00044312983242053792
1	1	0	1	0	0	1	4408,06	0,100000001	1,55388212	5,5562774794383181E-005	0,10001299584076642	0,000155408401	0,00049869260721492115	-1,8606891674530205E-005	0,00049869260721492115
1	1	0	1	0	0	1	4410,06	0,100000001	1,57555485	5,5562690091629824E-005	0,10001284337580853	0,00015757572	0,00055425529730655091	-2,0680010346680262E-005	0,00055425529730655091
1	1	0	1	0	0	1	4412,06	0,100000001	1,59699833	5,5562778585073024E-005	0,10001300266400822	0,000159720599	0,00060981807589162394	-2,2753132320639667E-005	0,00060981807589162394
1	1	0	1	0	0	1	4414,06	0,100000001	1,61846101	5,5562783687065043E-005	0,10001301184759397	0,000161867167	0,00066538085957868902	-2,4826254484961254E-005	0,00066538085957868902
1	1	0	1	0	0	1	4416,06	0,100000001	1,63986647	5,5562823954555725E-005	0,10001308432907805	0,000164008103	0,00072094368353324467	-2,6899378151717059E-005	0,00072094368353324467
1	1	0	1	0	0	1	4418,06	0,100000001	1,66155827	5,55627192378872E-005	0,10001289583907243	0,000166177255	0,0007765064027711319	-2,8972497911353171E-005	0,0007765064027711319
1	1	0	1	0	0	1	4420,06	0,100000001	1,68311644	5,5562704727467565E-005	0,10001286972031678	0,00016833331	0,00083206910749859955	-3,1045617129586016E-005	0,00083206910749859955
1	1	0	1	0	0	1	4422,06	0,100000001	1,70520926	5,556270792045527E-005	0,10001287546769472	0,000170542888	0,00088763181541905485	-3,3118736466953523E-005	0,00088763181541905485
1	1	0	1	0	0	1	4424,06	0,100000001	1,72739756	5,5562769535928966E-005	0,1000129863755487	0,000172762186	0,00094319458495498381	-3,5191858103277203E-005	0,00094319458495498381
1	1	0	1	0	0	1	4426,06	0,100000001	1,74981499	5,5562787024925152E-005	0,10001301785574222	0,000175004272	0,00099875737197990899	-3,7264980392138835E-005	0,00099875737197990899
1	1	0	1	0	0	1	4428,06	0,100000001	1,77248061	5,556278936275177E-005	0,10001302206383019	0,00017727114	0,0010543201613426606	-3,933810276822793E-005	0,0010543201613426606
1	1	0	1	0	0	1	4430,06	0,100000001	1,79562366	5,5562809326582483E-005	0,10001305799872592	0,000179585812	0,0011098829706692432	-4,1411225889194381E-005	0,0011098829706692432
