EC-Lab ASCII FILE
Nb header lines : 68                          

Cyclic Voltammetry

Run on channel : 2 (SN 6986)
Grouped channel(s) : 2
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = 0,00 V, max = 5,00 V
Acquisition started on : 09/02/2015 11:42:26
Saved on :
	File : LATP_Korrosion_08_CV_C02.mpr
	Directory : C:\Hupfer\Stabilitätstest Folie gegen Li\
	Host : 192.168.0.2
Device : VMP3 (SN 0324)
Address : 192.168.0.1
EC-Lab for windows v10.33 (software)
Internet server v10.33 (firmware)
Command interpretor v10.32 (firmware)
Electrode material : LATP
Initial state : 
Electrolyte : LP-30
Comments : 
Mass of active material : 0,001 mg
 at x = 0,000
Molecular weight of active material (at x = 0) : 0,001 g/mol
Atomic weight of intercalated ion : 0,001 g/mol
Acquisition started at : xo = 0,000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26,801 mA.h
Battery capacity : 0,000 A.h
Reference electrode : Li+/Li (-3,020 V)
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Ei (V)              0,000               
vs.                 Eoc                 
dE/dt               10,000              
dE/dt unit          mV/s                
E1 (V)              4,000               
vs.                 Ref                 
Step percent        50                  
N                   10                  
E range min (V)     0,000               
E range max (V)     5,000               
I Range             Auto                
Bandwidth           5                   
E2 (V)              0,500               
vs.                 Ref                 
nc cycles           0                   
Reverse Scan        1                   
Ef (V)              0,000               
vs.                 Eoc                 

Modify on : 09/02/2015 11:45
Electrode material : 
Electrolyte : 

Modify on : 09/02/2015 17:09
dE/dt               1,000               

Number of loops : 3
Loop 0 from point number 0 to 6916
Loop 1 from point number 6917 to 13817
Loop 2 from point number 13818 to 20712

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	1	0	0	0	75661,8434	1,51770663	1,51827168	-0,018127616494894029	1	0	2,75226466E-005
2	1	0	0	0	75662,3935	1,51825619	1,51888537	-0,028448390353588093	1	-1,48249137E-005	4,32098423E-005
2	1	0	1	0	75663,3937	1,51925647	1,51975775	-0,032437243273151782	1	-4,5479188E-005	4,9296752E-005
2	1	0	0	0	75664,3939	1,52025664	1,52088356	-0,034448913669021139	1	-7,88494144E-005	5,23927847E-005
2	1	0	1	0	75665,3941	1,5212568	1,52172029	-0,034324645428238874	1	-0,000112907554	5,22325099E-005
2	1	0	0	0	75666,3943	1,52225697	1,522735	-0,035115999344150106	1	-0,000147400599	5,34723622E-005
2	1	0	1	0	75667,3945	1,52325737	1,52386987	-0,034219250761254758	1	-0,000181768715	5,21456859E-005
2	1	0	0	0	75668,3947	1,52425742	1,52487135	-0,033748813138840787	1	-0,000215419539	5,14625972E-005
2	1	0	1	0	75669,3949	1,52525759	1,5257436	-0,034495234910100646	1	-0,000249458011	5,26308831E-005
2	1	0	0	0	75670,3951	1,52625787	1,52688742	-0,032558646556230586	1	-0,000282811117	4,97133879E-005
2	1	0	1	0	75671,3953	1,52725792	1,52785325	-0,032868068281611232	1	-0,000315440382	5,02175862E-005
2	1	0	1	0	75672,3956	1,52825832	1,52885032	-0,032771744009705811	1	-0,000348218513	5,01030918E-005
2	1	0	1	0	75673,3957	1,52925837	1,52975821	-0,032950471225775155	1	-0,000380863668	5,04062555E-005
2	1	0	0	0	75674,3960	1,53025854	1,53088427	-0,030825798444185926	1	-0,000412506546	4,71907297E-005
2	1	0	0	0	75675,3962	1,53125894	1,53199244	-0,03205779278177129	1	-0,000443740544	4,91122955E-005
2	1	0	0	0	75676,3963	1,53225899	1,53289115	-0,03211893794781223	1	-0,000475640583	4,92348372E-005
2	1	0	1	0	75677,3966	1,53325915	1,53393281	-0,032056421660541126	1	-0,00050748681	4,91723986E-005
2	1	0	1	0	75678,3968	1,53425956	1,53490281	-0,030464557305789395	1	-0,000538319873	4,67601349E-005
2	1	0	0	0	75679,3970	1,53525972	1,53580666	-0,031905219749903014	1	-0,000569251133	4,90002494E-005
2	1	0	0	0	75680,3972	1,53625989	1,5369724	-0,031652033121756282	1	-0,000600926869	4,86483004E-005
2	1	0	0	0	75681,3975	1,53726029	1,53788042	-0,031256959346839418	1	-0,000632076757	4,80694653E-005
2	1	0	1	0	75682,3976	1,53826046	1,53885078	-0,030168352933290483	1	-0,000662466802	4,64245932E-005
2	1	0	1	0	75683,3978	1,53926051	1,53985655	-0,030684128054561114	1	-0,000692693866	4,72491556E-005
2	1	0	1	0	75684,3981	1,54026091	1,54088914	-0,03021257764655737	1	-0,000722827797	4,65542325E-005
2	1	0	0	0	75685,3982	1,54126108	1,54181027	-0,029947455894718944	1	-0,000752611959	4,61732961E-005
2	1	0	1	0	75686,3985	1,54226112	1,54272687	-0,029598004381370778	1	-0,000782166317	4,56616362E-005
2	1	0	0	0	75687,3987	1,54326153	1,54364836	-0,029444664018433709	1	-0,000811694365	4,54522087E-005
2	1	0	1	0	75688,3989	1,54426169	1,5448947	-0,029010974597166893	1	-0,000840771536	4,48189021E-005
2	1	0	0	0	75689,3991	1,54526174	1,54580688	-0,029917514061151366	1	-0,000870147604	4,62466996E-005
2	1	0	1	0	75690,3993	1,54626203	1,54688847	-0,029880395236823974	1	-0,00089976826	4,62216376E-005
2	1	0	0	0	75691,3995	1,54726231	1,54787648	-0,029027014446176614	1	-0,000929035188	4,49302315E-005
2	1	0	1	0	75692,3997	1,54826236	1,54884648	-0,029334082339759872	1	-0,000957990822	4,54339897E-005
2	1	0	0	0	75693,3999	1,54926276	1,54987478	-0,028723116036300957	1	-0,000986421015	4,45172336E-005
2	1	0	1	0	75694,4001	1,55026293	1,55092525	-0,028252723662219203	1	-0,00101488084	4,38178613E-005
2	1	0	0	0	75695,4003	1,55126309	1,55177951	-0,027658475572578083	1	-0,00104270049	4,29198553E-005
2	1	0	1	0	75696,4005	1,55226326	1,55272305	-0,027767473299628477	1	-0,0010701823	4,31151966E-005
2	1	0	0	0	75697,4007	1,55326343	1,55387139	-0,026823400475657232	1	-0,00109726074	4,16801158E-005
2	1	0	1	0	75698,4009	1,55426359	1,55490828	-0,029193426523367482	1	-0,0011250854	4,53930988E-005
2	1	0	0	0	75699,4011	1,55526376	1,55596304	-0,027665083192263962	1	-0,00115341751	4,30458458E-005
2	1	0	1	0	75700,4013	1,55626392	1,55683994	-0,026794861584970464	1	-0,001180619	4,17153096E-005
2	1	0	0	0	75701,4015	1,55726421	1,55790782	-0,027534355452266458	1	-0,00120778661	4,28959866E-005
2	1	0	1	0	75702,4017	1,55826437	1,558887	-0,027828193014886093	1	-0,00123506319	4,33810092E-005
2	1	0	0	0	75703,4019	1,55926454	1,55992854	-0,026932777899616947	1	-0,00126221939	4,20132092E-005
2	1	0	1	0	75704,4021	1,56026483	1,5607965	-0,027149602015766493	1	-0,00128891121	4,23750025E-005
2	1	0	0	0	75705,4023	1,56126487	1,56177104	-0,02701832443281993	1	-0,001315595	4,2196436E-005
2	1	0	1	0	75706,4025	1,56226516	1,56283021	-0,026311592591549027	1	-0,00134194409	4,1120551E-005
2	1	0	0	0	75707,4027	1,56326544	1,56397855	-0,028015403960532205	1	-0,00136883056	4,38154893E-005
2	1	0	0	0	75708,4030	1,56426573	1,56475317	-0,025892940254402586	1	-0,00139548886	4,05160608E-005
2	1	0	0	0	75709,4031	1,56526577	1,56568325	-0,02640758059092961	1	-0,00142132572	4,13459056E-005
2	1	0	1	0	75710,4034	1,56626618	1,56687617	-0,025042899293218262	1	-0,00144677621	3,9239123E-005
2	1	0	1	0	75711,4036	1,56726635	1,56788635	-0,024735364387420912	1	-0,00147145905	3,87822402E-005
2	1	0	1	0	75712,4037	1,56826651	1,56884313	-0,025254272922119792	1	-0,00149607344	3,96199939E-005
2	1	0	0	0	75713,4040	1,56926668	1,56980026	-0,025832778776520237	1	-0,00152141717	4,05523024E-005
2	1	0	0	0	75714,4042	1,57026708	1,57082808	-0,025367786244242963	1	-0,00154672586	3,98484299E-005
2	1	0	1	0	75715,4044	1,57126725	1,57198095	-0,025158786740707539	1	-0,00157203688	3,95491334E-005
2	1	0	1	0	75716,4046	1,57226729	1,57284868	-0,02637665474731249	1	-0,00159745733	4,1486488E-005
2	1	0	1	0	75717,4049	1,57326758	1,57374775	-0,024306532652502099	1	-0,00162265927	3,82523504E-005
2	1	0	0	0	75718,4050	1,57426786	1,57487357	-0,02551413328806175	1	-0,00164715794	4,01815341E-005
2	1	0	0	0	75719,4052	1,57526791	1,57579052	-0,025924624847173293	1	-0,00167254603	4,08517772E-005
2	1	0	0	0	75720,4055	1,57626832	1,57677412	-0,025523570730113965	1	-0,00169812841	4,02449041E-005
2	1	0	1	0	75721,4056	1,57726848	1,57775772	-0,024151238416052045	1	-0,00172273419	3,81048012E-005
2	1	0	0	0	75722,4059	1,57826865	1,57881689	-0,025044016491689322	1	-0,0017470778	3,95399147E-005
2	1	0	1	0	75723,4061	1,57926893	1,57979155	-0,024527254759393437	1	-0,00177173433	3,87479486E-005
2	1	0	0	0	75724,4063	1,58026922	1,58068168	-0,025556447482565136	1	-0,00179656642	4,03966078E-005
2	1	0	1	0	75725,4065	1,58126915	1,58188772	-0,023779926001085917	1	-0,00182102388	3,76171738E-005
2	1	0	0	0	75726,4067	1,58226955	1,58274662	-0,02381802435931657	1	-0,00184467575	3,76978969E-005
2	1	0	1	0	75727,4069	1,58326972	1,58390391	-0,023983063280422918	1	-0,0018686176	3,79868688E-005
2	1	0	0	0	75728,4071	1,58426976	1,58494532	-0,023904211899186672	1	-0,00189243036	3,78868681E-005
2	1	0	1	0	75729,4073	1,58527005	1,58586657	-0,023761923705497789	1	-0,00191613915	3,76832395E-005
2	1	0	0	0	75730,4075	1,58627021	1,58688128	-0,023592436037369491	1	-0,00193971873	3,74383962E-005
2	1	0	1	0	75731,4077	1,58727026	1,58778024	-0,024351959566313642	1	-0,00196332461	3,86655593E-005
2	1	0	0	0	75732,4079	1,58827055	1,58886611	-0,024322623229521709	1	-0,00198739371	3,86453903E-005
2	1	0	1	0	75733,4081	1,58927083	1,59007692	-0,023383803611187882	1	-0,00201092847	3,71820461E-005
2	1	0	0	0	75734,4083	1,59027088	1,59090889	-0,023543081432897018	1	-0,0020342893	3,74548981E-005
2	1	0	1	0	75735,4085	1,59127116	1,59180343	-0,022734638624832938	1	-0,00205710856	3,61890743E-005
2	1	0	0	0	75736,4087	1,59227145	1,59278715	-0,022718294596014154	1	-0,00207968568	3,61854072E-005
2	1	0	1	0	75737,4089	1,59327149	1,59386432	-0,022776207961340166	1	-0,00210259762	3,63021863E-005
2	1	0	0	0	75738,4091	1,59427178	1,59492338	-0,022889092425172701	1	-0,0021252539	3,65063497E-005
2	1	0	1	0	75739,4093	1,59527194	1,59573793	-0,023229287564782736	1	-0,00214794325	3,70678536E-005
2	1	0	0	0	75740,4095	1,59627223	1,5967437	-0,022557017177993354	1	-0,00217064843	3,60177764E-005
2	1	0	1	0	75741,4097	1,5972724	1,59783411	-0,022256389977222512	1	-0,00219284371	3,55620177E-005
2	1	0	0	0	75742,4099	1,59827256	1,59893775	-0,021648978823000586	1	-0,00221470022	3,46153683E-005
2	1	0	1	0	75743,4101	1,59927285	1,59973454	-0,02295883258954312	1	-0,00223706197	3,67280372E-005
2	1	0	1	0	75744,4104	1,60027313	1,60070932	-0,021914772309716778	1	-0,0022594051	3,50791815E-005
2	1	0	1	0	75745,4105	1,6012733	1,60192418	-0,022223531829429683	1	-0,00228139921	3,5600413E-005
2	1	0	0	0	75746,4108	1,60227346	1,60285449	-0,022206598220157526	1	-0,00230333069	3,55939446E-005
2	1	0	0	0	75747,4110	1,60327375	1,6038202	-0,021674501672029334	1	-0,00232511503	3,47620044E-005
2	1	0	0	0	75748,4111	1,60427392	1,60488391	-0,022437279242584874	1	-0,00234700576	3,60092272E-005
2	1	0	1	0	75749,4114	1,60527408	1,60572076	-0,022273742251969098	1	-0,00236913026	3,57654098E-005
2	1	0	1	0	75750,4116	1,60627437	1,60691333	-0,022398534183719398	1	-0,00239129714	3,59925034E-005
2	1	0	0	0	75751,4118	1,60727465	1,60777235	-0,021767182000616365	1	-0,0024132703	3,49966722E-005
2	1	0	0	0	75752,4120	1,6082747	1,60897386	-0,021046469763618349	1	-0,00243434915	3,38632199E-005
2	1	0	0	0	75753,4123	1,60927498	1,60974395	-0,021298174415455952	1	-0,0024552152	3,4284607E-005
2	1	0	1	0	75754,4124	1,61027539	1,61091888	-0,021939426353421443	1	-0,00247667893	3,53426367E-005
2	1	0	1	0	75755,4126	1,61127543	1,61192465	-0,021582021407912266	1	-0,00249822857	3,47885907E-005
2	1	0	1	0	75756,4129	1,61227572	1,61289954	-0,021238612302998643	1	-0,00251941965	3,42557469E-005
2	1	0	0	0	75757,4130	1,61327589	1,61386967	-0,020870419623914698	1	-0,00254020607	3,36821358E-005
2	1	0	1	0	75758,4133	1,61427593	1,6148932	-0,021773858270199507	1	-0,00256127701	3,51624549E-005
2	1	0	0	0	75759,4135	1,6152761	1,6156677	-0,021168191580592966	1	-0,0025824632	3,42007625E-005
2	1	0	1	0	75760,4137	1,61627638	1,61686063	-0,021487056358799549	1	-0,00260360492	3,47415771E-005
2	1	0	0	0	75761,4139	1,61727643	1,61793733	-0,021216205180770554	1	-0,00262473035	3,4326491E-005
2	1	0	1	0	75762,4141	1,61827672	1,61891651	-0,02059344180891351	1	-0,00264542317	3,33390635E-005
2	1	0	0	0	75763,4143	1,619277	1,61994922	-0,020716335546558397	1	-0,00266592228	3,35594123E-005
2	1	0	1	0	75764,4145	1,62027705	1,62091041	-0,019972034321633469	1	-0,00268613524	3,23728782E-005
2	1	0	0	0	75765,4147	1,62127733	1,62194312	-0,020353942909947299	1	-0,00270620245	3,30129369E-005
2	1	0	1	0	75766,4149	1,62227774	1,62283778	-0,020331367921672192	1	-0,00272657	3,29945105E-005
2	1	0	0	0	75767,4151	1,62327778	1,62382984	-0,020061657846777658	1	-0,00274652266	3,25767178E-005
2	1	0	1	0	75768,4153	1,62427807	1,62488031	-0,020499856119619907	1	-0,00276666367	3,33098142E-005
2	1	0	0	0	75769,4155	1,62527823	1,62590826	-0,019917052517702733	1	-0,00278671947	3,2383301E-005
2	1	0	1	0	75770,4157	1,62627828	1,62695444	-0,018525952672076294	1	-0,00280588074	3,01408818E-005
2	1	0	0	0	75771,4159	1,62727869	1,62781334	-0,020125704960380464	1	-0,00282523362	3,27608905E-005
2	1	0	1	0	75772,4161	1,62827885	1,62889028	-0,020156214153490893	1	-0,00284500862	3,28322603E-005
2	1	0	0	0	75773,4163	1,62927902	1,62982929	-0,020072076744131722	1	-0,00286483904	3,27140588E-005
2	1	0	1	0	75774,4165	1,6302793	1,63088405	-0,020066519646849635	1	-0,0028845109	3,2726166E-005
2	1	0	0	0	75775,4167	1,63127947	1,6317699	-0,019554087750968563	1	-0,00290388381	3,19077735E-005
2	1	0	1	0	75776,4169	1,63227963	1,63288248	-0,019828834368692704	1	-0,00292325485	3,23781569E-005
2	1	0	0	0	75777,4171	1,63327992	1,63387048	-0,01943171033503959	1	-0,00294276304	3,17488993E-005
2	1	0	1	0	75778,4173	1,63428009	1,63490307	-0,020323291537244624	1	-0,00296239834	3,32266136E-005
2	1	0	0	0	75779,4175	1,63528037	1,63589096	-0,019391578065183325	1	-0,00298194005	3,17225058E-005
2	1	0	0	0	75780,4178	1,63628054	1,63701248	-0,020313557690868845	1	-0,00300128968	3,32535492E-005
2	1	0	0	0	75781,4179	1,6372807	1,63781357	-0,019438345024525034	1	-0,00302064396	3,18363855E-005
2	1	0	1	0	75782,4182	1,63828099	1,63903308	-0,018963799380205094	1	-0,00303965108	3,10822943E-005
2	1	0	1	0	75783,4184	1,63928127	1,63980317	-0,018067202424412234	1	-0,00305804587	2,96266553E-005
2	1	0	1	0	75784,4185	1,64028132	1,64074218	-0,019105525843476966	1	-0,00307652145	3,1347241E-005
2	1	0	0	0	75785,4188	1,6412816	1,64188159	-0,018516443041262765	1	-0,00309508992	3,04018067E-005
2	1	0	0	0	75786,4190	1,64228189	1,64288735	-0,019148193840652362	1	-0,00311361742	3,14583267E-005
2	1	0	1	0	75787,4192	1,64328206	1,64386201	-0,019269636062576077	1	-0,00313259871	3,16766236E-005
2	1	0	1	0	75788,4194	1,6442821	1,64487219	-0,018861682330503005	1	-0,00315142237	3,1025058E-005
2	1	0	1	0	75789,4197	1,64528239	1,64598501	-0,01792121780374656	1	-0,00316957221	2,94980564E-005
2	1	0	0	0	75790,4198	1,64628255	1,64692414	-0,017847147142694947	1	-0,0031874592	2,9392897E-005
2	1	0	0	0	75791,4200	1,6472826	1,64793861	-0,018452345721223229	1	-0,00320549053	3,04083333E-005
2	1	0	0	0	75792,4203	1,64828289	1,64888239	-0,018396072386838602	1	-0,00322362175	3,03329598E-005
2	1	0	1	0	75793,4204	1,64928317	1,64986598	-0,01979420198412729	1	-0,00324237533	3,26577792E-005
2	1	0	0	0	75794,4207	1,65028334	1,65095639	-0,017451896705250826	1	-0,00326077105	2,8812321E-005
2	1	0	1	0	75795,4209	1,6512835	1,6519177	-0,018392975522231126	1	-0,00327851623	3,03836823E-005
2	1	0	0	0	75796,4211	1,65228391	1,65283	-0,017778289297732675	1	-0,0032965811	2,93844896E-005
2	1	0	1	0	75797,4213	1,65328395	1,65381801	-0,017969706070772973	1	-0,00331447902	2,97186234E-005
2	1	0	0	0	75798,4215	1,65428412	1,65492618	-0,01874549011101584	1	-0,00333277532	3,10224023E-005
2	1	0	1	0	75799,4217	1,65528452	1,65587413	-0,018284926518430944	1	-0,00335107977	3,0277537E-005
2	1	0	0	0	75800,4219	1,65628457	1,65674651	-0,018912085056446982	1	-0,00336943055	3,1332529E-005
2	1	0	1	0	75801,4221	1,65728486	1,6580106	-0,018185375136528125	1	-0,00338786212	3,01515447E-005
2	1	0	0	0	75802,4223	1,65828514	1,65897179	-0,01739552869835792	1	-0,00340560777	2,88586907E-005
2	1	0	1	0	75803,4225	1,65928519	1,65996432	-0,018330280848642301	1	-0,0034234589	3,04276127E-005
2	1	0	0	0	75804,4227	1,66028559	1,66095245	-0,018019527082207629	1	-0,00344132422	2,99295771E-005
2	1	0	1	0	75805,4229	1,66128576	1,66190922	-0,017303107205810192	1	-0,00345869176	2,87561943E-005
2	1	0	0	0	75806,4231	1,66228592	1,66289711	-0,018683156660182109	1	-0,00347636384	3,1068168E-005
2	1	0	1	0	75807,4233	1,66328597	1,66394746	-0,016079747672184925	1	-0,0034935968	2,67558553E-005
2	1	0	0	0	75808,4235	1,66428638	1,66506028	-0,017852921759124506	1	-0,00351054454	2,97261904E-005
2	1	0	1	0	75809,4237	1,66528642	1,66599023	-0,017050478097863421	1	-0,00352796493	2,84059297E-005
2	1	0	0	0	75810,4239	1,66628671	1,66695607	-0,017591959962013571	1	-0,00354529172	2,9325025E-005
2	1	0	1	0	75811,4241	1,66728699	1,66786849	-0,017533920000772528	1	-0,0035625631	2,92442728E-005
2	1	0	0	0	75812,4243	1,66828716	1,66893196	-0,016957485580341603	1	-0,00357959163	2,83008903E-005
2	1	0	0	0	75813,4246	1,66928744	1,66996467	-0,017716678857089997	1	-0,00359667791	2,95862283E-005
2	1	0	0	0	75814,4247	1,67028749	1,67080998	-0,017030859497640048	1	-0,0036138182	2,84553298E-005
2	1	0	1	0	75815,4250	1,67128766	1,67190516	-0,016396309786993773	1	-0,0036304465	2,74130743E-005
2	1	0	1	0	75816,4252	1,67228794	1,67301321	-0,01660871314205271	1	-0,00364676397	2,77865965E-005
2	1	0	1	0	75817,4253	1,67328799	1,67392123	-0,01708704926942367	1	-0,00366334245	2,86023751E-005
2	1	0	0	0	75818,4256	1,67428827	1,67487812	-0,016252280733306256	1	-0,00367970858	2,72205889E-005
2	1	0	0	0	75819,4258	1,67528844	1,67596841	-0,015967102789385338	1	-0,00369566563	2,67603591E-005
2	1	0	1	0	75820,4260	1,67628872	1,67684531	-0,016778798683283331	1	-0,00371174561	2,81354496E-005
2	1	0	1	0	75821,4262	1,67728889	1,67785561	-0,016776024996620842	1	-0,00372854155	2,81477478E-005
2	1	0	1	0	75822,4265	1,67828918	1,67898142	-0,016473900018222909	1	-0,00374519546	2,76593728E-005
2	1	0	0	0	75823,4266	1,67928934	1,67987609	-0,01589941225947191	1	-0,00376114878	2,67090418E-005
2	1	0	0	0	75824,4268	1,68028939	1,68090403	-0,017365667498399629	1	-0,00377751212	2,91900196E-005
2	1	0	0	0	75825,4271	1,68128979	1,68192339	-0,016165186029520771	1	-0,00379417767	2,71886038E-005
2	1	0	1	0	75826,4272	1,68228996	1,68299162	-0,016103660801050704	1	-0,00381032936	2,71023255E-005
2	1	0	0	0	75827,4275	1,68329012	1,68393052	-0,01644902292150409	1	-0,00382654485	2,76990122E-005
2	1	0	1	0	75828,4277	1,68429029	1,68480718	-0,016152821134360397	1	-0,00384257687	2,72143898E-005
2	1	0	0	0	75829,4279	1,68529046	1,68591106	-0,016581546531434893	1	-0,00385859748	2,79550131E-005
2	1	0	1	0	75830,4281	1,68629062	1,6868366	-0,016666924365977386	1	-0,0038750018	2,81143784E-005
2	1	0	0	0	75831,4283	1,68729079	1,68790495	-0,016876630000525638	1	-0,00389165105	2,84861471E-005
2	1	0	1	0	75832,4285	1,68829119	1,68891513	-0,015456916341123949	1	-0,00390752684	2,61054192E-005
2	1	0	0	0	75833,4287	1,68929124	1,69004548	-0,015220949763548096	1	-0,00392277166	2,57240972E-005
2	1	0	1	0	75834,4289	1,69029152	1,69090009	-0,016272539310101658	1	-0,0039382223	2,75152379E-005
2	1	0	0	0	75835,4291	1,69129169	1,69171023	-0,015798810468393738	1	-0,00395413395	2,67270098E-005
2	1	0	1	0	75836,4293	1,69229198	1,69294727	-0,01532307049232065	1	-0,00396963488	2,59411499E-005
2	1	0	0	0	75837,4295	1,69329214	1,69381511	-0,017068165809842051	1	-0,00398542965	2,89103173E-005
2	1	0	1	0	75838,4297	1,69429255	1,69483888	-0,01544505063361569	1	-0,00400124211	2,61768728E-005
2	1	0	0	0	75839,4299	1,69529271	1,69591141	-0,01662307563572224	1	-0,00401713653	2,81912635E-005
2	1	0	1	0	75840,4301	1,69629276	1,69682372	-0,015439023233459517	1	-0,00403312733	2,61973E-005
2	1	0	0	0	75841,4303	1,69729316	1,69790971	-0,014941855242491283	1	-0,00404802756	2,53699218E-005
2	1	0	1	0	75842,4305	1,69829321	1,69887102	-0,014782814048287238	1	-0,00406275503	2,51140937E-005
2	1	0	0	0	75843,4307	1,69929338	1,69997478	-0,01649098258305337	1	-0,00407809811	2,80342538E-005
2	1	0	1	0	75844,4309	1,70029366	1,70090055	-0,015880422393850291	1	-0,00409396179	2,70110195E-005
2	1	0	0	0	75845,4311	1,70129383	1,70194197	-0,014679456283756067	1	-0,00410921732	2,4983583E-005
2	1	0	1	0	75846,4313	1,70229387	1,70288086	-0,015690791858030461	1	-0,00412419718	2,67195483E-005
2	1	0	0	0	75847,4315	1,70329416	1,70381558	-0,015195957261134262	1	-0,00413963338	2,58911095E-005
2	1	0	1	0	75848,4317	1,70429432	1,7048347	-0,015076010594770589	1	-0,00415466679	2,57021056E-005
2	1	0	1	0	75849,4320	1,70529461	1,70594311	-0,014664054360937926	1	-0,00416954746	2,50160429E-005
2	1	0	1	0	75850,4321	1,70629478	1,70684624	-0,014440280789631443	1	-0,00418403698	2,46473392E-005
2	1	0	0	0	75851,4324	1,70729506	1,70785236	-0,01696435554853689	1	-0,00419944013	2,8972614E-005
2	1	0	0	0	75852,4326	1,70829511	1,70886683	-0,01503475903120305	1	-0,00421519671	2,56924013E-005
2	1	0	0	0	75853,4327	1,70929527	1,7097882	-0,015522892216688845	1	-0,0042303768	2,6540858E-005
2	1	0	1	0	75854,4330	1,71029556	1,71073174	-0,013298771126225267	1	-0,00424440904	2,27506298E-005
2	1	0	1	0	75855,4332	1,71129572	1,71195126	-0,014715697450416941	1	-0,00425821636	2,51925576E-005
2	1	0	0	0	75856,4334	1,71229601	1,71293485	-0,015049163032159418	1	-0,00427271426	2,57782358E-005
2	1	0	0	0	75857,4336	1,71329618	1,71377146	-0,014417978603033786	1	-0,00428708736	2,47091211E-005
2	1	0	0	0	75858,4339	1,71429646	1,71486199	-0,014579902383645395	1	-0,00430115825	2,50025205E-005
2	1	0	1	0	75859,4340	1,71529663	1,71602821	-0,014860365987684394	1	-0,00431562867	2,55008072E-005
2	1	0	1	0	75860,4342	1,71629667	1,71674883	-0,014665798572294995	1	-0,0043300027	2,51774927E-005
2	1	0	1	0	75861,4345	1,71729696	1,71794617	-0,014484266695979875	1	-0,00434415927	2,48831911E-005
2	1	0	0	0	75862,4347	1,71829736	1,71901894	-0,014993396234692979	1	-0,00435894402	2,57739321E-005
2	1	0	1	0	75863,4349	1,71929729	1,71969962	-0,015043158998470445	1	-0,00437387312	2,58697146E-005
2	1	0	0	0	75864,4351	1,72029769	1,72114193	-0,014259573514343232	1	-0,00438813958	2,45427491E-005
2	1	0	1	0	75865,4353	1,72129786	1,72188509	-0,016531597307514634	1	-0,00440302398	2,84655107E-005
2	1	0	0	0	75866,4355	1,72229803	1,72301102	-0,014356076326514339	1	-0,00441832654	2,47356784E-005
2	1	0	1	0	75867,4357	1,72329843	1,72384775	-0,013403020054376504	1	-0,00443203282	2,31047652E-005
2	1	0	0	0	75868,4359	1,72429872	1,72468436	-0,012957190226584222	1	-0,00444487296	2,23470634E-005
2	1	0	1	0	75869,4361	1,72529888	1,72583699	-0,01343760836169576	1	-0,00445788121	2,31911217E-005
2	1	0	0	0	75870,4363	1,72629893	1,72698975	-0,014744251967750509	1	-0,0044716699	2,54631723E-005
2	1	0	1	0	75871,4365	1,72729921	1,72784436	-0,013848752507354901	1	-0,00448574033	2,39284891E-005
2	1	0	0	0	75872,4367	1,7282995	1,72888577	-0,014601236446186355	1	-0,00449967897	2,52438695E-005
2	1	0	1	0	75873,4369	1,72929955	1,72981143	-0,013140969050200414	1	-0,00451330282	2,27313976E-005
2	1	0	0	0	75874,4371	1,73029983	1,73076391	-0,013709807027561027	1	-0,00452673994	2,37284385E-005
2	1	0	1	0	75875,4373	1,7313	1,73196566	-0,01382456862136111	1	-0,00454045692	2,39436777E-005
2	1	0	0	0	75876,4375	1,73230004	1,73284674	-0,013726642689932206	1	-0,00455405191	2,37861677E-005
2	1	0	1	0	75877,4377	1,73330033	1,73398614	-0,014816544212892454	1	-0,00456807716	2,56916828E-005
2	1	0	0	0	75878,4379	1,73430061	1,73496521	-0,014441025015767411	1	-0,00458236551	2,50546764E-005
2	1	0	0	0	75879,4382	1,73530078	1,73582864	-0,013654558077884301	1	-0,00459620729	2,37019722E-005
2	1	0	0	0	75880,4383	1,73630083	1,73679876	-0,0138122998272578	1	-0,00460980879	2,39891851E-005
2	1	0	1	0	75881,4386	1,73730111	1,73791599	-0,013782647951173955	1	-0,00462331995	2,39530837E-005
2	1	0	1	0	75882,4388	1,73830128	1,73878825	-0,013675046228691029	1	-0,00463693822	2,37780096E-005
2	1	0	1	0	75883,4389	1,73930156	1,73993647	-0,013238469215795843	1	-0,00465027802	2,30340956E-005
2	1	0	0	0	75884,4392	1,74030173	1,74093783	-0,014059004235429066	1	-0,00466369884	2,44758521E-005
2	1	0	0	0	75885,4394	1,74130189	1,742046	-0,013224309345849429	1	-0,00467706332	2,30373553E-005
2	1	0	1	0	75886,4396	1,74230218	1,74291837	-0,013609725547832213	1	-0,00469025876	2,37206405E-005
2	1	0	1	0	75887,4398	1,74330235	1,74393749	-0,012927185255010909	1	-0,00470335362	2,25442036E-005
2	1	0	1	0	75888,4401	1,74430251	1,74490345	-0,013489718680821661	1	-0,00471637491	2,35382558E-005
2	1	0	0	0	75889,4402	1,7453028	1,74586463	-0,012956230617753667	1	-0,00472939108	2,26198244E-005
