EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	Ns changes	counter inc.	Ns	time/s	control/V/mA	Ewe/V	dq/mA.h	<I>/mA	P/W	(Q-Qo)/mA.h	x	Capacity/mA.h
1	0	0	1	1	0	1	83900,83	-0,300000012	4,18333626	0	0	0	0	0	0
1	0	0	1	0	0	1	83910,83	-0,300000012	4,10414791	-0,00082879646492776934	-0,29836083051383206	0,00122451701	-0,00082879646492776934	3,0923510435153613E-005	0,00082879646492776934
1	0	0	1	0	0	1	83920,83	-0,300000012	4,09474325	-0,00083290427012244864	-0,29983961082192461	0,00122776628	-0,0016617007350502179	6,200028860512352E-005	0,0016617007350502179
1	0	0	1	0	0	1	83930,83	-0,300000012	4,08722687	-0,00083289858690400909	-0,29983756494604691	0,00122550421	-0,0024945993219542272	9,3076854726572301E-005	0,0024945993219542272
1	0	0	1	0	0	1	83940,83	-0,300000012	4,0804925	-0,00083291171329716838	-0,29984229142927661	0,00122350419	-0,0033275110352513958	0,00012415391061139846	0,0033275110352513958
1	0	0	1	0	0	1	83950,83	-0,300000012	4,07461691	-0,0008329145549154944	-0,29984331439122234	0,00122174667	-0,0041604255901668896	0,00015523107252082496	0,0041604255901668896
1	0	0	1	0	0	1	83960,83	-0,300000012	4,06944704	-0,00083291975708140262	-0,29984518667405587	0,00122020405	-0,0049933453472482925	0,00018630842853005587	0,0049933453472482925
1	0	0	1	0	0	1	83970,83	-0,300000012	4,0642581	-0,00083291825966205862	-0,29984464695664346	0,00121864607	-0,0058262636069103514	0,00021738572866855779	0,0058262636069103514
1	0	0	1	0	0	1	83980,83	-0,300000012	4,04155636	-0,00083291835919684838	-0,29984468278845952	0,00121183915	-0,0066591819661072	0,00024846303252083654	0,0066591819661072
1	0	0	1	0	0	1	83990,83	-0,300000012	4,03663492	-0,00083291824545794061	-0,29984464268274701	0,00121036335	-0,0074921002115651405	0,00027954033212936371	0,0074921002115651405
1	0	0	1	0	0	1	84000,83	-0,300000012	4,03226614	-0,00083291792169047718	-0,29984452640626477	0,00120905298	-0,008325018133255616	0,00031061761965769152	0,008325018133255616
1	0	0	1	0	0	1	84010,83	-0,300000012	4,02787828	-0,00083290925221476275	-0,29984140530309856	0,00120772468	-0,0091579273854703795	0,00034169458371622406	0,0091579273854703795
1	0	0	1	0	0	1	84020,83	-0,300000012	4,02440643	-0,00083290894465479578	-0,29984129362030861	0,00120668323	-0,009990836330125175	0,0003727715362992809	0,009990836330125175
1	0	0	1	0	0	1	84030,83	-0,300000012	4,02057171	-0,00083292034673359654	-0,29984539828754688	0,00120554992	-0,010823756676858771	0,00040384891430922797	0,010823756676858771
1	0	0	1	0	0	1	84040,83	-0,300000012	4,01687098	-0,00083292585967150003	-0,29984738342257632	0,00120444829	-0,01165668253653027	0,00043492649801430048	0,01165668253653027
