EC-Lab ASCII FILE
Nb header lines : 46                          

Open Circuit Voltage

Run on channel : 1 (SN 6985)
Grouped channel(s) : 1
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = -10,00 V, max = 10,00 V
Acquisition started on : 01.29.2015 21:34:39
Saved on :
	File : LiNiMnO-LATP-LTO_2_01_OCV_C01.mpr
	Directory : C:\Hupfer\Studenten Batterietests\ASS Batterie 03\
	Host : 192.168.0.2
Device : VMP3 (SN 0324)
Address : 192.168.0.1
EC-Lab for windows v10.33 (software)
Internet server v10.33 (firmware)
Command interpretor v10.32 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0,001 mg
 at x = 0,000
Molecular weight of active material (at x = 0) : 0,001 g/mol
Atomic weight of intercalated ion : 0,001 g/mol
Acquisition started at : xo = 0,000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26,801 mA.h
Battery capacity : 0,000 A.h
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
tR (h:m:s)          0:10:0,0000         
dER/dt (mV/h)       0,0                 
dER (mV)            0,00                
dtR (s)             5,0000              
E range min (V)     -10,000             
E range max (V)     10,000              

Number of loops : 1
Loop 0 from point number 0 to 120

mode	error	time/s	Ewe/V
3	0	0,0000	0,112753727
3	0	5,0000	0,111608036
3	0	10,0000	0,107941814
3	0	15,0000	0,106013224
3	0	20,0000	0,106910691
3	0	25,0000	0,110328674
3	0	30,0000	0,112390928
3	0	35,0000	0,112906486
3	0	40,0000	0,110958807
3	0	45,0000	0,107693575
3	0	50,0000	0,106108703
3	0	55,0000	0,106834307
3	0	60,0000	0,108992033
3	0	65,0000	0,111054279
3	0	70,0000	0,112677351
3	0	75,0000	0,112295449
3	0	80,0000	0,111779891
3	0	85,0000	0,111340709
3	0	90,0000	0,111665316
3	0	95,0000	0,111779891
3	0	100,0000	0,112543687
3	0	105,0000	0,112849206
3	0	110,0000	0,1124864
3	0	115,0000	0,112371832
3	0	120,0000	0,112524591
3	0	125,0000	0,11233364
3	0	130,0000	0,112123594
3	0	135,0000	0,110634193
3	0	140,0000	0,109202079
3	0	145,0000	0,108190045
3	0	150,0000	0,106987067
3	0	155,0000	0,106337838
3	0	160,0000	0,105994135
3	0	165,0000	0,106853403
3	0	170,0000	0,107999094
3	0	175,0000	0,109412119
3	0	180,0000	0,11118795
3	0	185,0000	0,113021061
3	0	190,0000	0,1132311
3	0	195,0000	0,112581871
3	0	200,0000	0,112276353
3	0	205,0000	0,112009026
3	0	210,0000	0,112161785
3	0	215,0000	0,112085409
3	0	220,0000	0,111703508
3	0	225,0000	0,111149758
3	0	230,0000	0,110156819
3	0	235,0000	0,110080443
3	0	240,0000	0,110290483
3	0	245,0000	0,108552851
3	0	250,0000	0,107254393
3	0	255,0000	0,106242366
3	0	260,0000	0,107006162
3	0	265,0000	0,10870561
3	0	270,0000	0,111111566
3	0	275,0000	0,112715542
3	0	280,0000	0,113422051
3	0	285,0000	0,11233364
3	0	290,0000	0,110252298
3	0	295,0000	0,108457372
3	0	300,0000	0,107445344
3	0	305,0000	0,10677702
3	0	310,0000	0,106681548
3	0	315,0000	0,106662452
3	0	320,0000	0,106395125
3	0	325,0000	0,106987067
3	0	330,0000	0,107368968
3	0	335,0000	0,108075477
3	0	340,0000	0,108992033
3	0	345,0000	0,109545782
3	0	350,0000	0,109373927
3	0	355,0000	0,108629227
3	0	360,0000	0,108648323
3	0	365,0000	0,108839273
3	0	370,0000	0,108801082
3	0	375,0000	0,108151853
3	0	380,0000	0,107101634
3	0	385,0000	0,106586076
3	0	390,0000	0,106834307
3	0	395,0000	0,107579008
3	0	400,0000	0,110195011
3	0	405,0000	0,112639159
3	0	410,0000	0,113288388
3	0	415,0000	0,111970834
3	0	420,0000	0,109736733
3	0	425,0000	0,107426248
3	0	430,0000	0,106662452
3	0	435,0000	0,107368968
3	0	440,0000	0,108781986
3	0	445,0000	0,110195011
3	0	450,0000	0,112123594
3	0	455,0000	0,1132311
3	0	460,0000	0,113555714
3	0	465,0000	0,11124523
3	0	470,0000	0,107769959
3	0	475,0000	0,106662452
3	0	480,0000	0,108113669
3	0	485,0000	0,110806048
3	0	490,0000	0,113345668
3	0	495,0000	0,113536619
3	0	500,0000	0,111207038
3	0	505,0000	0,107388057
3	0	510,0000	0,10780815
3	0	515,0000	0,110729672
3	0	520,0000	0,113269292
3	0	525,0000	0,113040149
3	0	530,0000	0,109984964
3	0	535,0000	0,107445344
3	0	540,0000	0,10677702
3	0	545,0000	0,107101634
3	0	550,0000	0,10712073
3	0	555,0000	0,107178017
3	0	560,0000	0,107483536
3	0	565,0000	0,107330777
3	0	570,0000	0,107216209
3	0	575,0000	0,107006162
3	0	580,0000	0,107025258
3	0	585,0000	0,107082538
3	0	590,0000	0,107178017
3	0	595,0000	0,106872499
3	0	600,0000	0,107521728
