EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	0	0	1	0	5400,78	2,11163282	2,11205506	-0,051776442676782611	8	0	0,000109354696
2	0	0	1	0	5400,81	2,11133218	2,11190414	-0,050020552802986176	8	-1,52152995E-006	0,00010563861
2	0	0	1	0	5400,86	2,11083221	2,11116242	-0,047657989586393114	8	-3,96921541E-006	0,000100613754
2	0	0	1	0	5400,91	2,11033225	2,1107614	-0,046280951569012128	8	-6,32694901E-006	9,76880474E-005
2	0	0	1	0	5400,96	2,10983205	2,11027026	-0,045294685706418701	8	-8,62647175E-006	9,55840296E-005
2	0	0	1	0	5401,01	2,10933208	2,10986924	-0,044684390644154912	8	-1,08878321E-005	9,42782208E-005
2	0	0	1	0	5401,06	2,10883188	2,10922766	-0,044239523830280346	8	-1,31232991E-005	9,33112242E-005
2	0	0	1	0	5401,11	2,10833192	2,10873652	-0,044130668587361811	8	-1,53450928E-005	9,3059949E-005
2	0	0	1	0	5401,16	2,10783219	2,1082654	-0,04385881010481785	8	-1,75587775E-005	9,24660126E-005
2	0	0	1	0	5401,21	2,10733199	2,10762358	-0,043635715012593818	8	-1,97593235E-005	9,19676604E-005
2	0	0	1	0	5401,26	2,1068325	2,10753393	-0,043582678151711738	8	-2,19528138E-005	9,18519727E-005
2	0	0	1	0	5401,31	2,1063323	2,10669208	-0,043474842345939456	8	-2,414349E-005	9,15881028E-005
2	0	0	0	0	5401,36	2,10583067	2,10630894	-0,043342449737399091	8	-2,63362472E-005	9,12925898E-005
2	0	0	0	0	5401,41	2,10533071	2,10596919	-0,043357607456895264	8	-2,85174719E-005	9,13097829E-005
2	0	0	1	0	5401,46	2,10483241	2,10533905	-0,043391816922185523	8	-3,0696865E-005	9,13544864E-005
2	0	0	0	0	5401,51	2,10433269	2,10454655	-0,043332404234104781	8	-3,28782735E-005	9,11950629E-005
2	0	0	0	0	5401,56	2,10383177	2,10431552	-0,043275321645584454	8	-3,50618247E-005	9,10649323E-005
2	0	0	0	0	5401,61	2,1033318	2,10370421	-0,043389555367563558	8	-3,72437498E-005	9,12787873E-005
2	0	0	0	0	5401,66	2,10283184	2,10334325	-0,043315309332683846	8	-3,94247254E-005	9,11069656E-005
2	0	0	0	0	5401,71	2,1023314	2,10270166	-0,043263712131496045	8	-4,16027615E-005	9,09706796E-005
2	0	0	0	0	5401,76	2,10183167	2,10232091	-0,043447594769531891	8	-4,37855924E-005	9,13407857E-005
2	0	0	0	0	5401,81	2,10133147	2,10188985	-0,04337346442237833	8	-4,59694566E-005	9,11662428E-005
2	0	0	0	0	5401,86	2,10083151	2,10125804	-0,043331752754359795	8	-4,81506395E-005	9,10511953E-005
2	0	0	0	0	5401,91	2,10033154	2,10095739	-0,04344134333465888	8	-5,03334195E-005	9,12684118E-005
2	0	0	0	0	5401,96	2,09983158	2,1003859	-0,043378808661752256	8	-5,25182841E-005	9,11122406E-005
2	0	0	0	0	5402,01	2,09933138	2,09989476	-0,043381430325098419	8	-5,47008131E-005	9,10964372E-005
