f,Z',Z'',x,n,gamma,Z''_0,x_0,n_0,gamma_0,Z''_1,x_1,n_1,gamma_1,Z''_2,x_2,n_2,gamma_2,Z''_3,x_3,n_3,gamma_3
 0.00000011659, 31.75326369670, -0.00000000000, -6.93333333333, 15.00000000000, 0.00000015915, 0.00000000000, 0.00000015915, 44.65030789670, -0.00000006790, 0.00000000000, 0.00000015915, 42.70614835739, -0.00000078505, 0.00000000000, 0.00000015915, 25.64856013439, -0.00000006236, 0.00000000000, 0.00000015915, 13.57873193149, -0.00000000002
 0.00000013594, 31.75326369670, -0.00000000000, -6.86666666667, 16.00000000000, 0.00000010893, 0.00000000000, 0.00000010893, 44.65030789670, -0.00000007726, 0.00000000000, 0.00000010893, 42.70614835739, -0.00000088206, 0.00000000000, 0.00000010893, 25.64856013439, -0.00000007020, 0.00000000000, 0.00000010893, 13.57873193149, -0.00000000002
 0.00000015849, 31.75326369670, -0.00000000000, -6.80000000000, 17.00000000000, 0.00000001943, 0.00000000000, 0.00000001943, 44.65030789670, -0.00000008790, 0.00000000000, 0.00000001943, 42.70614835739, -0.00000099105, 0.00000000000, 0.00000001943, 25.64856013439, -0.00000007904, 0.00000000000, 0.00000001943, 13.57873193149, -0.00000000003
 0.00000018478, 31.75326369670, -0.00000000000, -6.73333333333, 18.00000000000, 0.00000009027, 0.00000000000, 0.00000009027, 44.65030789670, -0.00000010002, 0.00000000000, 0.00000009027, 42.70614835739, -0.00000111352, 0.00000000000, 0.00000009027, 25.64856013439, -0.00000008898, 0.00000000000, 0.00000009027, 13.57873193149, -0.00000000003
 0.00000021544, 31.75326369670, -0.00000000000, -6.66666666667, 19.00000000000, 0.00000014627, 0.00000000000, 0.00000014627, 44.65030789670, -0.00000011380, 0.00000000000, 0.00000014627, 42.70614835739, -0.00000125111, 0.00000000000, 0.00000014627, 25.64856013439, -0.00000010017, 0.00000000000, 0.00000014627, 13.57873193149, -0.00000000003
 0.00000025119, 31.75326369670, -0.00000000000, -6.60000000000, 20.00000000000, 0.00000013513, 0.00000000000, 0.00000013513, 44.65030789670, -0.00000012948, 0.00000000000, 0.00000013513, 42.70614835739, -0.00000140571, 0.00000000000, 0.00000013513, 25.64856013439, -0.00000011278, 0.00000000000, 0.00000013513, 13.57873193149, -0.00000000004
 0.00000029286, 31.75326369670, -0.00000000000, -6.53333333333, 21.00000000000, 0.00000006247, 0.00000000000, 0.00000006247, 44.65030789670, -0.00000014732, 0.00000000000, 0.00000006247, 42.70614835739, -0.00000157942, 0.00000000000, 0.00000006247, 25.64856013439, -0.00000012697, 0.00000000000, 0.00000006247, 13.57873193149, -0.00000000004
 0.00000034145, 31.75326369670, -0.00000000000, -6.46666666667, 22.00000000000, 0.00000004586, 0.00000000000, 0.00000004586, 44.65030789670, -0.00000016762, 0.00000000000, 0.00000004586, 42.70614835739, -0.00000177459, 0.00000000000, 0.00000004586, 25.64856013439, -0.00000014294, 0.00000000000, 0.00000004586, 13.57873193149, -0.00000000005
 0.00000039811, 31.75326369670, -0.00000000000, -6.40000000000, 23.00000000000, 0.00000012974, 0.00000000000, 0.00000012974, 44.65030789670, -0.00000019072, 0.00000000000, 0.00000012974, 42.70614835739, -0.00000199387, 0.00000000000, 0.00000012974, 25.64856013439, -0.00000016092, 0.00000000000, 0.00000012974, 13.57873193149, -0.00000000006
 0.00000046416, 31.75326369670, -0.00000000000, -6.33333333333, 24.00000000000, 0.00000015822, 0.00000000000, 0.00000015822, 44.65030789670, -0.00000021700, 0.00000000000, 0.00000015822, 42.70614835739, -0.00000224025, 0.00000000000, 0.00000015822, 25.64856013439, -0.00000018117, 0.00000000000, 0.00000015822, 13.57873193149, -0.00000000006
 0.00000054117, 31.75326369670, -0.00000000000, -6.26666666667, 25.00000000000, 0.00000011503, 0.00000000000, 0.00000011503, 44.65030789670, -0.00000024691, 0.00000000000, 0.00000011503, 42.70614835739, -0.00000251708, 0.00000000000, 0.00000011503, 25.64856013439, -0.00000020396, 0.00000000000, 0.00000011503, 13.57873193149, -0.00000000007
 0.00000063096, 31.75326369670, -0.00000000000, -6.20000000000, 26.00000000000, 0.00000002326, 0.00000000000, 0.00000002326, 44.65030789670, -0.00000028093, 0.00000000000, 0.00000002326, 42.70614835739, -0.00000282811, 0.00000000000, 0.00000002326, 25.64856013439, -0.00000022963, 0.00000000000, 0.00000002326, 13.57873193149, -0.00000000008
 0.00000073564, 31.75326369670, -0.00000000000, -6.13333333333, 27.00000000000, 0.00000009888, 0.00000000000, 0.00000009888, 44.65030789670, -0.00000031965, 0.00000000000, 0.00000009888, 42.70614835739, -0.00000317758, 0.00000000000, 0.00000009888, 25.64856013439, -0.00000025852, 0.00000000000, 0.00000009888, 13.57873193149, -0.00000000009
 0.00000085770, 31.75326369670, -0.00000000000, -6.06666666667, 28.00000000000, 0.00000017288, 0.00000000000, 0.00000017288, 44.65030789670, -0.00000036369, 0.00000000000, 0.00000017288, 42.70614835739, -0.00000357024, 0.00000000000, 0.00000017288, 25.64856013439, -0.00000029104, 0.00000000000, 0.00000017288, 13.57873193149, -0.00000000011
 0.00000100000, 31.75326369670, -0.00000000000, -6.00000000000, 29.00000000000, 0.00000017449, 0.00000000000, 0.00000017449, 44.65030789670, -0.00000041381, 0.00000000000, 0.00000017449, 42.70614835739, -0.00000401141, 0.00000000000, 0.00000017449, 25.64856013439, -0.00000032766, 0.00000000000, 0.00000017449, 13.57873193149, -0.00000000012
 0.00000116591, 31.75326369670, -0.00000000000, -5.93333333333, 30.00000000000, 0.00000009851, 0.00000000000, 0.00000009851, 44.65030789670, -0.00000047084, 0.00000000000, 0.00000009851, 42.70614835739, -0.00000450710, 0.00000000000, 0.00000009851, 25.64856013439, -0.00000036888, 0.00000000000, 0.00000009851, 13.57873193149, -0.00000000014
 0.00000135936, 31.75326369670, -0.00000000000, -5.86666666667, 31.00000000000, 0.00000003730, 0.00000000000, 0.00000003730, 44.65030789670, -0.00000053572, 0.00000000000, 0.00000003730, 42.70614835739, -0.00000506404, 0.00000000000, 0.00000003730, 25.64856013439, -0.00000041529, 0.00000000000, 0.00000003730, 13.57873193149, -0.00000000016
 0.00000158489, 31.75326369670, -0.00000000000, -5.80000000000, 32.00000000000, 0.00000015543, 0.00000000000, 0.00000015543, 44.65030789670, -0.00000060954, 0.00000000000, 0.00000015543, 42.70614835738, -0.00000568980, 0.00000000000, 0.00000015543, 25.64856013439, -0.00000046754, 0.00000000000, 0.00000015543, 13.57873193149, -0.00000000018
 0.00000184785, 31.75326369670, -0.00000000000, -5.73333333333, 33.00000000000, 0.00000022064, 0.00000000000, 0.00000022064, 44.65030789670, -0.00000069354, 0.00000000000, 0.00000022064, 42.70614835738, -0.00000639288, 0.00000000000, 0.00000022064, 25.64856013439, -0.00000052636, 0.00000000000, 0.00000022064, 13.57873193149, -0.00000000021
 0.00000215443, 31.75326369670, -0.00000000000, -5.66666666667, 34.00000000000, 0.00000019552, 0.00000000000, 0.00000019552, 44.65030789670, -0.00000078911, 0.00000000000, 0.00000019552, 42.70614835738, -0.00000718285, 0.00000000000, 0.00000019552, 25.64856013439, -0.00000059259, 0.00000000000, 0.00000019552, 13.57873193149, -0.00000000024
 0.00000251189, 31.75326369670, -0.00000000000, -5.60000000000, 35.00000000000, 0.00000008553, 0.00000000000, 0.00000008553, 44.65030789670, -0.00000089785, 0.00000000000, 0.00000008553, 42.70614835738, -0.00000807043, 0.00000000000, 0.00000008553, 25.64856013439, -0.00000066714, 0.00000000000, 0.00000008553, 13.57873193149, -0.00000000027
 0.00000292864, 31.75326369670, -0.00000000000, -5.53333333333, 36.00000000000, 0.00000008060, 0.00000000000, 0.00000008060, 44.65030789670, -0.00000102157, 0.00000000000, 0.00000008060, 42.70614835738, -0.00000906769, 0.00000000000, 0.00000008060, 25.64856013439, -0.00000075108, 0.00000000000, 0.00000008060, 13.57873193149, -0.00000000031
 0.00000341455, 31.75326369670, -0.00000000000, -5.46666666667, 37.00000000000, 0.00000021619, 0.00000000000, 0.00000021619, 44.65030789670, -0.00000116235, 0.00000000000, 0.00000021619, 42.70614835738, -0.00001018819, 0.00000000000, 0.00000021619, 25.64856013439, -0.00000084558, 0.00000000000, 0.00000021619, 13.57873193149, -0.00000000035
 0.00000398107, 31.75326369670, -0.00000000000, -5.40000000000, 38.00000000000, 0.00000027436, 0.00000000000, 0.00000027436, 44.65030789670, -0.00000132252, 0.00000000000, 0.00000027436, 42.70614835738, -0.00001144714, 0.00000000000, 0.00000027436, 25.64856013439, -0.00000095196, 0.00000000000, 0.00000027436, 13.57873193149, -0.00000000040
 0.00000464159, 31.75326369670, -0.00000000000, -5.33333333333, 39.00000000000, 0.00000022208, 0.00000000000, 0.00000022208, 44.65030789670, -0.00000150477, 0.00000000000, 0.00000022208, 42.70614835738, -0.00001286165, 0.00000000000, 0.00000022208, 25.64856013439, -0.00000107173, 0.00000000000, 0.00000022208, 13.57873193149, -0.00000000046
 0.00000541170, 31.75326369670, -0.00000000000, -5.26666666667, 40.00000000000, 0.00000007634, 0.00000000000, 0.00000007634, 44.65030789670, -0.00000171212, 0.00000000000, 0.00000007634, 42.70614835737, -0.00001445097, 0.00000000000, 0.00000007634, 25.64856013439, -0.00000120657, 0.00000000000, 0.00000007634, 13.57873193149, -0.00000000052
 0.00000630957, 31.75326369670, -0.00000000001, -5.20000000000, 41.00000000000, 0.00000012776, 0.00000000000, 0.00000012776, 44.65030789670, -0.00000194806, 0.00000000000, 0.00000012776, 42.70614835737, -0.00001623667, 0.00000000000, 0.00000012776, 25.64856013439, -0.00000135837, 0.00000000000, 0.00000012776, 13.57873193149, -0.00000000060
 0.00000735642, 31.75326369670, -0.00000000001, -5.13333333333, 42.00000000000, 0.00000028275, 0.00000000000, 0.00000028275, 44.65030789670, -0.00000221651, 0.00000000000, 0.00000028275, 42.70614835737, -0.00001824302, 0.00000000000, 0.00000028275, 25.64856013439, -0.00000152928, 0.00000000000, 0.00000028275, 13.57873193149, -0.00000000068
 0.00000857696, 31.75326369670, -0.00000000001, -5.06666666667, 43.00000000000, 0.00000033576, 0.00000000000, 0.00000033576, 44.65030789670, -0.00000252194, 0.00000000000, 0.00000033576, 42.70614835736, -0.00002049731, 0.00000000000, 0.00000033576, 25.64856013439, -0.00000172168, 0.00000000000, 0.00000033576, 13.57873193149, -0.00000000078
 0.00001000000, 31.75326369670, -0.00000000001, -5.00000000000, 44.00000000000, 0.00000025527, 0.00000000000, 0.00000025527, 44.65030789670, -0.00000286947, 0.00000000000, 0.00000025527, 42.70614835736, -0.00002303015, 0.00000000000, 0.00000025527, 25.64856013439, -0.00000193829, 0.00000000000, 0.00000025527, 13.57873193149, -0.00000000088
 0.00001165914, 31.75326369670, -0.00000000001, -4.93333333333, 45.00000000000, 0.00000007139, 0.00000000000, 0.00000007139, 44.65030789669, -0.00000326489, 0.00000000000, 0.00000007139, 42.70614835735, -0.00002587598, 0.00000000000, 0.00000007139, 25.64856013439, -0.00000218216, 0.00000000000, 0.00000007139, 13.57873193149, -0.00000000101
 0.00001359356, 31.75326369670, -0.00000000002, -4.86666666667, 46.00000000000, 0.00000017842, 0.00000000000, 0.00000017842, 44.65030789669, -0.00000371480, 0.00000000000, 0.00000017842, 42.70614835734, -0.00002907347, 0.00000000000, 0.00000017842, 25.64856013439, -0.00000245670, 0.00000000000, 0.00000017842, 13.57873193149, -0.00000000115
 0.00001584893, 31.75326369670, -0.00000000002, -4.80000000000, 47.00000000000, 0.00000035717, 0.00000000000, 0.00000035717, 44.65030789669, -0.00000422671, 0.00000000000, 0.00000035717, 42.70614835732, -0.00003266607, 0.00000000000, 0.00000035717, 25.64856013439, -0.00000276579, 0.00000000000, 0.00000035717, 13.57873193149, -0.00000000131
 0.00001847850, 31.75326369670, -0.00000000003, -4.73333333333, 48.00000000000, 0.00000040708, 0.00000000000, 0.00000040708, 44.65030789669, -0.00000480915, 0.00000000000, 0.00000040708, 42.70614835731, -0.00003670260, 0.00000000000, 0.00000040708, 25.64856013439, -0.00000311377, 0.00000000000, 0.00000040708, 13.57873193149, -0.00000000150
 0.00002154435, 31.75326369670, -0.00000000004, -4.66666666667, 49.00000000000, 0.00000029662, 0.00000000000, 0.00000029662, 44.65030789668, -0.00000547187, 0.00000000000, 0.00000029662, 42.70614835729, -0.00004123793, 0.00000000000, 0.00000029662, 25.64856013439, -0.00000350552, 0.00000000000, 0.00000029662, 13.57873193149, -0.00000000171
