f,Z',Z'',x,n,gamma,Z''_0,x_0,n_0,gamma_0,Z''_1,x_1,n_1,gamma_1
 0.00000046416, 17.26227858519, -0.00000000000, -6.33333333333, 24.00000000000, 0.00000004497, 0.00000000000, 0.00000004497, 30.48154928519, -0.00000288381, 0.00000000000, 0.00000004497, 15.78425028511, -0.00000000483
 0.00000054117, 17.26227858519, -0.00000000000, -6.26666666667, 25.00000000000, 0.00000004832, 0.00000000000, 0.00000004832, 30.48154928519, -0.00000319865, 0.00000000000, 0.00000004832, 15.78425028511, -0.00000000546
 0.00000063096, 17.26227858519, -0.00000000000, -6.20000000000, 26.00000000000, 0.00000013216, 0.00000000000, 0.00000013216, 30.48154928519, -0.00000354786, 0.00000000000, 0.00000013216, 15.78425028511, -0.00000000618
 0.00000073564, 17.26227858519, -0.00000000000, -6.13333333333, 27.00000000000, 0.00000017836, 0.00000000000, 0.00000017836, 30.48154928519, -0.00000393520, 0.00000000000, 0.00000017836, 15.78425028511, -0.00000000698
 0.00000085770, 17.26227858519, -0.00000000000, -6.06666666667, 28.00000000000, 0.00000015984, 0.00000000000, 0.00000015984, 30.48154928519, -0.00000436482, 0.00000000000, 0.00000015984, 15.78425028511, -0.00000000789
 0.00000100000, 17.26227858519, -0.00000000000, -6.00000000000, 29.00000000000, 0.00000007539, 0.00000000000, 0.00000007539, 30.48154928519, -0.00000484135, 0.00000000000, 0.00000007539, 15.78425028511, -0.00000000892
 0.00000116591, 17.26227858519, -0.00000000000, -5.93333333333, 30.00000000000, 0.00000006060, 0.00000000000, 0.00000006060, 30.48154928519, -0.00000536991, 0.00000000000, 0.00000006060, 15.78425028511, -0.00000001008
 0.00000135936, 17.26227858519, -0.00000000000, -5.86666666667, 31.00000000000, 0.00000018032, 0.00000000000, 0.00000018032, 30.48154928519, -0.00000595616, 0.00000000000, 0.00000018032, 15.78425028511, -0.00000001139
 0.00000158489, 17.26227858519, -0.00000000000, -5.80000000000, 32.00000000000, 0.00000024620, 0.00000000000, 0.00000024620, 30.48154928519, -0.00000660643, 0.00000000000, 0.00000024620, 15.78425028511, -0.00000001288
 0.00000184785, 17.26227858519, -0.00000000000, -5.73333333333, 33.00000000000, 0.00000022200, 0.00000000000, 0.00000022200, 30.48154928519, -0.00000732768, 0.00000000000, 0.00000022200, 15.78425028511, -0.00000001456
 0.00000215443, 17.26227858519, -0.00000000000, -5.66666666667, 34.00000000000, 0.00000010809, 0.00000000000, 0.00000010809, 30.48154928519, -0.00000812768, 0.00000000000, 0.00000010809, 15.78425028511, -0.00000001645
 0.00000251189, 17.26227858519, -0.00000000000, -5.60000000000, 35.00000000000, 0.00000007410, 0.00000000000, 0.00000007410, 30.48154928518, -0.00000901502, 0.00000000000, 0.00000007410, 15.78425028511, -0.00000001860
 0.00000292864, 17.26227858519, -0.00000000000, -5.53333333333, 36.00000000000, 0.00000023265, 0.00000000000, 0.00000023265, 30.48154928518, -0.00000999923, 0.00000000000, 0.00000023265, 15.78425028511, -0.00000002102
 0.00000341455, 17.26227858519, -0.00000000000, -5.46666666667, 37.00000000000, 0.00000032015, 0.00000000000, 0.00000032015, 30.48154928518, -0.00001109090, 0.00000000000, 0.00000032015, 15.78425028511, -0.00000002376
 0.00000398107, 17.26227858519, -0.00000000000, -5.40000000000, 38.00000000000, 0.00000029004, 0.00000000000, 0.00000029004, 30.48154928518, -0.00001230174, 0.00000000000, 0.00000029004, 15.78425028511, -0.00000002686
 0.00000464159, 17.26227858519, -0.00000000000, -5.33333333333, 39.00000000000, 0.00000014411, 0.00000000000, 0.00000014411, 30.48154928518, -0.00001364478, 0.00000000000, 0.00000014411, 15.78425028511, -0.00000003036
 0.00000541170, 17.26227858519, -0.00000000000, -5.26666666667, 40.00000000000, 0.00000008898, 0.00000000000, 0.00000008898, 30.48154928517, -0.00001513445, 0.00000000000, 0.00000008898, 15.78425028511, -0.00000003432
 0.00000630957, 17.26227858519, -0.00000000000, -5.20000000000, 41.00000000000, 0.00000029051, 0.00000000000, 0.00000029051, 30.48154928517, -0.00001678675, 0.00000000000, 0.00000029051, 15.78425028511, -0.00000003879
 0.00000735642, 17.26227858519, -0.00000000000, -5.13333333333, 42.00000000000, 0.00000040237, 0.00000000000, 0.00000040237, 30.48154928517, -0.00001861944, 0.00000000000, 0.00000040237, 15.78425028511, -0.00000004384
 0.00000857696, 17.26227858519, -0.00000000000, -5.06666666667, 43.00000000000, 0.00000036614, 0.00000000000, 0.00000036614, 30.48154928516, -0.00002065221, 0.00000000000, 0.00000036614, 15.78425028511, -0.00000004955
 0.00001000000, 17.26227858519, -0.00000000000, -5.00000000000, 44.00000000000, 0.00000018476, 0.00000000000, 0.00000018476, 30.48154928515, -0.00002290692, 0.00000000000, 0.00000018476, 15.78425028511, -0.00000005601
 0.00001165914, 17.26227858519, -0.00000000000, -4.93333333333, 45.00000000000, 0.00000010548, 0.00000000000, 0.00000010548, 30.48154928515, -0.00002540777, 0.00000000000, 0.00000010548, 15.78425028511, -0.00000006331
 0.00001359356, 17.26227858519, -0.00000000000, -4.86666666667, 46.00000000000, 0.00000035560, 0.00000000000, 0.00000035560, 30.48154928514, -0.00002818166, 0.00000000000, 0.00000035560, 15.78425028511, -0.00000007156
 0.00001584893, 17.26227858519, -0.00000000000, -4.80000000000, 47.00000000000, 0.00000049552, 0.00000000000, 0.00000049552, 30.48154928512, -0.00003125839, 0.00000000000, 0.00000049552, 15.78425028511, -0.00000008089
 0.00001847850, 17.26227858519, -0.00000000000, -4.73333333333, 48.00000000000, 0.00000045297, 0.00000000000, 0.00000045297, 30.48154928511, -0.00003467102, 0.00000000000, 0.00000045297, 15.78425028511, -0.00000009143
 0.00002154435, 17.26227858519, -0.00000000000, -4.66666666667, 49.00000000000, 0.00000023167, 0.00000000000, 0.00000023167, 30.48154928509, -0.00003845622, 0.00000000000, 0.00000023167, 15.78425028511, -0.00000010334
 0.00002511886, 17.26227858519, -0.00000000000, -4.60000000000, 50.00000000000, 0.00000012392, 0.00000000000, 0.00000012392, 30.48154928507, -0.00004265467, 0.00000000000, 0.00000012392, 15.78425028511, -0.00000011681
 0.00002928645, 17.26227858519, -0.00000000000, -4.53333333333, 51.00000000000, 0.00000043000, 0.00000000000, 0.00000043000, 30.48154928504, -0.00004731149, 0.00000000000, 0.00000043000, 15.78425028511, -0.00000013203
 0.00003414549, 17.26227858519, -0.00000000000, -4.46666666667, 52.00000000000, 0.00000060294, 0.00000000000, 0.00000060294, 30.48154928500, -0.00005247671, 0.00000000000, 0.00000060294, 15.78425028511, -0.00000014924
 0.00003981072, 17.26227858519, -0.00000000000, -4.40000000000, 53.00000000000, 0.00000055391, 0.00000000000, 0.00000055391, 30.48154928496, -0.00005820585, 0.00000000000, 0.00000055391, 15.78425028511, -0.00000016869
 0.00004641589, 17.26227858519, -0.00000000000, -4.33333333333, 54.00000000000, 0.00000028697, 0.00000000000, 0.00000028697, 30.48154928491, -0.00006456046, 0.00000000000, 0.00000028697, 15.78425028511, -0.00000019067
 0.00005411695, 17.26227858519, -0.00000000000, -4.26666666667, 55.00000000000, 0.00000014468, 0.00000000000, 0.00000014468, 30.48154928484, -0.00007160884, 0.00000000000, 0.00000014468, 15.78425028511, -0.00000021552
