EC-Lab ASCII FILE
Nb header lines : 59                          

Cyclic Voltammetry

Run on channel : 3 (SN 6987)
Grouped channel(s) : 3
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = 0,00 V, max = 5,00 V
Acquisition started on : 08.07.2015 14:47:55
Saved on :
	File : 150807_LTO_LLTO_Li_05_CV_C03.mpr
	Directory : C:\Gielisch\ASS\LTO_LLTO_Li\02\
	Host : 192.168.0.2
Device : VMP3 (SN 03240324)
Address : 192.168.0.1
EC-Lab for windows v10.33 (software)
Internet server v10.33 (firmware)
Command interpretor v10.32 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0,001 mg
 at x = 0,000
Molecular weight of active material (at x = 0) : 0,001 g/mol
Atomic weight of intercalated ion : 0,001 g/mol
Acquisition started at : xo = 0,000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26,801 mA.h
Battery capacity : 0,000 A.h
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Ei (V)              0,000               
vs.                 Eoc                 
dE/dt               20,000              
dE/dt unit          mV/s                
E1 (V)              4,000               
vs.                 Ref                 
Step percent        50                  
N                   10                  
E range min (V)     0,000               
E range max (V)     5,000               
I Range             Auto                
Bandwidth           5                   
E2 (V)              1,000               
vs.                 Ref                 
nc cycles           0                   
Reverse Scan        1                   
Ef (V)              0,000               
vs.                 Eoc                 

Number of loops : 2
Loop 0 from point number 0 to 6229
Loop 1 from point number 6230 to 12501

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	1	0	1	0	6657,7151	0,887458086	0,888116121	5,6868901765483315E-007	1	0	5,05061881E-010
2	1	0	0	0	6657,7426	0,888008773	0,888681948	1,0919600586021358E-007	1	1,04945662E-011	9,70405215E-011
2	1	0	0	0	6657,7925	0,889007449	0,889708638	-2,8703712482774467E-007	1	-2,52485316E-012	2,55379412E-010
2	1	0	0	0	6657,8426	0,890008807	0,890701175	-6,146691470143479E-009	1	6,83863177E-013	5,47486535E-012
2	1	0	0	0	6657,8926	0,891008317	0,891795576	-2,9314751169829888E-007	1	-1,53029221E-011	2,61427657E-010
2	1	0	1	0	6657,9425	0,89200747	0,89265132	4,231947716389159E-008	1	-1,26217864E-011	3,77765388E-011
2	1	0	0	0	6657,9926	0,893008709	0,893854022	-3,2484435736201818E-007	1	-2,67307964E-011	2,90363428E-010
2	1	0	0	0	6658,0425	0,894006491	0,894763708	7,2734364206475392E-008	1	-2,2349721E-011	6,50800663E-011
2	1	0	0	0	6658,0926	0,895008802	0,895727754	-2,7521985610241766E-007	1	-3,76047561E-011	2,46522053E-010
2	1	0	0	0	6658,1426	0,89600873	0,896766305	-7,4693440347015795E-009	1	-3,57071733E-011	6,6982561E-012
2	1	0	0	0	6658,1926	0,897008717	0,897666752	-3,5143300825101229E-007	1	-5,09808758E-011	3,15469734E-010
2	1	0	0	0	6658,2426	0,898008227	0,898571014	6,3948085324216026E-008	1	-4,85548442E-011	5,74618964E-011
2	1	0	0	0	6658,2926	0,899007857	0,89974016	-3,1559037279150995E-007	1	-6,29244573E-011	2,83949336E-010
2	1	0	1	0	6658,3425	0,900006533	0,900572598	4,3181334830417459E-008	1	-6,06253311E-011	3,88879276E-011
2	1	0	0	0	6658,3926	0,901008308	0,901791632	-2,7079595763078592E-007	1	-7,55110904E-011	2,4420152E-010
2	1	0	0	0	6658,4426	0,902007878	0,902711689	-9,3349726878513178E-009	1	-7,30213945E-011	8,42678878E-012
2	1	0	0	0	6658,4926	0,903008223	0,903712869	-2,9420865691028653E-007	1	-8,77921208E-011	2,65880151E-010
2	1	0	0	0	6658,5426	0,904008269	0,904815853	8,7809003540359565E-008	1	-8,42136985E-011	7,94509805E-011
2	1	0	0	0	6658,5926	0,905007899	0,905785799	-2,6783928353391725E-007	1	-9,71698833E-011	2,42605019E-010
2	1	0	0	0	6658,6426	0,906007946	0,906751096	5,2859357121855437E-008	1	-9,33940841E-011	4,79302813E-011
2	1	0	0	0	6658,6926	0,907007933	0,907711923	-2,5545938383594493E-007	1	-1,06942386E-010	2,31883526E-010
2	1	0	0	0	6658,7426	0,90800792	0,908801913	1,118113270633147E-007	1	-1,01593983E-010	1,01614349E-010
2	1	0	0	0	6658,7926	0,909007847	0,909811676	-2,1537206464341213E-007	1	-1,11672373E-010	1,95948022E-010
2	1	0	0	0	6658,8426	0,910007894	0,910661459	1,6457329259860621E-007	1	-1,06018368E-010	1,4987056E-010
2	1	0	0	0	6658,8926	0,911007941	0,911702335	-1,8530654198343878E-007	1	-1,15313634E-010	1,689444E-010
2	1	0	0	0	6658,9426	0,912007928	0,9126454	1,6015193103778611E-007	1	-1,08182532E-010	1,4616193E-010
2	1	0	0	0	6658,9926	0,913007915	0,91373539	-1,1898560838254456E-007	1	-1,15994332E-010	1,08721358E-010
2	1	0	0	0	6659,0426	0,914007843	0,914727509	3,0369992836203277E-007	1	-1,06221004E-010	2,7780267E-010
2	1	0	0	0	6659,0926	0,91500783	0,915737212	-1,9061223605271494E-007	1	-1,12733975E-010	1,74550721E-010
2	1	0	0	0	6659,1426	0,916007936	0,916862726	1,9110171714623043E-007	1	-1,03692825E-010	1,75214038E-010
2	1	0	0	0	6659,1926	0,917007983	0,917779088	-7,152931464627625E-008	1	-1,10524138E-010	6,56481119E-011
2	1	0	0	0	6659,2426	0,91800791	0,918677688	2,3796846090781565E-007	1	-9,97193855E-011	2,18616319E-010
2	1	0	0	0	6659,2926	0,919007838	0,919861138	-1,4816683128563875E-007	1	-1,05175466E-010	1,36292908E-010
2	1	0	0	0	6659,3426	0,920007825	0,920670748	3,1195312217764115E-007	1	-9,33774932E-011	2,8720612E-010
2	1	0	0	0	6659,3926	0,921007931	0,921769559	-8,1845920427869722E-008	1	-9,71972988E-011	7,54430754E-011
2	1	0	0	0	6659,4426	0,922007978	0,922717154	3,0723697104752275E-007	1	-8,51191895E-011	2,83492813E-010
2	1	0	0	0	6659,4926	0,923007965	0,923793674	-6,474980662340887E-008	1	-8,61821656E-011	5,98154651E-011
2	1	0	0	0	6659,5426	0,924007952	0,924652278	3,2757539864186541E-007	1	-7,17610693E-011	3,02893349E-010
2	1	0	0	0	6659,5926	0,92500788	0,925595403	-8,9214906620721254E-008	1	-7,32506278E-011	8,25769106E-011
2	1	0	0	0	6659,6426	0,926007867	0,926751971	2,8601434664276253E-007	1	-5,98482097E-011	2,65064359E-010
2	1	0	0	0	6659,6926	0,927007973	0,927757323	-7,3003087780672422E-008	1	-6,16624807E-011	6,77291487E-011
2	1	0	0	0	6659,7426	0,92800802	0,928611517	3,3435493032276902E-007	1	-4,8457436E-011	3,10485831E-010
2	1	0	0	0	6659,7926	0,929007947	0,92981261	-1,6998770489984035E-008	1	-4,84571619E-011	1,5805671E-011
2	1	0	0	0	6659,8426	0,930007875	0,930671215	3,4791387170395437E-007	1	-3,51948193E-011	3,23793437E-010
2	1	0	0	0	6659,8926	0,931007862	0,93170768	-5,5031093344823437E-009	1	-3,53346137E-011	5,12728922E-012
2	1	0	0	0	6659,9426	0,932007968	0,932655275	3,3582870436795661E-007	1	-2,05569693E-011	3,132124E-010
2	1	0	0	0	6659,9926	0,933007896	0,933740735	-3,9400489817268019E-008	1	-1,99200118E-011	3,6789842E-011
2	1	0	0	0	6660,0426	0,934007943	0,934804022	3,3523924391631424E-007	1	-5,46070827E-012	3,13382986E-010
2	1	0	0	0	6660,0926	0,935007989	0,935809314	-1,2282528919865592E-008	1	-3,77322739E-012	1,14941051E-011
2	1	0	0	0	6660,1426	0,936007917	0,936752498	4,0156008445584787E-007	1	1,1978538E-011	3,76162407E-010
2	1	0	0	0	6660,1926	0,937007904	0,937562108	1,7488156832132064E-008	1	1,56206298E-011	1,63962333E-011
2	1	0	0	0	6660,2426	0,93800801	0,938816547	4,2160378427919443E-007	1	3,32506037E-011	3,95808608E-010
2	1	0	0	0	6660,2926	0,939008057	0,939675212	5,0206467538948979E-008	1	3,85353346E-011	4,71777721E-011
2	1	0	0	0	6660,3426	0,940007985	0,940680504	4,1217149614346368E-007	1	5,66491853E-011	3,87721688E-010
2	1	0	0	0	6660,3926	0,941007912	0,941726029	7,4966328932622938E-008	1	6,22331561E-011	7,05977429E-011
2	1	0	0	0	6660,4426	0,942007899	0,942709208	4,3575231130406074E-007	1	8,16458359E-011	4,10787709E-010
2	1	0	0	0	6660,4926	0,943008006	0,943825722	6,8481595867281485E-008	1	8,82548618E-011	6,46346934E-011
2	1	0	0	0	6660,5426	0,944007933	0,944697618	4,501955118161881E-007	1	1,06903528E-010	4,2529863E-010
2	1	0	0	0	6660,5926	0,94500798	0,945694208	7,4082045354159322E-008	1	1,14009163E-010	7,00589586E-011
2	1	0	0	0	6660,6426	0,946007907	0,946681738	4,7141826113543411E-007	1	1,33568281E-010	4,46283066E-010
2	1	0	0	0	6660,6926	0,947007954	0,947664917	1,1682223614398947E-007	1	1,41705342E-010	1,10708331E-010
2	1	0	0	0	6660,7426	0,948007941	0,948714733	4,9706227946812794E-007	1	1,64148625E-010	4,71570283E-010
2	1	0	0	0	6660,7926	0,949007928	0,949791253	9,8547122610405862E-008	1	1,7410659E-010	9,35991978E-011
2	1	0	0	0	6660,8426	0,950007975	0,950663328	5,4392911402950675E-007	1	1,96715408E-010	5,17093479E-010
2	1	0	0	0	6660,8926	0,951008022	0,95166415	1,0237897716422766E-007	1	2,07297332E-010	9,7430404E-011
2	1	0	0	0	6660,9426	0,952007949	0,952785254	5,3479158104410234E-007	1	2,31255917E-010	5,0954152E-010
2	1	0	0	0	6660,9926	0,953007936	0,95374161	1,3391825351941346E-007	1	2,43448622E-010	1,27723415E-010
2	1	0	0	0	6661,0426	0,954007924	0,954751432	5,8666926772554918E-007	1	2,68012057E-010	5,60123337E-010
2	1	0	0	0	6661,0926	0,95500797	0,955779195	1,1800127512154949E-007	1	2,80695023E-010	1,12783165E-010
2	1	0	0	0	6661,1426	0,956008017	0,956837952	5,5571951421243066E-007	1	3,04959225E-010	5,31733546E-010
2	1	0	0	0	6661,1926	0,957007945	0,957732081	1,1682222187145795E-007	1	3,18539889E-010	1,11884391E-010
2	1	0	0	0	6661,2426	0,958007991	0,958777547	6,326517915100608E-007	1	3,43994694E-010	6,06572348E-010
2	1	0	0	0	6661,2926	0,959007978	0,959831834	1,4482438331291677E-007	1	3,57600838E-010	1,39007056E-010
2	1	0	0	0	6661,3426	0,960007966	0,960930645	6,0877624216590157E-007	1	3,82393478E-010	5,84991722E-010
2	1	0	0	0	6661,3926	0,961007953	0,961811543	2,4828502531097885E-007	1	3,98234362E-010	2,38803394E-010
2	1	0	0	0	6661,4426	0,962007999	0,962714434	6,4178931749695168E-007	1	4,25529167E-010	6,17859819E-010
2	1	0	0	0	6661,4926	0,963007987	0,963688731	2,3826325894975882E-007	1	4,41287284E-010	2,29611621E-010
2	1	0	0	0	6661,5426	0,964007974	0,964649677	6,3500986492560627E-007	1	4,67442418E-010	6,12562057E-010
2	1	0	0	0	6661,5926	0,965007961	0,965815127	2,5594883524538669E-007	1	4,84995988E-010	2,47199261E-010
2	1	0	0	0	6661,6426	0,966008008	0,96674943	6,9720418084107686E-007	1	5,14430054E-010	6,74021727E-010
2	1	0	0	0	6661,6926	0,967007995	0,967741549	3,0016278344761709E-007	1	5,3422472E-010	2,90480001E-010
2	1	0	0	0	6661,7426	0,968007982	0,968746781	6,6094873428486976E-007	1	5,63951663E-010	6,40291986E-010
2	1	0	0	0	6661,7926	0,969008029	0,969752192	2,8571957134805392E-007	1	5,83377069E-010	2,77077195E-010
2	1	0	0	0	6661,8426	0,970008016	0,970819831	7,0015177833226803E-007	1	6,13422313E-010	6,79721224E-010
2	1	0	0	0	6661,8926	0,971007943	0,971709609	3,6235710396640198E-007	1	6,34751418E-010	3,52105872E-010
2	1	0	0	0	6661,9426	0,97200799	0,972639263	7,8003169478734605E-007	1	6,66146416E-010	7,58689445E-010
2	1	0	0	0	6661,9926	0,973008037	0,973644793	2,7923479725997011E-007	1	6,88602453E-010	2,71875494E-010
2	1	0	0	0	6662,0426	0,974008024	0,974756896	6,8423474066905562E-007	1	7,18985149E-010	6,66962541E-010
2	1	0	0	0	6662,0926	0,975008011	0,975651085	2,8513005646258678E-007	1	7,40823569E-010	2,78187445E-010
2	1	0	0	0	6662,1426	0,976007938	0,976727486	7,4141817883475418E-007	1	7,71804731E-010	7,24163507E-010
2	1	0	0	0	6662,1926	0,977007985	0,977750719	3,2551212939094125E-007	1	7,95063015E-010	3,18269716E-010
2	1	0	0	0	6662,2426	0,978008032	0,978751719	7,1901640718307277E-007	1	8,27833246E-010	7,03738567E-010
2	1	0	0	0	6662,2926	0,979008019	0,979699314	3,3936587592361453E-007	1	8,50868653E-010	3,32476519E-010
2	1	0	0	0	6662,3426	0,980008066	0,980718017	8,1127618668642701E-007	1	8,83677076E-010	7,9563317E-010
2	1	0	0	0	6662,3926	0,981007934	0,981634438	3,9183303852786752E-007	1	9,10850895E-010	3,84636795E-010
2	1	0	0	0	6662,4426	0,98200798	0,982617617	7,3935479978277542E-007	1	9,44206935E-010	7,26503024E-010
2	1	0	0	0	6662,4926	0,983008027	0,983778596	4,2661473711293645E-007	1	9,69782699E-010	4,19694446E-010
2	1	0	0	0	6662,5426	0,984008074	0,984668314	8,1805569585447245E-007	1	1,00516329E-009	8,05513545E-010
2	1	0	0	0	6662,5926	0,985008061	0,985691547	4,1629817229651776E-007	1	1,03335585E-009	4,10341594E-010
2	1	0	0	0	6662,6426	0,986008048	0,98670584	8,4487883067885773E-007	1	1,0695641E-009	8,33646874E-010
2	1	0	0	0	6662,6926	0,987007976	0,987657785	4,2690943185479866E-007	1	1,09796672E-009	4,21640417E-010
2	1	0	0	0	6662,7426	0,988008022	0,988649845	7,8681116767166349E-007	1	1,13234777E-009	7,7788076E-010
2	1	0	0	0	6662,7926	0,989008069	0,989615202	4,369312770541913E-007	1	1,16125343E-009	4,32393843E-010
2	1	0	0	0	6662,8426	0,990008056	0,990740657	8,4517362092456563E-007	1	1,19756993E-009	8,37347858E-010
2	1	0	0	0	6662,8926	0,991008043	0,991777241	5,1150556749461011E-007	1	1,22758981E-009	5,07299591E-010
2	1	0	0	0	6662,9426	0,992007971	0,992742598	8,9439849045899238E-007	1	1,26544075E-009	8,8790747E-010
2	1	0	0	0	6662,9926	0,993007958	0,993690133	5,2476970366057677E-007	1	1,29639643E-009	5,21458488E-010
2	1	0	0	0	6663,0426	0,994008064	0,994646668	8,3692028727019763E-007	1	1,33387812E-009	8,3243995E-010
2	1	0	0	0	6663,0926	0,995008111	0,995834351	5,1003173319309472E-007	1	1,3646938E-009	5,07907105E-010
2	1	0	0	0	6663,1426	0,996008098	0,99664396	8,7170196678616192E-007	1	1,40321965E-009	8,68776495E-010
2	1	0	0	0	6663,1926	0,997008085	0,997698307	5,1563212473661613E-007	1	1,43578616E-009	5,1444532E-010
2	1	0	0	0	6663,2426	0,998007953	0,998828351	9,2416919214885542E-007	1	1,47475765E-009	9,23086385E-010
2	1	0	0	0	6663,2926	0,99900806	0,999664545	5,6043557148141638E-007	1	1,50775714E-009	5,60247571E-010
2	1	0	0	0	6663,3426	1,00000811	1,00064325	9,0412552491260787E-007	1	1,54613011E-009	9,04707087E-010
2	1	0	0	0	6663,3926	1,00100803	1,00177765	5,144531272608343E-007	1	1,57925062E-009	5,15367637E-010
2	1	0	0	0	6663,4426	1,00200808	1,00267625	9,1355788907806003E-007	1	1,61896063E-009	9,16002774E-010
2	1	0	0	0	6663,4926	1,00300801	1,00373065	6,4680028856713498E-007	1	1,65535363E-009	6,49213294E-010
2	1	0	0	0	6663,5426	1,00400794	1,00460255	9,2800108726694374E-007	1	1,69610781E-009	9,32272259E-010
2	1	0	0	0	6663,5926	1,00500798	1,00562119	6,2321948623577754E-007	1	1,73306747E-009	6,26722729E-010
2	1	0	0	0	6663,6426	1,00600803	1,00671566	9,3271723616633421E-007	1	1,77497406E-009	9,38981004E-010
2	1	0	0	0	6663,6926	1,00700808	1,00775659	5,7900554073097843E-007	1	1,8116536E-009	5,8349664E-010
2	1	0	0	0	6663,7426	1,008008	1,00871313	9,5482416970113203E-007	1	1,85254789E-009	9,63143676E-010
2	1	0	0	0	6663,7926	1,00900793	1,00971389	6,0229150100415693E-007	1	1,8896984E-009	6,08142092E-010
2	1	0	0	0	6663,8426	1,0100081	1,01071489	1,0282193776823114E-006	1	1,93249017E-009	1,03923659E-009
2	1	0	0	0	6663,8926	1,01100814	1,01177371	6,4326320409819379E-007	1	1,97119432E-009	6,50836773E-010
2	1	0	0	0	6663,9426	1,01200807	1,01264119	1,0214398918125062E-006	1	2,01469885E-009	1,03435216E-009
2	1	0	0	0	6663,9926	1,01300812	1,01368654	6,4355787117083149E-007	1	2,05509654E-009	6,52365939E-010
2	1	0	0	0	6664,0426	1,01400805	1,01461184	1,0523897035300893E-006	1	2,09891327E-009	1,0677671E-009
2	1	0	0	0	6664,0926	1,01500797	1,01556838	7,0103608438041075E-007	1	2,14011964E-009	7,11950054E-010
2	1	0	0	0	6664,1426	1,01600802	1,01668954	1,0202608496564166E-006	1	2,18446461E-009	1,03728859E-009
2	1	0	0	0	6664,1926	1,01700795	1,01769924	7,0840511810519552E-007	1	2,22717977E-009	7,20943361E-010
2	1	0	0	0	6664,2426	1,01800799	1,01874912	1,016723672759356E-006	1	2,2733968E-009	1,03578635E-009
2	1	0	0	0	6664,2926	1,01900804	1,01954091	7,204902507734505E-007	1	2,31590191E-009	7,34569294E-010
2	1	0	0	0	6664,3426	1,02000797	1,02073765	1,0621168187709424E-006	1	2,36153941E-009	1,08414266E-009
2	1	0	0	0	6664,3926	1,02100813	1,02163184	7,4967147339487949E-007	1	2,40408271E-009	7,65888242E-010
2	1	0	0	0	6664,4426	1,02200818	1,02273059	1,0258612349189499E-006	1	2,44989873E-009	1,04917963E-009
2	1	0	0	0	6664,4926	1,02300811	1,02368701	7,4613431055036531E-007	1	2,49423104E-009	7,63808017E-010
2	1	0	0	0	6664,5426	1,02400815	1,02459013	1,1246057713718336E-006	1	2,54252996E-009	1,15225995E-009
2	1	0	0	0	6664,5926	1,02500808	1,02568436	7,8740069984165555E-007	1	2,58822475E-009	8,07624578E-010
2	1	0	0	0	6664,6426	1,02600801	1,02674317	1,1461233184040643E-006	1	2,6377398E-009	1,17677434E-009
2	1	0	0	0	6664,6926	1,02700806	1,02771747	7,364072514230697E-007	1	2,68458078E-009	7,56818608E-010
2	1	0	0	0	6664,7426	1,02800798	1,02864289	1,1838525581406267E-006	1	2,73307066E-009	1,21776156E-009
2	1	0	0	0	6664,7926	1,02900803	1,029755	8,0066488898993536E-007	1	2,78124856E-009	8,24488644E-010
2	1	0	0	0	6664,8426	1,03000808	1,03071141	1,1122258569613475E-006	1	2,83243162E-009	1,14638388E-009
2	1	0	0	0	6664,8926	1,03100801	1,0318414	8,4635265077774234E-007	1	2,88092794E-009	8,73301709E-010
2	1	0	0	0	6664,9426	1,03200817	1,03277552	1,1599770326292442E-006	1	2,93156965E-009	1,19799592E-009
2	1	0	0	0	6664,9926	1,0330081	1,03367853	8,4694216843053914E-007	1	2,97996405E-009	8,75465922E-010
2	1	0	0	0	6665,0426	1,03400815	1,03472853	1,1617455433786109E-006	1	3,03102632E-009	1,2020912E-009
2	1	0	0	0	6665,0926	1,03500807	1,03578281	8,9056658619390758E-007	1	3,08168713E-009	9,22433574E-010
2	1	0	0	0	6665,1426	1,03600812	1,03674817	1,1145840880367835E-006	1	3,13264747E-009	1,15554299E-009
2	1	0	0	0	6665,1926	1,03700793	1,03778923	8,1746620707158029E-007	1	3,18177396E-009	8,48357606E-010
2	1	0	0	0	6665,2426	1,03800797	1,0388478	1,2775862144670307E-006	1	3,23443428E-009	1,32721767E-009
2	1	0	0	0	6665,2926	1,03900802	1,03962636	8,2247714136254592E-007	1	3,28505068E-009	8,55068905E-010
2	1	0	0	0	6665,3426	1,04000807	1,04080081	1,195937767184001E-006	1	3,3386276E-009	1,24473298E-009
2	1	0	0	0	6665,3926	1,04100811	1,04169941	9,4951853719167066E-007	1	3,3923957E-009	9,89112903E-010
2	1	0	0	0	6665,4426	1,04200804	1,04281151	1,3132521113818834E-006	1	3,44744966E-009	1,36947442E-009
2	1	0	0	0	6665,4926	1,04300797	1,04385698	9,3271725786502886E-007	1	3,50155505E-009	9,73623404E-010
2	1	0	0	0	6665,5426	1,04400814	1,04455984	1,2937979757173466E-006	1	3,55697205E-009	1,3514494E-009
2	1	0	0	0	6665,5926	1,04500806	1,04583216	9,017674737961047E-007	1	3,61162522E-009	9,43097378E-010
2	1	0	0	0	6665,6426	1,04600811	1,04669964	1,2952718048871611E-006	1	3,66590891E-009	1,3557605E-009
2	1	0	0	0	6665,6926	1,04700804	1,04780293	9,5511895969807821E-007	1	3,71951137E-009	1,00077646E-009
2	1	0	0	0	6665,7426	1,04800797	1,04877281	1,2758175932998152E-006	1	3,77639919E-009	1,33804279E-009
2	1	0	0	0	6665,7926	1,04900801	1,04963577	9,4892902582602048E-007	1	3,83314669E-009	9,96029814E-010
2	1	0	0	0	6665,8426	1,05000794	1,05060554	1,3627717985187358E-006	1	3,89109145E-009	1,43173562E-009
2	1	0	0	0	6665,8926	1,05100799	1,05186009	9,7133071327756877E-007	1	3,94806809E-009	1,02170405E-009
2	1	0	0	0	6665,9426	1,05200803	1,052683	1,4016799977285482E-006	1	4,00633127E-009	1,4755247E-009
2	1	0	0	0	6665,9926	1,05300808	1,05381298	9,4097052977454566E-007	1	4,06322531E-009	9,91606908E-010
2	1	0	0	0	6666,0426	1,05400801	1,05477834	1,3565818155069734E-006	1	4,12220125E-009	1,43089307E-009
2	1	0	0	0	6666,0926	1,05500805	1,05576587	9,760469400837801E-007	1	4,18150847E-009	1,03047704E-009
2	1	0	0	0	6666,1426	1,0560081	1,05684686	1,4005010308784682E-006	1	4,24082192E-009	1,48011514E-009
2	1	0	0	0	6666,1926	1,05700803	1,0577544	1,0205556131046296E-006	1	4,30089298E-009	1,07949716E-009
2	1	0	0	0	6666,2426	1,05800807	1,05879998	1,3951952923797163E-006	1	4,36150538E-009	1,47723278E-009
2	1	0	0	0	6666,2926	1,059008	1,0598141	1,0408940412335274E-006	1	4,4226014E-009	1,10315412E-009
2	1	0	0	0	6666,3426	1,06000805	1,06081069	1,4149442208517069E-006	1	4,48266624E-009	1,500988E-009
2	1	0	0	0	6666,3926	1,06100798	1,061638	1,0344093721005846E-006	1	4,54341231E-009	1,09816833E-009
2	1	0	0	0	6666,4426	1,06200802	1,06281698	1,4111123436493341E-006	1	4,60278304E-009	1,49975421E-009
2	1	0	0	0	6666,4926	1,06300807	1,06367552	1,055042529205273E-006	1	4,66447769E-009	1,12222287E-009
2	1	0	0	0	6666,5426	1,06400812	1,06472528	1,4117018361123968E-006	1	4,72485429E-009	1,50307466E-009
2	1	0	0	0	6666,5926	1,06500804	1,06577969	1,098372199262969E-006	1	4,78716666E-009	1,17062282E-009
2	1	0	0	0	6666,6426	1,06600809	1,06673622	1,4364616569932202E-006	1	4,84910334E-009	1,53232571E-009
2	1	0	0	0	6666,6926	1,06700814	1,06764817	1,0565163242953522E-006	1	4,91285457E-009	1,1279877E-009
2	1	0	0	0	6666,7426	1,06800807	1,06868482	1,4458939565313491E-006	1	4,97507768E-009	1,54520496E-009
2	1	0	0	0	6666,7926	1,06900811	1,06973445	1,0854028044743938E-006	1	5,03919173E-009	1,16109278E-009
2	1	0	0	0	6666,8426	1,07000804	1,07079768	1,4223132145755605E-006	1	5,10121723E-009	1,52300972E-009
2	1	0	0	0	6666,8926	1,07100809	1,07174969	1,0904137377723221E-006	1	5,16563059E-009	1,16865062E-009
2	1	0	0	0	6666,9426	1,07200801	1,07276857	1,4629900323620749E-006	1	5,22842036E-009	1,56944968E-009
2	1	0	0	0	6666,9926	1,07300806	1,07373822	1,1620403238666923E-006	1	5,29511324E-009	1,24772714E-009
2	1	0	0	0	6667,0426	1,07400811	1,07486367	1,4824441824554029E-006	1	5,35957723E-009	1,59342539E-009
2	1	0	0	0	6667,0926	1,07500815	1,07573569	1,1894529952587933E-006	1	5,42657563E-009	1,27953703E-009
2	1	0	0	0	6667,1426	1,07600808	1,0767678	1,5095621061479965E-006	1	5,49109069E-009	1,62544789E-009
2	1	0	0	0	6667,1926	1,07700813	1,07777774	1,1299114625134107E-006	1	5,55843283E-009	1,21779342E-009
2	1	0	0	0	6667,2426	1,07800806	1,07880962	1,5089725950907443E-006	1	5,6217635E-009	1,62789415E-009
2	1	0	0	0	6667,2926	1,0790081	1,07965481	1,1399333742295502E-006	1	5,68833558E-009	1,23073451E-009
2	1	0	0	0	6667,3426	1,08000815	1,08066463	1,5304899918645613E-006	1	5,75345549E-009	1,65394642E-009
2	1	0	0	0	6667,3926	1,08100808	1,08193266	1,160566526288896E-006	1	5,82221071E-009	1,2556548E-009
2	1	0	0	0	6667,4426	1,08200812	1,08285344	1,5446384375635453E-006	1	5,8880949E-009	1,67261704E-009
2	1	0	0	0	6667,4926	1,08300805	1,08377874	1,1638088689630766E-006	1	5,95732796E-009	1,26131128E-009
2	1	0	0	0	6667,5426	1,0840081	1,0846107	1,5301952381307981E-006	1	6,02269612E-009	1,65966618E-009
2	1	0	0	0	6667,5926	1,08500814	1,08573616	1,2139180022399731E-006	1	6,09247053E-009	1,31799471E-009
2	1	0	0	0	6667,6426	1,08600819	1,08673275	1,5484703391147565E-006	1	6,1586598E-009	1,68277348E-009
2	1	0	0	0	6667,6926	1,08700812	1,08761334	1,2150970760106915E-006	1	6,2301595E-009	1,32155575E-009
2	1	0	0	0	6667,7426	1,08800817	1,08880579	1,5449333255505197E-006	1	6,29820818E-009	1,68213232E-009
2	1	0	0	0	6667,7926	1,08900809	1,08973992	1,2657958206123789E-006	1	6,3712613E-009	1,37938827E-009
2	1	0	0	0	6667,8426	1,09000814	1,09069633	1,6112541981585334E-006	1	6,44119469E-009	1,75738901E-009
2	1	0	0	0	6667,8926	1,09100819	1,09172392	1,324452897436712E-006	1	6,51604326E-009	1,44593693E-009
2	1	0	0	0	6667,9426	1,09200811	1,0927161	1,5761778058020234E-006	1	6,58691235E-009	1,72231485E-009
2	1	0	0	0	6667,9926	1,09300816	1,09364128	1,3218001246297306E-006	1	6,66172895E-009	1,44557522E-009
2	1	0	0	0	6668,0426	1,09400809	1,09467328	1,5590817332958019E-006	1	6,73072664E-009	1,70668513E-009
2	1	0	0	0	6668,0926	1,09500813	1,09572768	1,3285795807702362E-006	1	6,80418077E-009	1,4557614E-009
2	1	0	0	0	6668,1426	1,09600818	1,09675527	1,616854622451569E-006	1	6,87485269E-009	1,77329385E-009
2	1	0	0	0	6668,1926	1,09700823	1,0977608	1,3477390206155883E-006	1	6,95200564E-009	1,47949508E-009
2	1	0	0	0	6668,2426	1,09800816	1,09866381	1,6398459563376842E-006	1	7,02416747E-009	1,80163939E-009
2	1	0	0	0	6668,2926	1,09900808	1,09980714	1,3368329031085458E-006	1	7,10175385E-009	1,47025836E-009
2	1	0	0	0	6668,3426	1,10000813	1,10066128	1,646920120394689E-006	1	7,17462223E-009	1,81270121E-009
2	1	0	0	0	6668,3926	1,10100818	1,10158646	1,3067673311752338E-006	1	7,25255234E-009	1,43951717E-009
2	1	0	0	0	6668,4426	1,10200822	1,10262752	1,6607738322514003E-006	1	7,32546512E-009	1,83121496E-009
2	1	0	0	0	6668,4926	1,10300815	1,10380185	1,3804573533294877E-006	1	7,40381534E-009	1,52375135E-009
2	1	0	0	0	6668,5426	1,1040082	1,10481608	1,6528153429599472E-006	1	7,47631468E-009	1,82605697E-009
