EC-Lab ASCII FILE
Nb header lines : 64                          

Cyclic Voltammetry

Run on channel : 3 (SN 6987)
Grouped channel(s) : 3
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = -5,00 V, max = 5,00 V
Acquisition started on : 05.11.2015 15:06:40
Saved on :
	File : LTO_LP30_Li_Aufladen_03_CV_C03.mpr
	Directory : C:\Hupfer\150511_LLTO_LTO_Tests\LTO_Aufladen\
	Host : 192.168.0.2
Device : VMP3 (SN 0324)
Address : 192.168.0.1
EC-Lab for windows v10.33 (software)
Internet server v10.33 (firmware)
Command interpretor v10.32 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0,001 mg
 at x = 0,000
Molecular weight of active material (at x = 0) : 0,001 g/mol
Atomic weight of intercalated ion : 0,001 g/mol
Acquisition started at : xo = 0,000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26,801 mA.h
Battery capacity : 0,000 A.h
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Ei (V)              0,000               
vs.                 Eoc                 
dE/dt               20,000              
dE/dt unit          mV/s                
E1 (V)              4,000               
vs.                 Ref                 
Step percent        50                  
N                   10                  
E range min (V)     -5,000              
E range max (V)     5,000               
I Range             Auto                
Bandwidth           5                   
E2 (V)              1,000               
vs.                 Ref                 
nc cycles           0                   
Reverse Scan        1                   
Ef (V)              0,000               
vs.                 Eoc                 

Number of loops : 7
Loop 0 from point number 0 to 3002
Loop 1 from point number 3003 to 6002
Loop 2 from point number 6003 to 9003
Loop 3 from point number 9004 to 12003
Loop 4 from point number 12004 to 15003
Loop 5 from point number 15004 to 18003
Loop 6 from point number 18004 to 21003

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	1	0	0	0	295223,9078	1,29745698	1,29819894	0,0087835211306810381	1	0	1,1402758E-005
2	1	0	0	0	295224,0027	1,29935646	1,30010712	0,025505807075533766	1	1,80436962E-006	3,31602823E-005
2	1	0	1	0	295224,1026	1,30135655	1,30223799	0,04161223508331424	1	5,25205587E-006	5,41890331E-005
2	1	0	1	0	295224,2026	1,30335629	1,30421758	0,056856994810339232	1	1,02664553E-005	7,41538897E-005
2	1	0	1	0	295224,3026	1,30535626	1,30618393	0,071076169661763264	1	1,67525686E-005	9,28385489E-005
2	1	0	1	0	295224,4026	1,30735624	1,30815911	0,084640003361360486	1	2,46251184E-005	0,000110722591
2	1	0	1	0	295224,5226	1,30975592	1,31051767	0,099959717466474253	1	3,59262376E-005	0,000130998975
2	1	0	1	0	295224,6426	1,31215596	1,31290579	0,11469953743464512	1	4,87557991E-005	0,00015058968
2	1	0	1	0	295224,7426	1,31415594	1,31500089	0,1263887154076413	1	6,08979608E-005	0,00016620128
2	1	0	1	0	295224,8426	1,31615579	1,31687832	0,13784463748473738	1	7,41963959E-005	0,000181524621
2	1	0	1	0	295224,9426	1,31815565	1,31897807	0,14895050194873277	1	8,8623623E-005	0,000196462439
2	1	0	1	0	295225,0426	1,3201555	1,32098436	0,15971776887912694	1	0,000104141334	0,000210984668
2	1	0	1	0	295225,1426	1,32215536	1,32291067	0,17020738554290826	1	0,000120723293	0,000225169162
2	1	0	1	0	295225,2426	1,32415533	1,32497048	0,18054794563255827	1	0,000138346179	0,000239220695
2	1	0	1	0	295225,3426	1,32615519	1,32702112	0,1904849794313943	1	0,000156980837	0,000252777594
2	1	0	1	0	295225,4426	1,32815516	1,32892954	0,20028167059300771	1	0,000176602931	0,000266160234
2	1	0	1	0	295225,5426	1,3301549	1,33093143	0,21012906029959133	1	0,000197207875	0,00027966738
2	1	0	1	0	295225,6426	1,33215487	1,33283114	0,2197306493849145	1	0,000218782821	0,000292863842
2	1	0	1	0	295225,7426	1,33415473	1,33495295	0,22919552680104259	1	0,000241311718	0,000305965252
2	1	0	1	0	295225,8426	1,33615482	1,33693695	0,23877017472491491	1	0,000264790928	0,000319220679
2	1	0	1	0	295225,9426	1,33815467	1,33898342	0,24798203042398326	1	0,000289210759	0,000332043826
2	1	0	1	0	295226,0426	1,34015453	1,34089184	0,25720453486536842	1	0,000314550241	0,000344883476
2	1	0	1	0	295226,1426	1,3421545	1,34295607	0,26653299615202198	1	0,000340817671	0,000357942103
2	1	0	1	0	295226,2426	1,34415424	1,34502912	0,27572163663527859	1	0,000368013047	0,000370853639
2	1	0	1	0	295226,3426	1,34615421	1,34699988	0,2849637573515937	1	0,000396129908	0,000383846142
2	1	0	1	0	295226,4426	1,34815407	1,34895277	0,29424268286675546	1	0,000425171253	0,000396919495
2	1	0	1	0	295226,5426	1,35015404	1,35095906	0,30351910598714317	1	0,000455141213	0,000410041888
2	1	0	1	0	295226,6426	1,35215402	1,35313892	0,31269607858525728	1	0,000486033066	0,000423121237
2	1	0	1	0	295226,7426	1,35415375	1,35493171	0,32203266728255866	1	0,000517851266	0,000436332281
2	1	0	1	0	295226,8426	1,35615373	1,35697794	0,33147725097282899	1	0,000550609897	0,000449807325
2	1	0	1	0	295226,9426	1,3581537	1,35888648	0,34093895706313747	1	0,000584311783	0,000463297329
2	1	0	1	0	295227,0426	1,36015368	1,36088383	0,35046937247668717	1	0,00061896554	0,000476948102
2	1	0	1	0	295227,1426	1,36215353	1,36302817	0,3602712371697008	1	0,00065458694	0,000491059851
2	1	0	1	0	295227,2426	1,36415327	1,3648653	0,36989299552861434	1	0,000691177091	0,000504854135
2	1	0	1	0	295227,3426	1,36615336	1,3670274	0,37966636440682234	1	0,000728736923	0,000519014313
2	1	0	1	0	295227,4426	1,3681531	1,36910486	0,38974026707863718	1	0,000767289079	0,000533595274
2	1	0	1	0	295227,5426	1,37015307	1,3710134	0,39971388710870938	1	0,000806845492	0,000548013079
2	1	0	1	0	295227,6426	1,37215304	1,37297988	0,40990948442507456	1	0,00084741076	0,000562797475
2	1	0	1	0	295227,7426	1,37415278	1,37495911	0,42022388166298797	1	0,000889000832	0,000577790663
2	1	0	1	0	295227,8426	1,37615287	1,37698781	0,43052801489829837	1	0,000931622635	0,000592831813
2	1	0	1	0	295227,9426	1,37815261	1,37890959	0,44083154332582317	1	0,000975274772	0,000607866852
2	1	0	1	0	295228,0425	1,38015079	1,38093638	0,45136068638346227	1	0,0010199229	0,000623300381
2	1	0	1	0	295228,1425	1,38215303	1,38296282	0,46197958006676832	1	0,00106567529	0,000638900558
2	1	0	0	0	295228,2424	1,38415241	1,38505769	0,47288731582187891	1	0,00111245608	0,000654976233
2	1	0	0	0	295228,3424	1,38615239	1,38707733	0,48366581269161914	1	0,00116037112	0,000670881884
2	1	0	0	0	295228,4424	1,38815212	1,38899016	0,49466985132958598	1	0,00120937417	0,000687091553
2	1	0	0	0	295228,5424	1,3901521	1,39076078	0,505389076140176	1	0,00125946174	0,000702875317
2	1	0	0	0	295228,6424	1,39215195	1,39297616	0,5163470385251223	1	0,00131063489	0,000719259144
2	1	0	0	0	295228,7424	1,39415193	1,39482224	0,52762746597054246	1	0,00136292097	0,000735946523
2	1	0	0	0	295228,8424	1,3961519	1,39691758	0,53884126570214266	1	0,00141633023	0,000752716849
2	1	0	0	0	295228,9424	1,39815176	1,39905274	0,55010018690868102	1	0,00147086289	0,00076961919
2	1	0	0	0	295229,0424	1,40015161	1,40111709	0,56175439142517722	1	0,00152654108	0,0007870837
2	1	0	0	0	295229,1424	1,40215147	1,40301216	0,57327490548293267	1	0,00158338074	0,000804311654
2	1	0	0	0	295229,2424	1,40415156	1,40484071	0,58491290022654093	1	0,00164137641	0,000821709458
2	1	0	0	0	295229,3424	1,40615141	1,40707803	0,59678248923132134	1	0,0017005488	0,000839719549
2	1	0	0	0	295229,4424	1,40815127	1,40902221	0,60876154803014976	1	0,00176091597	0,000857758569
2	1	0	0	0	295229,5424	1,41015112	1,41098416	0,62089623324573926	1	0,00182248908	0,000876074773
2	1	0	0	0	295229,6424	1,41215098	1,41288817	0,63307719394839168	1	0,00188527629	0,000894467288
2	1	0	0	0	295229,7424	1,41415107	1,41491663	0,64550154014594163	1	0,0019492954	0,000913330878
2	1	0	0	0	295229,8424	1,41615069	1,41703403	0,65791593002223078	1	0,00201455643	0,000932289287
2	1	0	0	0	295229,9424	1,41815078	1,41880012	0,67053061137320563	1	0,00208107033	0,00095134892
2	1	0	0	0	295230,0424	1,42015052	1,42081535	0,68339894912031168	1	0,00214885827	0,000970983703
2	1	0	0	0	295230,1424	1,42215049	1,42305303	0,69639272332467955	1	0,00221793726	0,000991003821
2	1	0	0	0	295230,2424	1,42415047	1,42501056	0,70938531219681344	1	0,00228831801	0,00101088162
2	1	0	0	0	295230,3424	1,42615044	1,42691898	0,72284255728676429	1	0,00236002239	0,00103143777
2	1	0	0	0	295230,4424	1,4281503	1,42885864	0,73612165050926054	1	0,00243306207	0,00105181383
2	1	0	0	0	295230,5424	1,43015015	1,43106961	0,74943128435150899	1	0,00250743167	0,00107248838
2	1	0	0	0	295230,6424	1,43214989	1,43297362	0,7632483279125559	1	0,00258315844	0,00109371473
2	1	0	0	0	295230,7424	1,43414998	1,43504202	0,77700128633939162	1	0,0026602638	0,00111502944
2	1	0	0	0	295230,8424	1,43614972	1,43702614	0,79094087484258368	1	0,00273875473	0,00113660272
2	1	0	0	0	295230,9424	1,43814969	1,43893909	0,80497647739120115	1	0,00281864405	0,00115831208
2	1	0	0	0	295231,0424	1,44014955	1,44108784	0,81908861602900275	1	0,00289994152	0,0011803786
2	1	0	0	0	295231,1424	1,44214952	1,44291174	0,83314152489656128	1	0,00298264693	0,00120214967
2	1	0	0	0	295231,2424	1,44414949	1,44515383	0,84750244600907366	1	0,00306677283	0,00122477137
2	1	0	0	0	295231,3424	1,44614923	1,44693768	0,86197149532813146	1	0,00315234228	0,00124721904
2	1	0	0	0	295231,4424	1,4481492	1,44901955	0,87649742210351181	1	0,0032393611	0,00127006194
2	1	0	0	0	295231,5424	1,45014918	1,45097256	0,89106272216195584	1	0,00332783535	0,00129290752
2	1	0	0	0	295231,6424	1,45214903	1,45303667	0,90590341830697165	1	0,00341778039	0,00131631084
2	1	0	0	0	295231,7424	1,45414889	1,45494521	0,92069234547235725	1	0,00350920646	0,00133955688
2	1	0	0	0	295231,8424	1,45614874	1,45690262	0,93543062069347904	1	0,00360210892	0,00136283133
2	1	0	0	0	295231,9424	1,45814872	1,45897996	0,95070253698912845	1	0,00369651243	0,00138705596
2	1	0	0	0	295232,0424	1,46014869	1,46096408	0,96573523059485389	1	0,00379243074	0,00141090446
2	1	0	0	0	295232,1424	1,46214867	1,46299696	0,98098065386768947	1	0,00388986431	0,0014351717
2	1	0	1	0	295232,2572	1,46444654	1,46530521	0,99897107992913088	1	0,00400369428	0,00146379753
2	1	0	1	0	295232,3722	1,46674836	1,467677	1,0168673153277333	1	0,00411954569	0,00149243278
2	1	0	1	0	295232,4722	1,46874821	1,46955884	1,0321453953230808	1	0,00422209268	0,00151679839
2	1	0	1	0	295232,5722	1,47074819	1,47155619	1,0479423134691501	1	0,00432619872	0,00154210604
2	1	0	1	0	295232,6722	1,47274816	1,47357595	1,0636731393083179	1	0,00443187822	0,0015674032
2	1	0	1	0	295232,7722	1,47474802	1,47564459	1,0790962928699024	1	0,00453911396	0,00159236265
2	1	0	1	0	295232,8722	1,47674787	1,47749078	1,0950207359812794	1	0,00464791944	0,0016178831
2	1	0	1	0	295232,9722	1,47874773	1,47953272	1,1110017491435667	1	0,00475832121	0,00164376339
2	1	0	1	0	295233,0722	1,4807477	1,48150325	1,126712801693756	1	0,00487030437	0,00166922866
2	1	0	1	0	295233,1722	1,48274767	1,48348737	1,1429605765475515	1	0,00498388661	0,00169556763
2	1	0	1	0	295233,2722	1,48474741	1,48556924	1,1592048721181314	1	0,00509909587	0,00172207912
2	1	0	1	0	295233,3722	1,4867475	1,48749101	1,1758122515899197	1	0,00521594519	0,00174901017
2	1	0	1	0	295233,4722	1,48874724	1,48966205	1,1919276741919859	1	0,00533442758	0,0017755694
2	1	0	1	0	295233,5722	1,49074709	1,49163723	1,2083427075435154	1	0,00545454351	0,00180240895
2	1	0	1	0	295233,6722	1,49274719	1,493608	1,2244795386989934	1	0,00557628786	0,00182889239
2	1	0	1	0	295233,7722	1,49474704	1,49561882	1,2408360140742891	1	0,00569965551	0,00185581774
2	1	0	1	0	295233,8722	1,49674702	1,49751377	1,2573655903063386	1	0,00582466787	0,00188292225
2	1	0	1	0	295233,9722	1,49874675	1,49942672	1,2737371658009291	1	0,00595132401	0,00190987554
2	1	0	1	0	295234,0722	1,50074661	1,50154436	1,2902226081048554	1	0,00607962161	0,00193732651
2	1	0	1	0	295234,1722	1,5027467	1,50350618	1,3067742536465237	1	0,00620957278	0,00196474325
2	1	0	1	0	295234,2722	1,50474656	1,50543237	1,3232742501077786	1	0,00634117844	0,00199209992
2	1	0	1	0	295234,3722	1,50674641	1,50750089	1,3398935640299659	1	0,00647443486	0,00201989082
2	1	0	1	0	295234,4722	1,50874627	1,50956953	1,3568578798461637	1	0,0066093686	0,00204827124
2	1	0	1	0	295234,5722	1,51074612	1,51179385	1,3736904790555933	1	0,00674600061	0,00207673688
2	1	0	1	0	295234,6722	1,5127461	1,51365781	1,3903703575056738	1	0,00688430527	0,00210454501
2	1	0	1	0	295234,7722	1,51474607	1,51548171	1,4072900425504429	1	0,00702428911	0,00213272241
2	1	0	1	0	295234,8722	1,51674592	1,51774156	1,4238111196016163	1	0,007165947	0,00216097734
2	1	0	1	0	295234,9722	1,51874578	1,51960123	1,4405241430632856	1	0,0073092645	0,00218902226
2	1	0	1	0	295235,0722	1,52074587	1,52150512	1,4574792342329347	1	0,00745426398	0,00221756217
2	1	0	1	0	295235,1722	1,52274561	1,52371168	1,4743788276833517	1	0,00760095753	0,00224652817
2	1	0	1	0	295235,2722	1,52474558	1,52563787	1,4913346520452339	1	0,00774934562	0,00227523665
2	1	0	1	0	295235,3722	1,52674544	1,52770209	1,5084703985463347	1	0,00789943989	0,00230449345
2	1	0	1	0	295235,4722	1,52874541	1,52944136	1,5253171054301936	1	0,00805123057	0,00233288296
2	1	0	1	0	295235,5722	1,53074515	1,53171468	1,5420290242742803	1	0,00820470043	0,0023619486
2	1	0	1	0	295235,6722	1,53274524	1,53373432	1,5589843432384109	1	0,00835985038	0,0023910678
2	1	0	1	0	295235,7722	1,53474498	1,53562963	1,5760523660315648	1	0,00851670373	0,00242023263
2	1	0	1	0	295235,8722	1,53674495	1,53744888	1,5929431264047872	1	0,00867525488	0,00244906871
2	1	0	1	0	295235,9722	1,53874481	1,53961539	1,6099863099279315	1	0,00883550104	0,00247875974
2	1	0	1	0	295236,0722	1,54074466	1,54160845	1,6271361250568442	1	0,00899745617	0,00250840676
2	1	0	1	0	295236,1722	1,54274476	1,54354787	1,6441679641052787	1	0,00916112494	0,00253785192
2	1	0	1	0	295236,2722	1,54474449	1,54542089	1,6610848089611424	1	0,0093264915	0,00256707519
2	1	0	1	0	295236,3721	1,54674518	1,5476383	1,6781934340036598	1	0,00949339289	0,00259723654
2	1	0	0	0	295236,4720	1,54874432	1,54962909	1,6954846608418349	1	0,00966201071	0,00262737228
2	1	0	0	0	295236,5720	1,55074418	1,55151987	1,7125481019417066	1	0,00983251631	0,00265705236
2	1	0	0	0	295236,6720	1,55274415	1,55353522	1,7297182149357456	1	0,010004729	0,00268717809
2	1	0	0	0	295236,7720	1,55474401	1,55566609	1,7468958165910672	1	0,0101786666	0,00271758647
2	1	0	0	0	295236,8720	1,55674398	1,55760109	1,7641176531712653	1	0,0103543196	0,00274779159
2	1	0	0	0	295236,9720	1,55874383	1,55947399	1,781009592115808	1	0,0105316779	0,00277743815
2	1	0	0	0	295237,0720	1,56074393	1,56163597	1,7982368201568963	1	0,0107107451	0,00280819135
2	1	0	0	0	295237,1720	1,56274378	1,56343317	1,8155756239538138	1	0,010891539	0,00283853104
2	1	0	0	0	295237,2720	1,56474352	1,56546175	1,832690601271607	1	0,0110740587	0,00286900694
2	1	0	0	0	295237,3720	1,56674349	1,56745458	1,8500254979287866	1	0,0112583032	0,00289983093
2	1	0	0	0	295237,4720	1,56874335	1,56967902	1,8668396693689165	1	0,0114442501	0,00293033896
2	1	0	0	0	295237,5720	1,5707432	1,57155633	1,8841056258037766	1	0,0116319023	0,00296097808
2	1	0	0	0	295237,6720	1,5727433	1,57364714	1,9017015596230883	1	0,0118212961	0,00299260719
2	1	0	0	0	295237,7720	1,57474315	1,5754621	1,9188048406331363	1	0,0120124258	0,00302300439
2	1	0	0	0	295237,8720	1,57674313	1,5775708	1,9362192341574912	1	0,0122052794	0,00305452291
2	1	0	0	0	295237,9720	1,57874274	1,57947934	1,9536846426349898	1	0,0123998784	0,00308580464
2	1	0	0	0	295238,0720	1,5807426	1,58145881	1,9711523478230256	1	0,0125962254	0,00311729615
2	1	0	0	0	295238,1720	1,58274281	1,58356762	1,9885311822096163	1	0,012794314	0,00314897369
2	1	0	0	0	295238,2720	1,58474255	1,58548033	2,0058471497009904	1	0,0129941357	0,0031802312
2	1	0	0	0	295238,3720	1,58674252	1,58748221	2,0236384976241197	1	0,0131957131	0,00321249012
2	1	0	0	0	295238,4720	1,58874226	1,58952415	2,041230678834287	1	0,013399059	0,00324458536
2	1	0	0	0	295238,5720	1,59074223	1,59156597	2,0585784484390608	1	0,0136041557	0,00327636348
2	1	0	0	0	295238,6720	1,5927422	1,59365249	2,0757434541980598	1	0,0138109745	0,00330801378
2	1	0	0	0	295238,7720	1,59474218	1,59552968	2,0931422997404371	1	0,0140195228	0,0033396706
2	1	0	0	0	295238,8720	1,59674203	1,59747815	2,1105432554527773	1	0,0142298099	0,00337154674
2	1	0	0	0	295238,9720	1,59874189	1,59964478	2,1282995260424365	1	0,0144418562	0,00340452325
2	1	0	0	0	295239,0720	1,60074174	1,60147297	2,145874730414807	1	0,0146556692	0,00343656028
2	1	0	0	0	295239,1720	1,60274172	1,60356855	2,1634936873559917	1	0,0148712415	0,00346931047
2	1	0	0	0	295239,2720	1,60474157	1,60544574	2,1814703615726893	1	0,0150885964	0,00350223226
2	1	0	0	0	295239,3720	1,60674131	1,60768342	2,1987187293944038	1	0,0153077124	0,00353484368
2	1	0	0	0	295239,4720	1,60874128	1,60966742	2,2163452942062278	1	0,0155285681	0,00356757874
2	1	0	0	0	295239,5720	1,61074126	1,61162472	2,2337882524287504	1	0,0157511737	0,00360002834
2	1	0	0	0	295239,6720	1,61274099	1,61356008	2,251210987843912	1	0,0159755293	0,00363246421
2	1	0	0	0	295239,7720	1,61474109	1,61567295	2,2689887735026346	1	0,016201647	0,00366594386
2	1	0	0	0	295239,8720	1,61674106	1,61764383	2,2867496515865859	1	0,0164295416	0,00369914644
2	1	0	0	0	295239,9720	1,61874092	1,6196146	2,3045315894263965	1	0,0166592132	0,0037324531
2	1	0	0	0	295240,0720	1,62074065	1,62147391	2,3220508564953766	1	0,0168906469	0,00376514485
2	1	0	0	0	295240,1720	1,62274075	1,6236583	2,3398610990908253	1	0,0171238426	0,00379913487
2	1	0	0	0	295240,2720	1,62474048	1,62559342	2,3577871907641245	1	0,0173588321	0,00383280334
2	1	0	0	0	295240,3720	1,62674034	1,62763095	2,3754978099906605	1	0,0175956041	0,00386643386
2	1	0	0	0	295240,4719	1,62873995	1,62948585	2,3932644595588714	1	0,0178339053	0,00389979058
2	1	0	1	0	295240,5718	1,63074028	1,63156796	2,4115745657019795	1	0,0180740133	0,00393464789
2	1	0	1	0	295240,6718	1,63274002	1,63349426	2,4294531753770307	1	0,0183161683	0,00396849774
2	1	0	1	0	295240,7718	1,63474011	1,63553619	2,4468669474676509	1	0,0185600892	0,00400193967
2	1	0	1	0	295240,8718	1,63674009	1,63749361	2,4646544980782714	1	0,0188057683	0,00403585611
2	1	0	1	0	295240,9718	1,63873994	1,63959324	2,4823482444993027	1	0,0190532263	0,00407004124
2	1	0	1	0	295241,0718	1,64074004	1,64147043	2,4997902429766122	1	0,0193024315	0,00410333183
2	1	0	1	0	295241,1718	1,64273989	1,64340138	2,5175422901908106	1	0,0195534006	0,00413733255
2	1	0	1	0	295241,2718	1,64473963	1,64546096	2,5356008755388259	1	0,0198061634	0,00417223247
2	1	0	1	0	295241,3718	1,64673972	1,64736044	2,553214355199465	1	0,0200607106	0,00420606416
2	1	0	1	0	295241,4718	1,64873946	1,64947355	2,5710830718830771	1	0,0203170329	0,00424093334
2	1	0	1	0	295241,5718	1,65073931	1,65144885	2,5894418184956544	1	0,0205751676	0,00427633058
2	1	0	1	0	295241,6718	1,65273941	1,65351737	2,6075220414333949	1	0,0208351184	0,004311583
2	1	0	1	0	295241,7718	1,65473902	1,65552366	2,6252874756852195	1	0,0210968647	0,00434622541
2	1	0	1	0	295241,8718	1,65673912	1,65737867	2,6429174020886954	1	0,0213603843	0,00438031508
2	1	0	1	0	295241,9718	1,65873897	1,6593852	2,6610593779219722	1	0,0216256864	0,00441572256
2	1	0	1	0	295242,0718	1,66073883	1,66137791	2,6789416921910742	1	0,0218927935	0,0044507347
2	1	0	1	0	295242,1718	1,6627388	1,6634022	2,6966793098383235	1	0,0221616849	0,0044856621
2	1	0	1	0	295242,2718	1,66473866	1,66544414	2,7148832869198394	1	0,0224323757	0,00452148635
2	1	0	1	0	295242,3718	1,66673863	1,66740131	2,7337403885192691	1	0,0227049179	0,00455824239
2	1	0	1	0	295242,4718	1,66873837	1,66945672	2,7513919643782784	1	0,0229792856	0,00459332997
2	1	0	1	0	295242,5718	1,67073822	1,67143619	2,7692778364376096	1	0,0232554227	0,00462867133
2	1	0	1	0	295242,6718	1,67273843	1,6733582	2,7869628333933178	1	0,0235333312	0,00466358708
2	1	0	1	0	295242,7718	1,67473817	1,67560911	2,8056097563218394	1	0,0238130651	0,00470110541
2	1	0	1	0	295242,8718	1,67673814	1,67752206	2,8236111132083651	1	0,0240946319	0,00473666983
2	1	0	1	0	295242,9718	1,67873788	1,67948377	2,841380669287055	1	0,0243779905	0,00477205263
2	1	0	1	0	295243,0718	1,68073785	1,681517	2,8594284449463389	1	0,0246631391	0,00480817771
2	1	0	1	0	295243,1718	1,68273783	1,68342543	2,8774295697610627	1	0,0249500852	0,00484393816
2	1	0	1	0	295243,2718	1,68473768	1,68551624	2,8957406056148966	1	0,0252388585	0,00488081761
2	1	0	1	0	295243,3718	1,68673766	1,68741584	2,9146757134132915	1	0,0255294889	0,00491826981
2	1	0	1	0	295243,4718	1,68873751	1,68947101	2,9321013288917824	1	0,0258219372	0,00495370012
2	1	0	1	0	295243,5718	1,69073725	1,69143283	2,9501727121296499	1	0,0261161625	0,0049900189
2	1	0	1	0	295243,6718	1,69273734	1,6935637	2,9684279723852499	1	0,0264122058	0,00502722198
2	1	0	1	0	295243,7718	1,69473708	1,69559216	2,9868894531220109	1	0,0267100781	0,00506454613
2	1	0	1	0	295243,8718	1,69673693	1,69730043	3,0046354187306432	1	0,0270097628	0,00509976922
2	1	0	1	0	295243,9718	1,69873703	1,69965398	3,0227981656788787	1	0,0273112413	0,00513771083
2	1	0	1	0	295244,0718	1,70073688	1,70149541	3,0412272717113638	1	0,0276145469	0,00517463405
2	1	0	1	0	295244,1718	1,70273662	1,70332837	3,0592217903447078	1	0,0279196724	0,00521085924
2	1	0	1	0	295244,2718	1,70473671	1,70554376	3,0774872236781619	1	0,0282266214	0,00524878921
2	1	0	1	0	295244,3718	1,70673668	1,7073766	3,0954657263226509	1	0,0285353772	0,00528512569
2	1	0	1	0	295244,4718	1,70873678	1,70948076	3,1131204363923642	1	0,0288459118	0,00532181934
2	1	0	1	0	295244,5718	1,71073627	1,71155369	3,1311023235320851	1	0,0291582327	0,00535904989
2	1	0	1	0	295244,6718	1,71273685	1,71355641	3,1496436705191987	1	0,029472379	0,00539709209
2	1	0	0	0	295244,7716	1,7147361	1,71551752	3,1677342142652589	1	0,0297877248	0,00543430354
2	1	0	0	0	295244,8716	1,71673596	1,71741712	3,1863531133642054	1	0,0301055331	0,00547229731
2	1	0	0	0	295244,9716	1,71873605	1,71946788	3,2041630391720979	1	0,0304251667	0,00550945522
2	1	0	0	0	295245,0716	1,72073615	1,72144294	3,2225092207943078	1	0,0307466108	0,00554736564
2	1	0	0	0	295245,1716	1,72273588	1,72340488	3,2406118892962112	1	0,0310698766	0,0055848863
2	1	0	0	0	295245,2716	1,72473562	1,72548246	3,2589732949380307	1	0,0313949697	0,00562330149
2	1	0	0	0	295245,3716	1,72673571	1,72748423	3,2775010786674733	1	0,0317219086	0,00566183124
2	1	0	0	0	295245,4716	1,72873557	1,72949505	3,295247358856425	1	0,0320506506	0,00569911394
2	1	0	0	0	295245,5716	1,73073566	1,73150587	3,3134147591061056	1	0,0323811956	0,00573719712
2	1	0	0	0	295245,6716	1,7327354	1,73352551	3,3321051437545376	1	0,0327135846	0,00577628938
2	1	0	0	0	295245,7716	1,73473525	1,73561621	3,3504105602150246	1	0,0330478214	0,00581502682
2	1	0	0	0	295245,8716	1,73673522	1,7373023	3,3681257240198586	1	0,0333838537	0,0058514527
2	1	0	0	0	295245,9716	1,73873496	1,73951769	3,3865445951621638	1	0,0337216929	0,00589095429
2	1	0	0	0	295246,0716	1,74073493	1,74136841	3,4050488212594112	1	0,0340613835	0,00592944445
2	1	0	0	0	295246,1716	1,74273491	1,74360597	3,4228409214152864	1	0,0344028845	0,00596808596
2	1	0	0	0	295246,2716	1,74473476	1,74537659	3,4407664123507258	1	0,03474617	0,00600543292
2	1	0	0	0	295246,3716	1,7467345	1,74734735	3,4592372725406758	1	0,0350912809	0,00604448887
2	1	0	0	0	295246,4716	1,74873459	1,74948692	3,4773791239217965	1	0,0354382284	0,00608362909
2	1	0	0	0	295246,5716	1,75073445	1,75143099	3,4957532501883008	1	0,035787005	0,00612257048
2	1	0	0	0	295246,6716	1,75273442	1,75343299	3,5141609272472179	1	0,0361376107	0,00616184575
2	1	0	0	0	295246,7716	1,75473428	1,75545704	3,5318079806035027	1	0,0364900082	0,00619993731
2	1	0	0	0	295246,8716	1,75673425	1,75740993	3,5502754262199117	1	0,0368442237	0,00623928942
2	1	0	0	0	295246,9716	1,75873399	1,7595588	3,5682829381140096	1	0,0372002609	0,0062786038
2	1	0	0	0	295247,0716	1,76073396	1,76148915	3,5864322461463942	1	0,0375581048	0,00631746138
2	1	0	0	0	295247,1716	1,76273394	1,76344681	3,6052385358899526	1	0,0379177965	0,00635764655
2	1	0	0	0	295247,2716	1,76473367	1,76537311	3,6232524856373869	1	0,0382793359	0,00639639236
2	1	0	0	0	295247,3716	1,76673377	1,7673794	3,6411519624569094	1	0,0386426598	0,00643529696
2	1	0	0	0	295247,4716	1,76873362	1,76944792	3,6588383179020064	1	0,0390077718	0,0064741238
2	1	0	0	0	295247,5716	1,77073348	1,77148104	3,6776248051059923	1	0,0393747091	0,00651484262
2	1	0	0	0	295247,6716	1,77273345	1,77349174	3,6955887162024083	1	0,0397434793	0,00655409601
2	1	0	0	0	295247,7716	1,7747333	1,77555585	3,7134609382461485	1	0,0401140414	0,00659345742
2	1	0	0	0	295247,8716	1,77673328	1,77734423	3,7314789460764947	1	0,0404863954	0,00663212268
2	1	0	0	0	295247,9716	1,77873313	1,77939939	3,7495909796821037	1	0,0408605561	0,00667202007
2	1	0	0	0	295248,0716	1,78073287	1,78153491	3,7681399517590035	1	0,0412365533	0,00671307277
2	1	0	0	0	295248,1716	1,78273296	1,78353214	3,786393012161703	1	0,0416143909	0,00675315363
2	1	0	0	0	295248,2716	1,7847327	1,7854718	3,8043420629369107	1	0,0419940352	0,00679254532
2	1	0	0	0	295248,3716	1,78673255	1,78746927	3,8227547622389862	1	0,0423755012	0,00683305645
2	1	0	0	0	295248,4716	1,78873265	1,78952456	3,8401955195047891	1	0,0427587591	0,00687212404
