1000024,25	112,794472	-19,2716637
681286,5	114,62722	-23,5053673
464160,125	119,098999	-24,3598232
316223,094	124,861023	-25,8003788
215441,859	131,016571	-27,3330956
146777,328	137,158981	-29,1077938
100024,406	143,066772	-30,7940063
68127,4297	149,603394	-33,9020691
46411,125	155,975479	-38,1199951
31628,4121	163,068558	-43,9532471
21545,4082	171,051346	-51,8357277
14672,8496	180,431152	-62,6028404
10015,2705	191,714447	-76,5341873
6856,00244	204,963852	-93,7337723
4642,42725	219,650543	-118,064629
3160,05566	236,66774	-150,473862
2152,93286	258,582611	-195,952744
1468,58972	289,509613	-260,007599
999,040405	334,252777	-345,277344
681,089661	403,188293	-456,096649
464,553894	508,261932	-592,922729
316,315765	667,58429	-748,65094
215,344498	898,255188	-905,979614
146,737289	1195,20813	-1026,31836
99,9040375	1545,01318	-1078,79004
68,1888962	1891,80078	-1049,27905
46,3802681	2204,74121	-943,30542
31,5869217	2449,46777	-797,068176
21,5220375	2626,75098	-646,859131
14,6851501	2750,27515	-512,219116
9,9904108	2831,06567	-398,719879
6,81718969	2892,84766	-316,348328
4,63925123	2930,52295	-260,29126
3,16039586	2955,32666	-217,040817
2,1522038	2982,94458	-188,433441
1,46630979	3018,15161	-174,112076
0,998529792	3065,12769	-180,538742
