EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	0	0	1	0	4340,20	2,39045238	2,39110208	-0,072990015149116518	2	0	0,000174526576
2	0	0	1	0	4340,23	2,39015198	2,39063096	-0,073758325617139686	2	-2,21862297E-006	0,000176328933
2	0	0	1	0	4340,28	2,38965201	2,39010024	-0,076620413921773658	2	-5,99941723E-006	0,000183130469
2	0	0	1	0	4340,33	2,38915181	2,38974977	-0,080116152414120819	2	-9,94256243E-006	0,000191457555
2	0	0	1	0	4340,38	2,38865232	2,38917017	-0,083802826379938637	2	-1,40659467E-005	0,00020021922
2	0	0	0	0	4340,43	2,38815117	2,38869786	-0,087462136313923405	2	-1,8382445E-005	0,000208920625
2	0	0	0	0	4340,48	2,38765049	2,38811517	-0,091138145691581632	2	-2,28819281E-005	0,000217648383
2	0	0	1	0	4340,53	2,38715219	2,38758707	-0,09479504218498647	2	-2,75469538E-005	0,000226331424
2	0	0	0	0	4340,60	2,38645148	2,3871212	-0,099954752193298637	2	-3,44396285E-005	0,000238604101
2	0	0	0	0	4340,67	2,38575149	2,38617492	-0,10502876391789578	2	-4,15933719E-005	0,000250617013
2	0	0	0	0	4340,72	2,38525128	2,38574409	-0,10889336769469126	2	-4,69704937E-005	0,000259791705
2	0	0	0	0	4340,77	2,38475132	2,38530374	-0,11260736706511443	2	-5,25358482E-005	0,000268602773
2	0	0	0	0	4340,82	2,38425112	2,38459277	-0,11630441038869366	2	-5,82867106E-005	0,000277338666
2	0	0	0	0	4340,87	2,38375115	2,38414216	-0,12007214672242659	2	-6,42235173E-005	0,00028626906
2	0	0	0	0	4340,92	2,38325095	2,38376141	-0,12378849492718792	2	-7,03484402E-005	0,000295082224
2	0	0	0	0	4340,97	2,38275099	2,38348103	-0,1275613758868229	2	-7,66604062E-005	0,000304040121
2	0	0	0	0	4341,02	2,38225102	2,38275003	-0,13140808193323517	2	-8,31627403E-005	0,0003131126
2	0	0	0	0	4341,07	2,38175106	2,38222933	-0,13521106851597664	2	-8,98566504E-005	0,000322103762
2	0	0	0	0	4341,12	2,38125062	2,38181877	-0,13898152489370386	2	-9,6739881E-005	0,000331028801
2	0	0	0	0	4341,17	2,38075066	2,38121819	-0,14271808116852026	2	-0,000103810562	0,000339842896
2	0	0	0	0	4341,22	2,38025069	2,38067746	-0,14653385869072144	2	-0,000111070505	0,000348849862
2	0	0	0	0	4341,27	2,37975049	2,38023663	-0,15031965049759821	2	-0,000118520176	0,000357796351
2	0	0	0	0	4341,32	2,37925053	2,37995625	-0,15410813359388432	2	-0,000126159153	0,000366770604
2	0	0	0	0	4341,37	2,37875032	2,37915516	-0,15799051321422054	2	-0,000133991343	0,000375883945
2	0	0	0	0	4341,42	2,37825012	2,37885475	-0,16182394147229661	2	-0,000142015095	0,000384955638
2	0	0	0	0	4341,47	2,37775016	2,37810373	-0,16557723621372134	2	-0,00015022789	0,000393759838
2	0	0	0	0	4341,52	2,37725019	2,37788343	-0,16953467170242221	2	-0,00015863459	0,000403133687
2	0	0	0	0	4341,57	2,37675047	2,37723255	-0,17324456200003645	2	-0,000167231396	0,0004118426
2	0	0	0	0	4341,62	2,37625027	2,3768723	-0,17706305339622032	2	-0,000176016925	0,00042085626
2	0	0	0	0	4341,67	2,37574983	2,37637162	-0,18107162086137917	2	-0,000184997552	0,000430293469
2	0	0	0	0	4341,72	2,37524986	2,37580061	-0,18489425943698733	2	-0,000194175402	0,000439271884
2	0	0	0	0	4341,77	2,3747499	2,37515974	-0,18885471008252346	2	-0,000203547024	0,000448560109
2	0	0	0	0	4341,82	2,3742497	2,37496948	-0,19286822935100666	2	-0,000213118037	0,000458056165
2	0	0	0	0	4341,87	2,37374926	2,37425733	-0,19681577872260947	2	-0,000222909453	0,000467291306
2	0	0	0	0	4341,92	2,37324977	2,37372828	-0,20066785432845347	2	-0,000232874751	0,000476330955
2	0	0	1	0	4341,97	2,37274957	2,37321687	-0,20464044118610624	2	-0,000243056333	0,000485656143
2	0	0	1	0	4342,02	2,37224936	2,37266612	-0,20867268166815299	2	-0,000253418984	0,00049511058
2	0	0	1	0	4342,07	2,37174964	2,37227559	-0,21258959228483331	2	-0,000263979076	0,000504321128
2	0	0	1	0	4342,12	2,37124944	2,37169504	-0,21646114749213206	2	-0,000274734222	0,000513379811
2	0	0	1	0	4342,17	2,37074947	2,37133408	-0,22054905591843088	2	-0,000285689224	0,000522995484
2	0	0	1	0	4342,22	2,37024927	2,37096357	-0,2244219259203728	2	-0,000296842074	0,000532096194
2	0	0	1	0	4342,27	2,36974907	2,37024283	-0,22839567841341069	2	-0,000308190996	0,000541353249
2	0	0	1	0	4342,32	2,36924911	2,3694818	-0,23254712562387248	2	-0,00031974414	0,000551016186
2	0	0	1	0	4342,37	2,36874914	2,36910152	-0,23639777675271034	2	-0,000331495627	0,000560050306
2	0	0	1	0	4342,42	2,36824918	2,36873078	-0,24040028049300099	2	-0,000343443855	0,000569443568
2	0	0	1	0	4342,47	2,36774874	2,36832023	-0,24429532932117597	2	-0,000355589902	0,000578569598
2	0	0	1	0	4342,52	2,36724877	2,36771941	-0,24811881167503725	2	-0,000367929024	0,000587475719
2	0	0	1	0	4342,57	2,36674881	2,36722875	-0,25210003958394278	2	-0,000380463433	0,000596778467
2	0	0	1	0	4342,62	2,36624861	2,36675811	-0,25623486299688646	2	-0,000393199851	0,000606445945
