EC-Lab ASCII FILE
Nb header lines : 3                           
mode	error	time/s	Ewe/V
3	0	12091,14	3,55147791
3	0	12096,14	3,55157351
3	0	12101,14	3,55147791
3	0	12106,14	3,55143976
3	0	12111,14	3,55122972
3	0	12116,14	3,55124879
3	0	12121,14	3,55117249
3	0	12126,14	3,55124879
3	0	12131,14	3,55124879
3	0	12136,14	3,55113435
3	0	12141,14	3,55111527
3	0	12146,14	3,55090523
3	0	12151,14	3,55098152
3	0	12156,14	3,55086708
3	0	12161,14	3,55084777
3	0	12166,14	3,55079055
3	0	12171,14	3,55065703
3	0	12176,14	3,55063772
3	0	12181,14	3,55069518
3	0	12186,14	3,55052328
3	0	12191,14	3,55056143
3	0	12196,14	3,55052328
3	0	12201,14	3,55038953
3	0	12206,14	3,55037045
3	0	12211,14	3,55027509
3	0	12216,14	3,55031323
3	0	12221,14	3,55027509
3	0	12226,14	3,55014133
3	0	12231,14	3,55008411
3	0	12236,14	3,55006504
3	0	12241,14	3,55012226
3	0	12246,14	3,55004597
3	0	12251,14	3,55000782
3	0	12256,14	3,55000782
3	0	12261,14	3,54987407
3	0	12266,14	3,54981685
3	0	12271,14	3,54981685
3	0	12276,14	3,54966402
3	0	12281,14	3,54966402
3	0	12286,14	3,5496068
3	0	12291,14	3,54954934
3	0	12296,14	3,54945397
3	0	12301,14	3,5494349
3	0	12306,14	3,54951119
3	0	12311,14	3,54930115
3	0	12316,14	3,549263
3	0	12321,14	3,54928207
3	0	12326,14	3,54918671
3	0	12331,14	3,549263
3	0	12336,14	3,54912925
3	0	12341,14	3,54903388
3	0	12346,14	3,54899573
3	0	12351,14	3,54895759
3	0	12356,14	3,54876661
3	0	12361,14	3,5489192
3	0	12366,14	3,54882383
3	0	12371,14	3,54886198
3	0	12376,14	3,54876661
3	0	12381,14	3,54869008
3	0	12386,14	3,54861379
3	0	12391,14	3,54857564
3	0	12396,14	3,54859471
3	0	12401,14	3,54848003
3	0	12406,14	3,54832745
3	0	12411,14	3,54834652
3	0	12416,14	3,54832745
3	0	12421,14	3,54823184
3	0	12426,14	3,54813647
3	0	12431,14	3,54823184
3	0	12436,14	3,54807901
3	0	12441,14	3,54807901
3	0	12446,14	3,54800272
3	0	12451,14	3,54798365
3	0	12456,14	3,54792643
3	0	12461,14	3,54783082
3	0	12466,14	3,54765892
3	0	12471,14	3,54790735
3	0	12476,14	3,54783082
3	0	12481,14	3,54781175
3	0	12486,14	3,54763985
3	0	12491,14	3,5476017
3	0	12496,14	3,54758263
3	0	12501,14	3,5474298
3	0	12506,14	3,54735351
3	0	12511,14	3,54729629
3	0	12516,14	3,54741073
3	0	12521,14	3,54733443
3	0	12526,14	3,54733443
3	0	12531,14	3,54720068
3	0	12536,14	3,54721975
3	0	12541,14	3,54706717
3	0	12546,14	3,54706717
3	0	12551,14	3,54704809
3	0	12556,14	3,54700971
3	0	12561,14	3,54687619
3	0	12566,14	3,54689527
3	0	12571,14	3,54687619
3	0	12576,14	3,54676151
3	0	12581,14	3,54666615
3	0	12586,14	3,54670429
3	0	12591,14	3,54655147
3	0	12596,14	3,54657054
3	0	12601,14	3,54657054
3	0	12606,14	3,54647517
3	0	12611,14	3,54643703
3	0	12616,14	3,54632235
3	0	12621,14	3,54632235
3	0	12626,14	3,54641795
3	0	12631,14	3,54626513
3	0	12636,14	3,5462079
3	0	12641,14	3,54613137
3	0	12646,14	3,54605508
3	0	12651,14	3,54607415
3	0	12656,14	3,54595947
3	0	12661,14	3,5459404
3	0	12666,14	3,54586411
3	0	12671,14	3,54578781
3	0	12676,14	3,54580688
3	0	12681,14	3,54578781
3	0	12686,14	3,54561591
3	0	12691,14	3,54555869
3	0	12696,14	3,54555869
3	0	12701,14	3,54546309
3	0	12706,14	3,54555869
3	0	12711,14	3,54538679
3	0	12716,14	3,54534864
3	0	12721,14	3,54532957
3	0	12726,14	3,54536772
3	0	12731,14	3,54517674
3	0	12736,14	3,54523396
3	0	12741,14	3,5451386
3	0	12746,14	3,54515767
3	0	12751,14	3,5451386
3	0	12756,14	3,54506207
3	0	12761,14	3,54498577
3	0	12766,14	3,54485202
3	0	12771,14	3,5449667
3	0	12776,14	3,5447948
3	0	12781,14	3,54483294
3	0	12786,14	3,54477572
3	0	12791,14	3,54475665
3	0	12796,14	3,54475665
3	0	12801,14	3,5446229
3	0	12806,14	3,5446229
3	0	12811,14	3,54452753
3	0	12816,14	3,54450846
3	0	12821,14	3,54443192
3	0	12826,14	3,54443192
3	0	12831,14	3,54433656
3	0	12836,14	3,54435563
3	0	12841,14	3,54418373
3	0	12846,14	3,54414558
3	0	12851,14	3,54414558
3	0	12856,14	3,54406929
3	0	12861,14	3,5440309
3	0	12866,14	3,54414558
3	0	12871,14	3,54391646
3	0	12876,14	3,54401183
3	0	12881,14	3,54385924
3	0	12886,14	3,54382086
3	0	12891,14	3,54385924
3	0	12896,14	3,54380178
3	0	12901,14	3,54372549
3	0	12906,14	3,54370642
3	0	12911,14	3,54355359
3	0	12916,14	3,54351544
3	0	12921,14	3,54353452
3	0	12926,14	3,54342008
3	0	12931,14	3,54345822
3	0	12936,14	3,54340076
3	0	12941,14	3,54338169
3	0	12946,14	3,54338169
3	0	12951,14	3,54324818
3	0	12956,14	3,54321003
3	0	12961,14	3,54307628
3	0	12966,14	3,54317164
3	0	12971,14	3,54298067
3	0	12976,14	3,54309535
3	0	12981,14	3,54299998
3	0	12986,14	3,54292345
3	0	12991,14	3,54292345
3	0	12996,14	3,54278994
3	0	13001,14	3,54277062
3	0	13006,14	3,54275155
3	0	13011,14	3,54275155
3	0	13016,14	3,54259896
3	0	13021,14	3,54261804
3	0	13026,14	3,54261804
3	0	13031,14	3,54256058
3	0	13036,14	3,54248428
3	0	13041,14	3,54250336
3	0	13046,14	3,54238892
3	0	13051,14	3,54238892
3	0	13056,14	3,54236984
3	0	13061,14	3,54225516
3	0	13066,14	3,54223609
3	0	13071,14	3,54227424
3	0	13076,14	3,54212141
3	0	13081,14	3,54206419
3	0	13086,14	3,5419879
3	0	13091,14	3,54196882
3	0	13096,14	3,5419879
3	0	13101,14	3,54202604
3	0	13106,14	3,54191136
3	0	13111,14	3,5417397
3	0	13116,14	3,5417397
3	0	13121,14	3,54172063
3	0	13126,14	3,54160595
3	0	13131,14	3,54162502
3	0	13136,14	3,54152966
3	0	13141,14	3,54151058
3	0	13146,14	3,54143405
3	0	13151,14	3,54143405
3	0	13156,14	3,54133868
3	0	13161,14	3,54130054
3	0	13166,14	3,5413959
3	0	13171,14	3,54128122
3	0	13176,14	3,54126215
3	0	13181,14	3,54120493
3	0	13186,14	3,54110956
3	0	13191,14	3,54114771
3	0	13196,14	3,54114771
3	0	13201,14	3,54107118
3	0	13206,14	3,54093766
3	0	13211,14	3,54084206
3	0	13216,14	3,54089952
3	0	13221,14	3,54086113
3	0	13226,14	3,54078484
3	0	13231,14	3,54065132
3	0	13236,14	3,54074669
3	0	13241,14	3,54076576
3	0	13246,14	3,54063201
3	0	13251,14	3,54053664
3	0	13256,14	3,54059386
3	0	13261,14	3,54051757
3	0	13266,14	3,54038382
3	0	13271,14	3,54028845
3	0	13276,14	3,54040289
3	0	13281,14	3,54036474
3	0	13286,14	3,5403266
3	0	13291,14	3,54028845
3	0	13296,14	3,54026937
3	0	13301,14	3,54011655
3	0	13306,14	3,5400784
3	0	13311,14	3,54013562
3	0	13316,14	3,5400784
3	0	13321,14	3,54000187
3	0	13326,14	3,54002118
3	0	13331,14	3,53986835
3	0	13336,14	3,53979182
3	0	13341,14	3,53983021
3	0	13346,14	3,53979182
3	0	13351,14	3,53967738
3	0	13356,14	3,53969646
3	0	13361,14	3,53965831
3	0	13366,14	3,53952456
3	0	13371,14	3,5395627
3	0	13376,14	3,5395627
3	0	13381,14	3,53952456
3	0	13386,14	3,53935266
3	0	13391,14	3,53937173
3	0	13396,14	3,53937173
3	0	13401,14	3,53923821
3	0	13406,14	3,53920007
3	0	13411,14	3,53923821
3	0	13416,14	3,53921914
3	0	13421,14	3,53920007
3	0	13426,14	3,53902817
3	0	13431,14	3,53914261
3	0	13436,14	3,53900909
3	0	13441,14	3,53887534
3	0	13446,14	3,53904724
3	0	13451,14	3,53904724
3	0	13456,14	3,53879905
3	0	13461,14	3,53868437
3	0	13466,14	3,53881812
3	0	13471,14	3,53872252
3	0	13476,14	3,53874183
3	0	13481,14	3,5387609
3	0	13486,14	3,5387609
3	0	13491,14	3,53856993
3	0	13496,14	3,53843617
3	0	13501,14	3,53860807
3	0	13506,14	3,53837895
3	0	13511,14	3,53837895
3	0	13516,14	3,53843617
3	0	13521,14	3,53837895
3	0	13526,14	3,53830242
3	0	13531,14	3,53826427
3	0	13536,14	3,53822613
3	0	13541,14	3,53809237
3	0	13546,14	3,53818798
3	0	13551,14	3,5380733
3	0	13556,14	3,53801608
3	0	13561,14	3,53795886
3	0	13566,14	3,53790164
3	0	13571,14	3,53793979
3	0	13576,14	3,53797793
3	0	13581,14	3,53786325
3	0	13586,14	3,53784418
3	0	13591,14	3,53788233
3	0	13596,14	3,53771067
3	0	13601,14	3,53767228
3	0	13606,14	3,53771067
3	0	13611,14	3,53767228
3	0	13616,14	3,53759599
3	0	13621,14	3,53750062
3	0	13626,14	3,53755784
3	0	13631,14	3,53750062
3	0	13636,14	3,53744316
3	0	13641,14	3,53740501
3	0	13646,14	3,53729057
3	0	13651,14	3,53738594
3	0	13656,14	3,53750062
3	0	13661,14	3,53723311
3	0	13666,14	3,5372715
3	0	13671,14	3,53715682
3	0	13676,14	3,53715682
3	0	13681,14	3,53702307
3	0	13686,14	3,53706145
3	0	13691,14	3,53700399
3	0	13696,14	3,53694677
3	0	13701,14	3,53687048
3	0	13706,14	3,53690863
3	0	13711,14	3,53683233
3	0	13716,14	3,53681302
3	0	13721,14	3,53666043
3	0	13726,14	3,53679395
3	0	13731,14	3,53662229
3	0	13736,14	3,53664136
3	0	13741,14	3,53648853
3	0	13746,14	3,53662229
3	0	13751,14	3,53656483
3	0	13756,14	3,53643131
3	0	13761,14	3,53635478
3	0	13766,14	3,53639293
3	0	13771,14	3,53645039
3	0	13776,14	3,53633571
3	0	13781,14	3,53627849
3	0	13786,14	3,53633571
3	0	13791,14	3,53620219
3	0	13796,14	3,53635478
3	0	13801,14	3,53624034
3	0	13806,14	3,53612566
3	0	13811,14	3,53616381
3	0	13816,14	3,53610659
3	0	13821,14	3,53606844
3	0	13826,14	3,53583932
3	0	13831,14	3,53589654
3	0	13836,14	3,53580117
3	0	13841,14	3,5357821
3	0	13846,14	3,53585839
3	0	13851,14	3,53570557
3	0	13856,14	3,5357821
3	0	13861,14	3,5356102
3	0	13866,14	3,53574371
3	0	13871,14	3,53562927
3	0	13876,14	3,53549552
3	0	13881,14	3,5356102
3	0	13886,14	3,5356102
3	0	13891,14	3,53549552
3	0	13896,14	3,53540015
3	0	13901,14	3,53547645
3	0	13906,14	3,5352664
3	0	13911,14	3,53530455
3	0	13916,14	3,53530455
3	0	13921,14	3,53520918
3	0	13926,14	3,53534293
3	0	13931,14	3,5350945
3	0	13936,14	3,53513288
3	0	13941,14	3,53522825
3	0	13946,14	3,53507543
3	0	13951,14	3,53492284
3	0	13956,14	3,53498006
3	0	13961,14	3,53498006
3	0	13966,14	3,53488445
3	0	13971,14	3,53480816
3	0	13976,14	3,53482723
3	0	13981,14	3,53480816
3	0	13986,14	3,53484631
3	0	13991,14	3,53461719
3	0	13996,14	3,53463626
3	0	14001,14	3,53461719
3	0	14006,14	3,53455997
3	0	14011,14	3,53454089
3	0	14016,14	3,53465533
3	0	14021,14	3,53448343
3	0	14026,14	3,53452182
3	0	14031,14	3,53450274
3	0	14036,14	3,53442621
3	0	14041,14	3,53446436
3	0	14046,14	3,53431177
3	0	14051,14	3,53421617
3	0	14056,14	3,53417802
3	0	14061,14	3,53427339
3	0	14066,14	3,53408265
3	0	14071,14	3,53419709
3	0	14076,14	3,53417802
3	0	14081,14	3,53413987
3	0	14086,14	3,53408265
3	0	14091,14	3,5341208
3	0	14096,14	3,53408265
3	0	14101,14	3,53385353
3	0	14106,14	3,53383422
3	0	14111,14	3,53392982
3	0	14116,14	3,53385353
3	0	14121,14	3,533777
3	0	14126,14	3,53379607
3	0	14131,14	3,53381515
3	0	14136,14	3,5337007
3	0	14141,14	3,53368163
3	0	14146,14	3,53362417
3	0	14151,14	3,53364348
3	0	14156,14	3,53356695
3	0	14161,14	3,53356695
3	0	14166,14	3,53349066
3	0	14171,14	3,53337598
3	0	14176,14	3,5333569
3	0	14181,14	3,53331876
3	0	14186,14	3,5333569
3	0	14191,14	3,53328061
3	0	14196,14	3,53329968
3	0	14201,14	3,53328061
3	0	14206,14	3,53329968
3	0	14211,14	3,53316593
3	0	14216,14	3,53318501
3	0	14221,14	3,53305149
3	0	14226,14	3,53301334
3	0	14231,14	3,53303242
3	0	14236,14	3,53299403
3	0	14241,14	3,53295588
3	0	14246,14	3,53295588
3	0	14251,14	3,53303242
3	0	14256,14	3,53289866
3	0	14261,14	3,53282237
3	0	14266,14	3,5328033
3	0	14271,14	3,53291774
3	0	14276,14	3,53272676
3	0	14281,14	3,53266954
3	0	14286,14	3,53259325
3	0	14291,14	3,53274584
3	0	14296,14	3,53266954
3	0	14301,14	3,53259325
3	0	14306,14	3,53244042
3	0	14311,14	3,53255486
3	0	14316,14	3,53255486
3	0	14321,14	3,53255486
3	0	14326,14	3,53242135
3	0	14331,14	3,5323832
3	0	14336,14	3,5322113
3	0	14341,14	3,53232574
3	0	14346,14	3,5322876
3	0	14351,14	3,53230667
3	0	14356,14	3,53215408
3	0	14361,14	3,53205848
3	0	14366,14	3,53209662
3	0	14371,14	3,53213477
3	0	14376,14	3,53196311
3	0	14381,14	3,53194404
3	0	14386,14	3,53202033
3	0	14391,14	3,53181028
3	0	14396,14	3,53194404
3	0	14401,14	3,5318675
3	0	14406,14	3,53192472
3	0	14411,14	3,5318675
3	0	14416,14	3,53177214
3	0	14421,14	3,53184843
3	0	14426,14	3,53165746
3	0	14431,14	3,53163838
3	0	14436,14	3,53167653
3	0	14441,14	3,53158116
3	0	14446,14	3,53154302
3	0	14451,14	3,53152394
3	0	14456,14	3,53158116
3	0	14461,14	3,53150463
3	0	14466,14	3,53144741
3	0	14471,14	3,53129458
3	0	14476,14	3,53140926
3	0	14481,14	3,53133297
3	0	14486,14	3,53123736
3	0	14491,14	3,53133297
3	0	14496,14	3,53118014
3	0	14501,14	3,53116107
3	0	14506,14	3,53129458
3	0	14511,14	3,53119922
3	0	14516,14	3,53100824
3	0	14521,14	3,53118014
3	0	14526,14	3,53104639
3	0	14531,14	3,53102732
3	0	14536,14	3,53093195
3	0	14541,14	3,53104639
3	0	14546,14	3,53081727
3	0	14551,14	3,53091288
3	0	14556,14	3,53081727
3	0	14561,14	3,53085542
3	0	14566,14	3,53068376
3	0	14571,14	3,5307982
3	0	14576,14	3,5307219
3	0	14581,14	3,53068376
3	0	14586,14	3,5306263
3	0	14591,14	3,53056908
3	0	14596,14	3,53064537
3	0	14601,14	3,53056908
3	0	14606,14	3,53051186
3	0	14611,14	3,53049278
3	0	14616,14	3,53047371
3	0	14621,14	3,53039718
3	0	14626,14	3,53053093
3	0	14631,14	3,53035903
3	0	14636,14	3,53026366
3	0	14641,14	3,53016806
