EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	Ns changes	counter inc.	Ns	time/s	control/V/mA	Ewe/V	dq/mA.h	<I>/mA	P/W	(Q-Qo)/mA.h	x	Capacity/mA.h
1	0	0	1	1	0	1	598530,59	-0,100000001	2,72797465	0	0	0	0	0	0
1	0	0	1	0	0	1	598540,59	-0,100000001	2,31749654	-0,00027633748937031162	-0,09947962813781111	0,000230543694	-0,00027633748937031162	1,0310523268112294E-005	0,00027633748937031162
1	0	0	1	0	0	1	598550,59	-0,100000001	2,3019135	-0,00027771132805157037	-0,099974200775944256	0,000230131962	-0,00055404881742188205	2,0672306304568106E-005	0,00055404881742188205
1	0	0	1	0	0	1	598560,59	-0,100000001	2,296592	-0,00027771139217747581	-0,09997422386083671	0,000229600002	-0,00083176020959935782	3,1034091733647661E-005	0,00083176020959935782
1	0	0	1	0	0	1	598570,59	-0,100000001	2,28848577	-0,00027771159365276496	-0,099974296390578842	0,000228789751	-0,0011094718032521227	4,1395884680041152E-005	0,0011094718032521227
1	0	0	1	0	0	1	598580,59	-0,100000001	2,28072309	-0,0002777114013247192	-0,099974227153782502	0,000228013523	-0,0013871832045768419	5,1757670450416659E-005	0,0013871832045768419
1	0	0	1	0	0	1	598590,59	-0,100000001	2,27444792	-0,0002777116016116407	-0,099974299255720307	0,000227386336	-0,0016648948061884826	6,211946369376649E-005	0,0016648948061884826
1	0	0	1	0	0	1	598600,59	-0,100000001	2,26781034	-0,00027771274845302109	-0,099974712110864602	0,000226723685	-0,0019426075546415034	7,2481299727310182E-005	0,0019426075546415034
1	0	0	1	0	0	1	598610,59	-0,100000001	2,26205015	-0,00027771261132177379	-0,099974662744542605	0,000226147706	-0,0022203201659632774	8,2843130644302656E-005	0,0022203201659632774
1	0	0	1	0	0	1	598620,59	-0,100000001	2,25653791	-0,00027771230811211795	-0,099974553591116186	0,000225596377	-0,0024980324740753955	9,3204950248135206E-005	0,0024980324740753955
1	0	0	1	0	0	1	598630,59	-0,100000001	2,25320005	-0,00027771219261984032	-0,099974512014676954	0,000225262571	-0,0027757446666952362	0,00010356676554279562	0,0027757446666952362
1	0	0	1	0	0	1	598640,59	-0,100000001	2,24772596	-0,00027771220196411014	-0,099974515378550938	0,000224715317	-0,0030534568686593466	0,00011392858118610326	0,0030534568686593466
1	0	0	1	0	0	1	598650,59	-0,100000001	2,24272871	-0,00027771234755052461	-0,099974567788675981	0,000224215837	-0,0033311692162098707	0,00012429040226143579	0,0033311692162098707
1	0	0	1	0	0	1	598660,59	-0,100000001	2,2412219	-0,00027771231262013318	-0,099974555213971174	0,000224065167	-0,0036088815288300038	0,00013465222203346846	0,0036088815288300038
1	0	0	1	0	0	1	598670,59	-0,100000001	2,23843741	-0,0002777125326908297	-0,099974634437934259	0,000223786963	-0,0038865940615208339	0,00014501405001663466	0,0038865940615208339
1	0	0	1	0	0	1	598680,59	-0,100000001	2,23601508	-0,00027771290387461584	-0,09997476806158807	0,000223545096	-0,0041643069653954496	0,00015537589184916704	0,0041643069653954496
1	0	0	1	0	0	1	598690,59	-0,100000001	2,23403144	-0,0002777131147492263	-0,099974843975022349	0,000223346942	-0,0044420200801446758	0,00016573774154971466	0,0044420200801446758
1	0	0	1	0	0	1	598700,59	-0,100000001	2,23202872	-0,00027771245524204435	-0,099974606556895091	0,000223146199	-0,00471973253538672	0,00017609956664316256	0,00471973253538672
1	0	0	1	0	0	1	598710,59	-0,100000001	2,23036933	-0,00027771280965374573	-0,099974734142711782	0,000222980583	-0,0049974453450404653	0,00018646140496018752	0,0049974453450404653
1	0	0	1	0	0	1	598720,59	-0,100000001	2,2282331	-0,00027771231204850806	-0,099974555008190029	0,000222766612	-0,0052751576570889734	0,0001968232247108921	0,0052751576570889734
1	0	0	1	0	0	1	598730,59	-0,100000001	2,22726035	-0,00027771148066512413	-0,099974255715791923	0,000222668692	-0,0055528691377540973	0,00020718501344156477	0,0055528691377540973
1	0	0	1	0	0	1	598740,59	-0,100000001	2,2256391	-0,00027771196136747795	-0,099974428765389773	0,000222506991	-0,0058305810991215757	0,00021754682010788858	0,0058305810991215757
