EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	0	0	1	0	7300,63	2,39305282	2,39350533	-0,039676383137702944	6	0	9,49656314E-005
2	0	0	1	0	7300,66	2,39275241	2,39316463	-0,040775369105783002	6	-1,2236344E-006	9,75821749E-005
2	0	0	1	0	7300,71	2,39225221	2,3926537	-0,042836175707634541	6	-3,32916898E-006	0,000102492137
2	0	0	1	0	7300,76	2,391752	2,39225316	-0,04520636290544633	6	-5,5462192E-006	0,000108145061
2	0	0	1	0	7300,81	2,39125252	2,39177346	-0,047527295661604294	6	-7,88137004E-006	0,000113674527
2	0	0	0	0	7300,86	2,39075089	2,39123178	-0,049846375961346886	6	-1,03419952E-005	0,000119194236
2	0	0	0	0	7300,91	2,39025211	2,39083123	-0,052222901314962656	6	-1,29102455E-005	0,000124856146
2	0	0	0	0	7300,96	2,38975191	2,39032078	-0,054584519840621626	6	-1,55971793E-005	0,000130474509
2	0	0	0	0	7301,01	2,38925195	2,38956976	-0,056918974209111354	6	-1,84011515E-005	0,000136011862
2	0	0	0	0	7301,06	2,38875175	2,38922906	-0,059302024291052326	6	-2,13233579E-005	0,00014168612
2	0	0	0	0	7301,11	2,38825178	2,38871837	-0,061686084295312525	6	-2,43651757E-005	0,000147350685
2	0	0	0	0	7301,16	2,38775182	2,38815784	-0,064001359549971994	6	-2,75237871E-005	0,000152845343
2	0	0	0	0	7301,21	2,38725138	2,38782716	-0,066373393909695206	6	-3,07996852E-005	0,000158488197
2	0	0	0	0	7301,26	2,38675141	2,38711643	-0,06878458844342583	6	-3,41954474E-005	0,000164196827
2	0	0	0	0	7301,31	2,38625145	2,38684583	-0,071149364540663808	6	-3,77101533E-005	0,000169822568
2	0	0	0	0	7301,36	2,38575149	2,38614488	-0,073522427817806822	6	-4,13438647E-005	0,000175435169
2	0	0	0	0	7301,41	2,38525128	2,38569427	-0,076065703469793971	6	-4,51010637E-005	0,000181469513
