EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	Ns changes	counter inc.	Ns	time/s	control/V/mA	Ewe/V	dq/mA.h	<I>/mA	P/W	(Q-Qo)/mA.h	x	Capacity/mA.h
1	0	0	1	1	0	1	48670,84	-0,200000003	3,47697496	0	0	0	0	0	0
1	0	0	1	0	0	1	48680,84	-0,200000003	2,38770604	-0,0005520390892276903	-0,19873407175179744	0,000474518543	-0,0005520390892276903	2,0597320643534515E-005	0,0005520390892276903
1	0	0	1	0	0	1	48690,84	-0,200000003	2,2325778	-0,00055479106931140026	-0,19972478458008771	0,000445901125	-0,0011068301585390906	4,1297321364068826E-005	0,0011068301585390906
1	0	0	1	0	0	1	48700,84	-0,200000003	2,19781899	-0,00055479213504410451	-0,19972516824386048	0,000438959774	-0,0016616222935831952	6,1997361848523226E-005	0,0016616222935831952
1	0	0	1	0	0	1	48710,84	-0,200000003	2,18100166	-0,0005547893206468887	-0,1997241550608647	0,000435598718	-0,0022164116142300835	8,2697297324033498E-005	0,0022164116142300835
1	0	0	1	0	0	1	48720,84	-0,200000003	2,17237377	-0,00055479656461377933	-0,19972676288894045	0,000433881185	-0,002771208178843863	0,0001033975030816881	0,002771208178843863
1	0	0	1	0	0	1	48730,84	-0,200000003	2,16749811	-0,00055479740331321965	-0,19972706482073843	0,00043290804	-0,0033260055821570829	0,00012409774013234646	0,0033260055821570829
1	0	0	1	0	0	1	48740,84	-0,200000003	2,16429853	-0,00055479697483281299	-0,19972691056779232	0,000432268658	-0,0038808025569898963	0,00014479796119582474	0,0038808025569898963
1	0	0	1	0	0	1	48750,84	-0,200000003	2,16159391	-0,00055479925450103149	-0,19972773124834944	0,000431730237	-0,0044356018114909274	0,00016549826731678928	0,0044356018114909274
1	0	0	1	0	0	1	48760,84	-0,200000003	2,15936565	-0,00055479813442875936	-0,19972732802233222	0,000431284338	-0,004990399945919687	0,00018619853164635142	0,004990399945919687
1	0	0	1	0	0	1	48770,84	-0,200000003	2,15757537	-0,00055480127189887891	-0,19972845751157318	0,000430929213	-0,0055452012178185658	0,00020689891303914208	0,0055452012178185658
1	0	0	1	0	0	1	48780,84	-0,200000003	2,15586114	-0,00055479815459499763	-0,19972733528217798	0,00043058439	-0,0060999993724135642	0,0002275991781211337	0,0060999993724135642
