EC-Lab ASCII FILE
Nb header lines : 43                          

Open Circuit Voltage

Run on channel : 1 (SN 6985)
Grouped channel(s) : 1
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = 0,00 V, max = 5,00 V
Acquisition started on : 07.09.2015 17:19:07
Saved on :
	File : LATP_LP30_Li_Entladen bis 0k5V_01_OCV_C01.mpr
	Directory : C:\Hupfer\Batterietest Li vs LATP\
	Host : 192.168.0.2
Device : VMP3 (SN 0324)
Address : 192.168.0.1
EC-Lab for windows v10.33 (software)
Internet server v10.33 (firmware)
Command interpretor v10.32 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0,001 mg
 at x = 0,000
Molecular weight of active material (at x = 0) : 0,001 g/mol
Atomic weight of intercalated ion : 0,001 g/mol
Acquisition started at : xo = 0,000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26,801 mA.h
Battery capacity : 0,000 A.h
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
tR (h:m:s)          2:00:30,0000        
dER/dt (mV/h)       1,0                 
dER (mV)            1,00                
dtR (s)             10,0000             
E range min (V)     0,000               
E range max (V)     5,000               

mode	error	time/s	Ewe/V
3	0	1316,9756	1,19370294
3	0	1326,9756	1,19421852
3	0	1336,9756	1,19467676
3	0	1346,9756	1,19502044
3	0	1356,9756	1,19542146
3	0	1366,9756	1,19582248
3	0	1376,9756	1,19624257
3	0	1386,9756	1,19652903
3	0	1396,9756	1,19702542
3	0	1406,9756	1,19748378
3	0	1416,9756	1,19790375
3	0	1426,9756	1,19824755
3	0	1436,9756	1,19861031
3	0	1446,9756	1,19906855
3	0	1456,9756	1,19948864
3	0	1466,9756	1,20006156
3	0	1476,9756	1,20030975
3	0	1486,9756	1,20071077
3	0	1496,9756	1,20107353
3	0	1506,9756	1,20164645
3	0	1516,9756	1,20191371
3	0	1526,9756	1,20239115
3	0	1536,9756	1,2027539
3	0	1546,9756	1,20302129
3	0	1556,9756	1,20351768
3	0	1566,9756	1,20382321
3	0	1576,9756	1,20435786
3	0	1586,9756	1,20456791
3	0	1596,9756	1,204988
3	0	1606,9756	1,20544624
3	0	1616,9756	1,20571363
3	0	1626,9756	1,20619094
3	0	1636,9756	1,20655382
3	0	1646,9756	1,20693564
3	0	1656,9756	1,20724118
3	0	1666,9756	1,20766127
3	0	1676,9756	1,20804322
3	0	1686,9756	1,20848238
3	0	1696,9756	1,20884514
3	0	1706,9756	1,20905519
3	0	1716,9756	1,20955169
3	0	1726,9756	1,20993364
3	0	1736,9756	1,21031547
3	0	1746,9756	1,21067834
3	0	1756,9756	1,21100295
3	0	1766,9756	1,21134663
3	0	1776,9756	1,21172857
3	0	1786,9756	1,21220589
3	0	1796,9756	1,21241593
3	0	1806,9756	1,21291244
3	0	1816,9756	1,21325612
3	0	1826,9756	1,21352339
3	0	1836,9756	1,21384811
3	0	1846,9756	1,21430635
3	0	1856,9756	1,21465003
3	0	1866,9756	1,21497464
3	0	1876,9756	1,21545208
3	0	1886,9756	1,21573842
3	0	1896,9756	1,21606302
3	0	1906,9756	1,21633041
3	0	1916,9756	1,21690321
3	0	1926,9756	1,21720874
3	0	1936,9756	1,21751428
3	0	1946,9756	1,21768618
3	0	1956,9756	1,21827805
3	0	1966,9756	1,21860266
3	0	1976,9756	1,21885097
3	0	1986,9755	1,21915638
3	0	1996,9755	1,21965289
3	0	2006,9755	1,21990108
3	0	2016,9755	1,22022581
3	0	2026,9755	1,22062671
3	0	2036,9755	1,2208941
3	0	2046,9755	1,22114229
3	0	2056,9755	1,22148597
3	0	2066,9755	1,22188699
3	0	2076,9755	1,22211611
3	0	2086,9755	1,22255528
3	0	2096,9755	1,22303271
3	0	2106,9755	1,22318542
3	0	2116,9755	1,22358644
3	0	2126,9755	1,2238729
3	0	2136,9755	1,22427392
3	0	2146,9755	1,22457933
3	0	2156,9755	1,22494221
3	0	2166,9755	1,22534323
3	0	2176,9755	1,22570598
3	0	2186,9755	1,22587788
3	0	2196,9755	1,22624063
3	0	2206,9755	1,22662258
3	0	2216,9755	1,22675622
3	0	2226,9755	1,22730994
3	0	2236,9755	1,22750092
3	0	2246,9755	1,22788286
3	0	2256,9755	1,22818828
3	0	2266,9755	1,22843659
3	0	2276,9755	1,22889483
3	0	2286,9755	1,22923851
3	0	2296,9755	1,22946763
3	0	2306,9755	1,22977316
3	0	2316,9755	1,2300024
3	0	2326,9755	1,23047972
3	0	2336,9755	1,2307471
3	0	2346,9755	1,2309953
3	0	2356,9755	1,23139632
3	0	2366,9755	1,23179722
3	0	2376,9755	1,2318927
3	0	2386,9755	1,23221731
3	0	2396,9755	1,23269475
3	0	2406,9755	1,23296201
3	0	2416,9755	1,23321033
3	0	2426,9755	1,23347759
3	0	2436,9755	1,23393595
3	0	2446,9755	1,234146
3	0	2456,9755	1,23452783
3	0	2466,9755	1,2348907
3	0	2476,9755	1,23506248
3	0	2486,9755	1,23538709
3	0	2496,9755	1,23573077
3	0	2506,9755	1,23601723
3	0	2516,9755	1,2363801
3	0	2526,9755	1,23660922
3	0	2536,9755	1,23697197
3	0	2546,9755	1,23725843
3	0	2556,9755	1,23758304
3	0	2566,9755	1,23783123
3	0	2576,9755	1,23815584
3	0	2586,9755	1,23838496
3	0	2596,9755	1,23865235
3	0	2606,9755	1,23907244
3	0	2616,9755	1,23937798
3	0	2626,9755	1,23974073
3	0	2636,9755	1,23989356
3	0	2646,9755	1,24021816
3	0	2656,9755	1,24058092
3	0	2666,9755	1,24073374
3	0	2676,9755	1,24121106
3	0	2686,9755	1,24136376
3	0	2696,9755	1,24170756
3	0	2706,9755	1,24207032
3	0	2716,9755	1,24228036
3	0	2726,9755	1,24271953
3	0	2736,9755	1,24287236
3	0	2746,9755	1,24319696
3	0	2756,9755	1,24342608
3	0	2766,9755	1,24369335
3	0	2776,9755	1,24397981
3	0	2786,9755	1,24428535
3	0	2796,9755	1,24457181
3	0	2806,9755	1,24487734
3	0	2816,9755	1,24510646
3	0	2826,9755	1,24545014
3	0	2836,9755	1,24579382
3	0	2846,9755	1,24606121
3	0	2856,9755	1,24634755
3	0	2866,9755	1,24659586
3	0	2876,9755	1,24676764
3	0	2886,9755	1,24734056
3	0	2896,9755	1,24749327
3	0	2906,9755	1,24776065
3	0	2916,9755	1,24806619
3	0	2926,9755	1,24831438
3	0	2936,9755	1,24852443
3	0	2946,9755	1,24882996
3	0	2956,9755	1,24913549
3	0	2966,9755	1,24949825
3	0	2976,9755	1,24970829
3	0	2986,9755	1,24997556
3	0	2996,9755	1,25033844
3	0	3006,9755	1,25054848
3	0	3016,9755	1,25079668
3	0	3026,9755	1,25110221
3	0	3036,9755	1,25144589
3	0	3046,9755	1,25161779
3	0	3056,9755	1,25188506
3	0	3066,9755	1,25217152
3	0	3076,9755	1,25249612
3	0	3086,9755	1,25266802
3	0	3096,9755	1,25308812
3	0	3106,9755	1,25329816
3	0	3116,9755	1,2535845
3	0	3126,9755	1,25385189
3	0	3136,9755	1,25411916
3	0	3146,9755	1,25436747
3	0	3156,9755	1,25465393
3	0	3166,9755	1,2549212
3	0	3176,9755	1,25528395
3	0	3186,9755	1,25558949
3	0	3196,9755	1,25574231
3	0	3206,9755	1,25602865
3	0	3216,9755	1,2562387
3	0	3226,9755	1,25663972
3	0	3236,9755	1,25673521
3	0	3246,9755	1,25719345
3	0	3256,9755	1,25736535
3	0	3266,9755	1,25761354
3	0	3276,9755	1,2579
3	0	3286,9755	1,25822461
3	0	3296,9755	1,25841558
3	0	3306,9755	1,25874019
3	0	3316,9755	1,25898838
3	0	3326,9755	1,25914121
3	0	3336,9755	1,25950396
3	0	3346,9755	1,25982857
3	0	3356,9755	1,26007688
3	0	3366,9755	1,26028693
3	0	3376,9755	1,26064968
3	0	3386,9755	1,26074517
3	0	3396,9755	1,2610507
3	0	3406,9755	1,26127982
3	0	3416,9755	1,2616235
3	0	3426,9755	1,26173806
3	0	3436,9755	1,26217723
3	0	3446,9755	1,26231098
3	0	3456,9755	1,26267374
3	0	3466,9755	1,26286471
3	0	3476,9755	1,26303649
3	0	3486,9755	1,26338029
3	0	3496,9755	1,26378119
3	0	3506,9755	1,26391494
3	0	3516,9755	1,26404858
3	0	3526,9755	1,2644496
3	0	3536,9755	1,26467872
3	0	3546,9755	1,26500332
3	0	3556,9755	1,2651943
3	0	3566,9755	1,26532793
3	0	3576,9755	1,26565254
3	0	3586,9755	1,265939
3	0	3596,9755	1,26624453
3	0	3606,9755	1,26641631
3	0	3616,9755	1,26660728
3	0	3626,9755	1,26695096
3	0	3636,9755	1,2670846
3	0	3646,9755	1,26737106
3	0	3656,9755	1,26763844
3	0	3666,9755	1,26794398
3	0	3676,9755	1,26819217
3	0	3686,9755	1,26838315
3	0	3696,9755	1,26878405
3	0	3706,9755	1,26884139
3	0	3716,9755	1,26939511
3	0	3726,9755	1,26950967
3	0	3736,9755	1,2696625
3	0	3746,9755	1,26987255
3	0	3756,9755	1,27029264
3	0	3766,9755	1,27048349
3	0	3776,9755	1,27069354
3	0	3786,9755	1,27090359
3	0	3796,9755	1,2711519
3	0	3806,9755	1,27132368
3	0	3816,9755	1,27164829
3	0	3826,9755	1,2718966
3	0	3836,9755	1,27214479
3	0	3846,9755	1,27231669
3	0	3856,9755	1,27250767
3	0	3866,9755	1,27290857
3	0	3876,9755	1,27315688
3	0	3886,9755	1,27336693
3	0	3896,9755	1,27369153
3	0	3906,9755	1,27390158
3	0	3916,9755	1,27399707
3	0	3926,9755	1,2743789
3	0	3936,9755	1,2745508
3	0	3946,9755	1,27476084
3	0	3956,9755	1,27514267
3	0	3966,9755	1,27535272
3	0	3976,9755	1,27556276
3	0	3986,9755	1,27583015
3	0	3996,9755	1,27605927
3	0	4006,9755	1,27630746
3	0	4016,9755	1,27646029
3	0	4026,9755	1,27688038
3	0	4036,9755	1,27705216
3	0	4046,9755	1,27722406
3	0	4056,9755	1,27749133
3	0	4066,9755	1,27772057
3	0	4076,9755	1,27787328
3	0	4086,9755	1,27819788
3	0	4096,9755	1,27838886
3	0	4106,9755	1,27857983
3	0	4116,9755	1,27896166
3	0	4126,9755	1,27907622
3	0	4136,9755	1,27936268
3	0	4146,9755	1,2795918
3	0	4156,9755	1,27984011
3	0	4166,9755	1,27999282
3	0	4176,9755	1,28027928
3	0	4186,9755	1,28048933
3	0	4196,9755	1,28075659
3	0	4206,9755	1,28100479
3	0	4216,9755	1,2812531
3	0	4226,9755	1,28146315
3	0	4236,9755	1,28169227
3	0	4246,9755	1,28190231
3	0	4256,9755	1,28216958
3	0	4266,9755	1,28234148
3	0	4276,9755	1,28253245
3	0	4286,9755	1,28281891
3	0	4296,9755	1,28300977
3	0	4306,9755	1,28323889
3	0	4316,9755	1,28342986
3	0	4326,9755	1,28377366
3	0	4336,9755	1,28394544
3	0	4346,9755	1,28407907
3	0	4356,9755	1,28434646
3	0	4366,9755	1,28463292
3	0	4376,9755	1,28486204
3	0	4386,9755	1,28507209
3	0	4396,9755	1,2853967
3	0	4406,9755	1,28549218
3	0	4416,9755	1,28574038
3	0	4426,9755	1,2859695
3	0	4436,9755	1,28610313
3	0	4446,9755	1,28642786
3	0	4456,9755	1,28661871
3	0	4466,9755	1,2868861
3	0	4476,9755	1,2870388
3	0	4486,9755	1,28730619
3	0	4496,9755	1,28757346
3	0	4506,9755	1,28784084
3	0	4516,9755	1,28806996
3	0	4526,9755	1,28814638
3	0	4536,9755	1,28843272
3	0	4546,9755	1,28866196
3	0	4556,9755	1,28877652
3	0	4566,9755	1,28902471
3	0	4576,9755	1,28931117
3	0	4586,9755	1,28957844
3	0	4596,9755	1,2896167
3	0	4606,9755	1,28997946
3	0	4616,9755	1,29011309
3	0	4626,9755	1,29047596
3	0	4636,9755	1,29068601
3	0	4646,9755	1,29072416
3	0	4656,9755	1,2911061
3	0	4666,9755	1,29133523
3	0	4676,9755	1,29152608
3	0	4686,9755	1,29173613
3	0	4696,9755	1,29202259
3	0	4706,9755	1,29223263
3	0	4716,9755	1,29246175
3	0	4726,9755	1,29265273
3	0	4736,9755	1,29276729
3	0	4746,9755	1,29307282
3	0	4756,9755	1,29322553
3	0	4766,9755	1,29355025
3	0	4776,9755	1,29368389
3	0	4786,9755	1,29385567
3	0	4796,9755	1,29414213
3	0	4806,9755	1,29437125
3	0	4816,9755	1,29458129
3	0	4826,9755	1,29486775
3	0	4836,9755	1,2950778
3	0	4846,9755	1,29521143
3	0	4856,9755	1,29547882
3	0	4866,9755	1,29568887
3	0	4876,9755	1,29597521
3	0	4886,9755	1,29612803
3	0	4896,9755	1,29631901
3	0	4906,9755	1,29658628
3	0	4916,9755	1,29671991
3	0	4926,9755	1,29689181
3	0	4936,9755	1,29715908
3	0	4946,9755	1,29750288
3	0	4956,9755	1,29752195
3	0	4966,9755	1,297732
3	0	4976,9755	1,29790378
3	0	4986,9755	1,29826665
3	0	4996,9755	1,29828572
3	0	5006,9755	1,29855311
3	0	5016,9755	1,29885852
3	0	5026,9755	1,29903042
3	0	5036,9755	1,29910684
3	0	5046,9755	1,29950786
3	0	5056,9755	1,29973698
3	0	5066,9755	1,29987061
3	0	5076,9755	1,30009973
3	0	5086,9755	1,30027163
3	0	5096,9755	1,30051982
3	0	5106,9755	1,30067265
3	0	5116,9755	1,3008827
