f,x,Z','-Z'',Z,'-phi,f_fit,x_fit,Z'_fit,'-Z''_fit,Z_fit,'-phi_fit
 215.34449800000, 2.33313378012, 30.41827704058, 0.61048243058, 30.42440249069, 1.15005737189, 215.34449800000, 2.33313378012, 30.40354252415, 1.49473769968, 30.44026344841, 2.81911978509
 316.31576500000, 2.50012083745, 30.32665189897, 1.81853704897, 30.38112724044, 3.43986423270, 222.48534326413, 2.34730140611, 30.39391275787, 1.54086869064, 30.43294611198, 2.90719351237
 464.55389400000, 2.66703610479, 29.86752457121, 3.18504946121, 30.03687007799, 6.13324368621, 229.86297967714, 2.36146903209, 30.38379524017, 1.58840772499, 30.42528639631, 2.99804741693
 681.08966100000, 2.83320428770, 28.99110398135, 4.69226915135, 29.36837584624, 9.35527197071, 237.48525925740, 2.37563665808, 30.37316181530, 1.63739578077, 30.41726522226, 3.09177085075
 999.04040500000, 2.99958305310, 27.64265405086, 6.25289017086, 28.34104723655, 13.18623513350, 245.36029439700, 2.38980428407, 30.36198261525, 1.68787501092, 30.40886236579, 3.18845651634
 1468.58972000000, 3.16690048386, 25.70692333827, 7.78386675827, 26.85953255793, 17.89912988260, 253.49646649577, 2.40397191005, 30.35022595645, 1.73988884974, 30.40005639496, 3.28820077582
 2152.93286000000, 3.33303048640, 23.24141954162, 9.07317224162, 24.94967007469, 23.57770567903, 261.90243488160, 2.41813953604, 30.33785823026, 1.79348215774, 30.39082460628, 3.39110404384
 3160.05566000000, 3.49969473218, 20.38245754332, 9.91939524332, 22.66801662031, 30.31575954619, 270.58714602657, 2.43230716202, 30.32484378663, 1.84870141919, 30.38114296107, 3.49727129283
 4642.42725000000, 3.66674510677, 17.26227858519, 10.23241708519, 20.06710296376, 38.59230599427, 279.55984306868, 2.44647478801, 30.31114480987, 1.90559501169, 30.37098602340, 3.60681270928
 6856.00244000000, 3.83607096348, 14.20894453901, 10.03905703901, 17.39760820186, 48.90277155071, 288.83007564931, 2.46064241400, 30.29672118549, 1.96421357384, 30.36032690132, 3.71984455277
 10015.27050000000, 4.00066268354, 11.42687487488, 9.49311617488, 14.85573034609, 62.74616271527, 298.40771007691, 2.47481003998, 30.28153035605, 2.02461050598, 30.34913719375, 3.83649028761
 14672.84960000000, 4.16651446595, 8.94197197041, 8.70357337041, 12.47842346347, 84.20772871462, 308.30293982772, 2.48897766597, 30.26552716288, 2.08684265131, 30.33738694578, 3.95688208103
 21545.40820000000, 4.33335472666, 6.72856879284, 7.79524392284, 10.29754659211, 131.01293648521, 318.52629639468, 2.50314529195, 30.24866366888, 2.15097122075, 30.32504461573, 4.08116279434
 31628.41210000000, 4.50007738877, 4.83850776681, 6.77660333681, 8.32667461799, 333.30148851573, 329.08866049609, 2.51731291794, 30.23088895411, 2.21706304673, 30.31207705699, 4.20948863726
 46411.12500000000, 4.66662209579, 3.24763918999, 5.66227053999, 6.52751621801, -328.44582368754, 340.00127365598, 2.53148054393, 30.21214887022, 2.28519228012, 30.29844951666, 4.34203271474
 68127.42969999999, 4.83332200426, 2.03968400766, 4.51631464766, 4.95554324446, -76.40626707518, 351.27575016842, 2.54564816991, 30.19238573012, 2.35544268318, 30.28412564876, 4.47898977482
 100024.40600000000, 5.00010598098, 1.15365721374, 3.41668913374, 3.60620154781, -10.42473121743, 362.92408945868, 2.55981579590, 30.17153789156, 2.42791072326, 30.26906753143, 4.62058257360
 146777.32800000001, 5.16665897734, 0.54344921939, 2.43574197939, 2.49563139190, 244.28095075009, 374.95868885416, 2.57398342189, 30.14953916295, 2.50270973975, 30.25323565802, 4.76707041746
 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 387.39235677889, 2.58815104787, 30.12631790478, 2.57997554678, 30.23658883409, 4.91876063653
 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 400.23832638553, 2.60231867386, 30.10179560412, 2.65987394932, 30.21908383817, 5.07602400232
 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 413.51026963942, 2.61648629984, 30.07588452705, 2.74261079584, 30.20067456303, 5.23931544363
 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 427.22231186966, 2.63065392583, 30.04848374955, 2.82844536229, 30.18131009109, 5.40920185263
 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 441.38904680266, 2.64482155182, 30.01947232644, 2.91770804129, 30.16093067151, 5.58639930304
 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 456.02555209429, 2.65898917780, 29.98869740554, 3.01082342956, 30.13945968005, 5.77182255789
 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 471.14740537700, 2.67315680379, 29.95595343460, 3.10833978856, 30.11678804948, 5.96665008588
 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 486.77070083912, 2.68732442977, 29.92094577286, 3.21096504904, 30.09274484803, 6.17240724672
 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 502.91206635385, 2.70149205576, 29.88322736425, 3.31960697398, 30.06704289027, 6.39106705600
 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 519.58868117639, 2.71565968175, 29.84209007764, 3.43540835845, 30.03918059454, 6.62515763344
