EC-Lab ASCII FILE
Nb header lines : 48                          

Open Circuit Voltage

Run on channel : 6 (SN 5437)
Grouped channel(s) : 6
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = 0,00 V, max = 5,00 V
Acquisition started on : 01.23.2015 15:08:00
Saved on :
	File : S vs Li GCPL 300µm_01_OCV_C06.mpr
	Directory : C:\Hupfer\Studenten Batterietests\S vs Li GCPL 300µm\
	Host : 192.168.0.2
Device : VMP3 (SN 0324)
Address : 192.168.0.1
EC-Lab for windows v10.33 (software)
Internet server v10.33 (firmware)
Command interpretor v10.32 (firmware)
Electrode material : S vs Li
Initial state : charged
Electrolyte : LP30
Comments : 300µm
Mass of active material : 0,001 mg
 at x = 0,000
Molecular weight of active material (at x = 0) : 0,001 g/mol
Atomic weight of intercalated ion : 0,001 g/mol
Acquisition started at : xo = 0,000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26,801 mA.h
Battery capacity : 0,000 A.h
Reference electrode : Li+/Li (-3,020 V)
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Create one data file per loop
tR (h:m:s)          1:00:0,0000         
dER/dt (mV/h)       0,0                 
dER (mV)            0,00                
dtR (s)             5,0000              
E range min (V)     0,000               
E range max (V)     5,000               

Number of loops : 1
Loop 0 from point number 0 to 720

mode	error	time/s	Ewe/V
3	0	825,0000	2,35639477
3	0	830,0000	2,35629964
3	0	835,0000	2,35628057
3	0	840,0000	2,35635662
3	0	845,0000	2,35643291
3	0	850,0000	2,35647106
3	0	855,0000	2,35643291
3	0	860,0000	2,35637569
3	0	865,0000	2,35639477
3	0	870,0000	2,35637569
3	0	875,0000	2,35633779
3	0	880,0000	2,35624242
3	0	885,0000	2,35620427
3	0	890,0000	2,35622334
3	0	895,0000	2,35633779
3	0	900,0000	2,35628057
3	0	905,0000	2,35626149
3	0	910,0000	2,35620427
3	0	915,0000	2,35614729
3	0	920,0000	2,35612822
3	0	925,0000	2,35616636
3	0	930,0000	2,35616636
3	0	935,0000	2,35631871
3	0	940,0000	2,35610914
3	0	945,0000	2,35620427
3	0	950,0000	2,35612822
3	0	955,0000	2,35605192
3	0	960,0000	2,35620427
3	0	965,0000	2,35612822
3	0	970,0000	2,35624242
3	0	975,0000	2,35609007
3	0	980,0000	2,3561852
3	0	985,0000	2,35612822
3	0	990,0000	2,35597587
3	0	995,0000	2,3561852
3	0	1000,0000	2,35597587
3	0	1005,0000	2,35597587
3	0	1010,0000	2,3559947
3	0	1015,0000	2,35601377
3	0	1020,0000	2,3561852
3	0	1025,0000	2,3559947
3	0	1030,0000	2,35591865
3	0	1035,0000	2,35589957
3	0	1040,0000	2,35595679
3	0	1045,0000	2,35591865
3	0	1050,0000	2,35603285
3	0	1055,0000	2,35601377
3	0	1060,0000	2,356071
3	0	1065,0000	2,35591865
3	0	1070,0000	2,35582328
3	0	1075,0000	2,35603285
3	0	1080,0000	2,35593772
3	0	1085,0000	2,35586143
3	0	1090,0000	2,3559947
3	0	1095,0000	2,35589957
3	0	1100,0000	2,35589957
3	0	1105,0000	2,3559947
3	0	1110,0000	2,35578537
3	0	1115,0000	2,35589957
3	0	1120,0000	2,35591865
3	0	1125,0000	2,35570908
3	0	1130,0000	2,35578537
3	0	1135,0000	2,35591865
3	0	1140,0000	2,35574722
3	0	1145,0000	2,35584235
3	0	1150,0000	2,35578537
3	0	1155,0000	2,35563278
3	0	1160,0000	2,35565186
3	0	1165,0000	2,35555673
3	0	1170,0000	2,3557663
3	0	1175,0000	2,35580444
3	0	1180,0000	2,35578537
3	0	1185,0000	2,35595679
3	0	1190,0000	2,35567093
3	0	1195,0000	2,35565186
3	0	1200,0000	2,35548043
3	0	1205,0000	2,35561395
3	0	1210,0000	2,35567093
3	0	1215,0000	2,3555758
3	0	1220,0000	2,35563278
3	0	1225,0000	2,35565186
3	0	1230,0000	2,35559487
3	0	1235,0000	2,35555673
3	0	1240,0000	2,35561395
3	0	1245,0000	2,3555758
3	0	1250,0000	2,35553765
3	0	1255,0000	2,35555673
3	0	1260,0000	2,35559487
3	0	1265,0000	2,35555673
3	0	1270,0000	2,35559487
3	0	1275,0000	2,35559487
3	0	1280,0000	2,35553765
3	0	1285,0000	2,35565186
3	0	1290,0000	2,35563278
3	0	1295,0000	2,35544252
3	0	1300,0000	2,35551858
3	0	1305,0000	2,35540438
3	0	1310,0000	2,35548043
3	0	1315,0000	2,35561395
3	0	1320,0000	2,35549951
3	0	1325,0000	2,35540438
3	0	1330,0000	2,35532808
3	0	1335,0000	2,35542345
3	0	1340,0000	2,35525203
3	0	1345,0000	2,35559487
3	0	1350,0000	2,35551858
3	0	1355,0000	2,35542345
3	0	1360,0000	2,35523295
3	0	1365,0000	2,35548043
3	0	1370,0000	2,35553765
3	0	1375,0000	2,35527086
3	0	1380,0000	2,35536623
3	0	1385,0000	2,35528994
3	0	1390,0000	2,35534716
3	0	1395,0000	2,35528994
3	0	1400,0000	2,35525203
3	0	1405,0000	2,35525203
3	0	1410,0000	2,35528994
3	0	1415,0000	2,35517573
3	0	1420,0000	2,35523295
3	0	1425,0000	2,35527086
3	0	1430,0000	2,35513759
3	0	1435,0000	2,35513759
3	0	1440,0000	2,35528994
3	0	1445,0000	2,35527086
3	0	1450,0000	2,35521388
3	0	1455,0000	2,35523295
3	0	1460,0000	2,35525203
3	0	1465,0000	2,35513759
3	0	1470,0000	2,35515666
3	0	1475,0000	2,35504246
3	0	1480,0000	2,35509944
3	0	1485,0000	2,35511851
3	0	1490,0000	2,35509944
3	0	1495,0000	2,3550806
3	0	1500,0000	2,35511851
3	0	1505,0000	2,35498524
3	0	1510,0000	2,35500431
3	0	1515,0000	2,35509944
3	0	1520,0000	2,35515666
3	0	1525,0000	2,35500431
3	0	1530,0000	2,3550806
3	0	1535,0000	2,35502338
3	0	1540,0000	2,35509944
3	0	1545,0000	2,35498524
3	0	1550,0000	2,35504246
3	0	1555,0000	2,35490894
3	0	1560,0000	2,35502338
3	0	1565,0000	2,35517573
3	0	1570,0000	2,3550806
3	0	1575,0000	2,35498524
3	0	1580,0000	2,35492802
3	0	1585,0000	2,35483289
3	0	1590,0000	2,35504246
3	0	1595,0000	2,35492802
3	0	1600,0000	2,35496616
3	0	1605,0000	2,35502338
3	0	1610,0000	2,35506153
3	0	1615,0000	2,35487103
3	0	1620,0000	2,35490894
3	0	1625,0000	2,35487103
3	0	1630,0000	2,35500431
3	0	1635,0000	2,35479474
3	0	1640,0000	2,35477567
3	0	1645,0000	2,35485196
3	0	1650,0000	2,35490894
3	0	1655,0000	2,35487103
3	0	1660,0000	2,35479474
3	0	1665,0000	2,35475659
3	0	1670,0000	2,35475659
3	0	1675,0000	2,35477567
3	0	1680,0000	2,35481381
3	0	1685,0000	2,35483289
3	0	1690,0000	2,35479474
3	0	1695,0000	2,35469961
3	0	1700,0000	2,35481381
3	0	1705,0000	2,3545661
3	0	1710,0000	2,35477567
3	0	1715,0000	2,35479474
3	0	1720,0000	2,35477567
3	0	1725,0000	2,35464239
3	0	1730,0000	2,35462332
3	0	1735,0000	2,35475659
3	0	1740,0000	2,35460424
3	0	1745,0000	2,35454726
3	0	1750,0000	2,35450912
3	0	1755,0000	2,35468054
3	0	1760,0000	2,35452819
3	0	1765,0000	2,35450912
3	0	1770,0000	2,3545661
3	0	1775,0000	2,3545661
3	0	1780,0000	2,35462332
3	0	1785,0000	2,35445189
3	0	1790,0000	2,3545661
3	0	1795,0000	2,35458517
3	0	1800,0000	2,3545661
3	0	1805,0000	2,35450912
3	0	1810,0000	2,35452819
3	0	1815,0000	2,35435677
3	0	1820,0000	2,35462332
3	0	1825,0000	2,35435677
3	0	1830,0000	2,3543756
3	0	1835,0000	2,35462332
3	0	1840,0000	2,35443282
3	0	1845,0000	2,35458517
3	0	1850,0000	2,3545661
3	0	1855,0000	2,35468054
3	0	1860,0000	2,35433769
3	0	1865,0000	2,3545661
3	0	1870,0000	2,35429955
3	0	1875,0000	2,35445189
3	0	1880,0000	2,35441375
3	0	1885,0000	2,35443282
3	0	1890,0000	2,35439467
3	0	1895,0000	2,35445189
3	0	1900,0000	2,35447097
3	0	1905,0000	2,35433769
3	0	1910,0000	2,3542614
3	0	1915,0000	2,35422325
3	0	1920,0000	2,35428047
3	0	1925,0000	2,35431862
3	0	1930,0000	2,3543756
3	0	1935,0000	2,35422325
3	0	1940,0000	2,3542614
3	0	1945,0000	2,35435677
3	0	1950,0000	2,35420418
3	0	1955,0000	2,35420418
3	0	1960,0000	2,35418534
3	0	1965,0000	2,35428047
3	0	1970,0000	2,3541472
3	0	1975,0000	2,35422325
3	0	1979,9999	2,35416627
3	0	1984,9999	2,35416627
3	0	1989,9999	2,35422325
3	0	1994,9999	2,35416627
3	0	1999,9999	2,35433769
3	0	2004,9999	2,35420418
3	0	2009,9999	2,3540709
3	0	2014,9999	2,35412812
3	0	2019,9999	2,35405183
3	0	2024,9999	2,35420418
3	0	2029,9999	2,35405183
3	0	2034,9999	2,3541472
3	0	2039,9999	2,35403275
3	0	2044,9999	2,3541472
3	0	2049,9999	2,35405183
3	0	2054,9999	2,35416627
3	0	2059,9999	2,3540709
3	0	2064,9999	2,3539567
3	0	2069,9999	2,35389948
3	0	2074,9999	2,35403275
3	0	2079,9999	2,35416627
3	0	2084,9999	2,3540709
3	0	2089,9999	2,35401368
3	0	2094,9999	2,3540709
3	0	2099,9999	2,35399485
3	0	2104,9999	2,35386133
3	0	2109,9999	2,35393763
3	0	2114,9999	2,35401368
3	0	2119,9999	2,35393763
3	0	2124,9999	2,35391855
3	0	2129,9999	2,35399485
3	0	2134,9999	2,35378528
3	0	2139,9999	2,3539567
3	0	2144,9999	2,3537662
3	0	2149,9999	2,35393763
3	0	2154,9999	2,35384226
3	0	2159,9999	2,35388041
3	0	2164,9999	2,35382342
3	0	2169,9999	2,3539567
3	0	2174,9999	2,35393763
3	0	2179,9999	2,35389948
3	0	2184,9999	2,35382342
3	0	2189,9999	2,35384226
3	0	2194,9999	2,35384226
3	0	2199,9999	2,35374713
3	0	2204,9999	2,35382342
3	0	2209,9999	2,3537662
3	0	2214,9999	2,35386133
3	0	2219,9999	2,35389948
3	0	2224,9999	2,35370898
3	0	2229,9999	2,35368991
3	0	2234,9999	2,35367084
3	0	2239,9999	2,35370898
3	0	2244,9999	2,35378528
3	0	2249,9999	2,35372806
3	0	2254,9999	2,35363293
3	0	2259,9999	2,35363293
3	0	2264,9999	2,35368991
3	0	2269,9999	2,35367084
3	0	2274,9999	2,35363293
3	0	2279,9999	2,35338521
3	0	2284,9999	2,35374713
3	0	2289,9999	2,35348034
3	0	2294,9999	2,35355663
3	0	2299,9999	2,35365176
3	0	2304,9999	2,35374713
3	0	2309,9999	2,35353756
3	0	2314,9999	2,35351849
3	0	2319,9999	2,35359478
3	0	2324,9999	2,35357571
3	0	2329,9999	2,3534615
3	0	2334,9999	2,3534615
3	0	2339,9999	2,35357571
3	0	2344,9999	2,35370898
3	0	2349,9999	2,35355663
3	0	2354,9999	2,35351849
3	0	2359,9999	2,35348034
3	0	2364,9999	2,3534615
3	0	2369,9999	2,35353756
3	0	2374,9999	2,35344243
3	0	2379,9999	2,3534615
3	0	2384,9999	2,35355663
3	0	2389,9999	2,35332799
3	0	2394,9999	2,35321379
3	0	2399,9999	2,3534615
3	0	2404,9999	2,35342336
3	0	2409,9999	2,35340428
3	0	2414,9999	2,35348034
3	0	2419,9999	2,35327101
3	0	2424,9999	2,35329008
3	0	2429,9999	2,35336614
3	0	2434,9999	2,35325193
3	0	2439,9999	2,35334706
3	0	2444,9999	2,35330892
3	0	2449,9999	2,35336614
3	0	2454,9999	2,35332799
3	0	2459,9999	2,35332799
3	0	2464,9999	2,35300422
3	0	2469,9999	2,35323286
3	0	2474,9999	2,35321379
3	0	2479,9999	2,35332799
3	0	2484,9999	2,35315657
3	0	2489,9999	2,35336614
3	0	2494,9999	2,35340428
3	0	2499,9999	2,35323286
3	0	2504,9999	2,35336614
3	0	2509,9999	2,35319471
3	0	2514,9999	2,35336614
3	0	2519,9999	2,35327101
3	0	2524,9999	2,35311842
3	0	2529,9999	2,35304236
3	0	2534,9999	2,35323286
3	0	2539,9999	2,35329008
3	0	2544,9999	2,35325193
3	0	2549,9999	2,35325193
3	0	2554,9999	2,35315657
3	0	2559,9999	2,35308051
3	0	2564,9999	2,35317564
3	0	2569,9999	2,35309958
3	0	2574,9999	2,35313749
3	0	2579,9999	2,35319471
3	0	2584,9999	2,35308051
3	0	2589,9999	2,35317564
3	0	2594,9999	2,35302329
3	0	2599,9999	2,35308051
3	0	2604,9999	2,35306144
3	0	2609,9999	2,35327101
3	0	2614,9999	2,35306144
3	0	2619,9999	2,35304236
3	0	2624,9999	2,35296607
3	0	2629,9999	2,35308051
3	0	2634,9999	2,35302329
3	0	2639,9999	2,35287094
3	0	2644,9999	2,35292816
3	0	2649,9999	2,35311842
3	0	2654,9999	2,35283279
3	0	2659,9999	2,35281372
3	0	2664,9999	2,35298514
3	0	2669,9999	2,35298514
3	0	2674,9999	2,35279465
3	0	2679,9999	2,35298514
3	0	2684,9999	2,35290909
3	0	2689,9999	2,35285187
3	0	2694,9999	2,35292816
3	0	2699,9999	2,3527565
3	0	2704,9999	2,35266137
3	0	2709,9999	2,35283279
3	0	2714,9999	2,35277557
3	0	2719,9999	2,35289001
3	0	2724,9999	2,35292816
3	0	2729,9999	2,3526423
3	0	2734,9999	2,35289001
3	0	2739,9999	2,35290909
3	0	2744,9999	2,352947
3	0	2749,9999	2,35292816
3	0	2754,9999	2,3527565
3	0	2759,9999	2,35302329
3	0	2764,9999	2,35277557
3	0	2769,9999	2,35268044
3	0	2774,9999	2,35287094
3	0	2779,9999	2,35271859
3	0	2784,9999	2,35277557
3	0	2789,9999	2,35260415
3	0	2794,9999	2,35262322
3	0	2799,9999	2,35269952
3	0	2804,9999	2,35266137
3	0	2809,9999	2,35281372
3	0	2814,9999	2,35258508
3	0	2819,9999	2,3526423
3	0	2824,9999	2,3525281
3	0	2829,9999	2,3527565
3	0	2834,9999	2,35262322
3	0	2839,9999	2,3526423
3	0	2844,9999	2,35248995
3	0	2849,9999	2,35247087
3	0	2854,9999	2,3524518
3	0	2859,9999	2,35260415
3	0	2864,9999	2,35248995
3	0	2869,9999	2,35273767
3	0	2874,9999	2,35262322
3	0	2879,9999	2,35250902
3	0	2884,9999	2,35256624
3	0	2889,9999	2,35247087
3	0	2894,9999	2,3525281
3	0	2899,9999	2,3524518
3	0	2904,9999	2,35250902
3	0	2909,9999	2,35260415
3	0	2914,9999	2,35239458
3	0	2919,9999	2,3524518
3	0	2924,9999	2,35241365
3	0	2929,9999	2,35248995
3	0	2934,9999	2,35247087
3	0	2939,9999	2,35243273
3	0	2944,9999	2,35237575
3	0	2949,9999	2,35250902
3	0	2954,9999	2,35228038
3	0	2959,9999	2,35239458
3	0	2964,9999	2,35239458
3	0	2969,9999	2,35235667
3	0	2974,9999	2,35256624
3	0	2979,9999	2,35228038
3	0	2984,9999	2,35248995
3	0	2989,9999	2,35241365
3	0	2994,9999	2,35224223
3	0	2999,9999	2,35222316
3	0	3004,9999	2,35220432
3	0	3009,9999	2,35224223
3	0	3014,9999	2,35231853
3	0	3019,9999	2,3522613
3	0	3024,9999	2,35220432
3	0	3029,9999	2,35224223
3	0	3034,9999	2,35229945
3	0	3039,9999	2,3522613
3	0	3044,9999	2,35210896
3	0	3049,9999	2,35203266
3	0	3054,9999	2,3522613
3	0	3059,9999	2,35228038
3	0	3064,9999	2,35222316
3	0	3069,9999	2,35218525
3	0	3074,9999	2,35224223
3	0	3079,9999	2,35199475
3	0	3084,9999	2,35218525
3	0	3089,9999	2,35199475
3	0	3094,9999	2,35218525
3	0	3099,9999	2,35197568
3	0	3104,9999	2,35216618
3	0	3109,9999	2,35208988
3	0	3114,9999	2,35210896
3	0	3119,9999	2,35193753
3	0	3124,9999	2,35231853
3	0	3129,9999	2,35212803
3	0	3134,9999	2,35210896
3	0	3139,9999	2,35203266
3	0	3144,9999	2,35207081
3	0	3149,9999	2,35212803
3	0	3154,9999	2,35199475
3	0	3159,9999	2,35224223
3	0	3164,9999	2,35212803
3	0	3169,9999	2,35189939
3	0	3174,9999	2,35212803
3	0	3179,9999	2,35191846
3	0	3184,9999	2,35189939
3	0	3189,9999	2,35203266
3	0	3194,9999	2,35191846
3	0	3199,9999	2,35193753
3	0	3204,9999	2,35205173
3	0	3209,9999	2,35199475
3	0	3214,9999	2,35199475
3	0	3219,9999	2,35186124
3	0	3224,9999	2,35201383
3	0	3229,9999	2,35205173
3	0	3234,9999	2,3518424
3	0	3239,9999	2,35203266
3	0	3244,9999	2,3518424
3	0	3249,9999	2,35191846
3	0	3254,9999	2,3518424
3	0	3259,9999	2,35189939
3	0	3264,9999	2,35197568
3	0	3269,9999	2,35188031
3	0	3274,9999	2,35168982
3	0	3279,9999	2,35176611
3	0	3284,9999	2,35176611
3	0	3289,9999	2,35199475
3	0	3294,9999	2,35170889
3	0	3299,9999	2,35186124
3	0	3304,9999	2,35176611
3	0	3309,9999	2,35168982
3	0	3314,9999	2,35178518
3	0	3319,9999	2,35176611
3	0	3324,9999	2,35186124
3	0	3329,9999	2,35174704
3	0	3334,9999	2,35176611
3	0	3339,9999	2,35176611
3	0	3344,9999	2,35174704
3	0	3349,9999	2,35186124
3	0	3354,9999	2,35182333
3	0	3359,9999	2,35170889
3	0	3364,9999	2,35165191
3	0	3369,9999	2,35172796
3	0	3374,9999	2,35170889
3	0	3379,9999	2,35174704
3	0	3384,9999	2,35170889
3	0	3389,9999	2,35165191
3	0	3394,9999	2,35167098
3	0	3399,9999	2,35180426
3	0	3404,9999	2,35174704
3	0	3409,9999	2,35155654
3	0	3414,9999	2,35151839
3	0	3419,9999	2,35159469
3	0	3424,9999	2,35170889
3	0	3429,9999	2,35170889
3	0	3434,9999	2,35170889
3	0	3439,9999	2,35138512
3	0	3444,9999	2,35163283
3	0	3449,9999	2,35142326
3	0	3454,9999	2,35153747
3	0	3459,9999	2,35151839
3	0	3464,9999	2,35161376
3	0	3469,9999	2,35144234
3	0	3474,9999	2,35136604
3	0	3479,9999	2,35151839
3	0	3484,9999	2,35136604
3	0	3489,9999	2,35142326
3	0	3494,9999	2,35151839
3	0	3499,9999	2,35142326
3	0	3504,9999	2,35153747
3	0	3509,9999	2,35149932
3	0	3514,9999	2,35153747
3	0	3519,9999	2,35140419
3	0	3524,9999	2,35144234
3	0	3529,9999	2,35155654
3	0	3534,9999	2,35144234
3	0	3539,9999	2,35121369
3	0	3544,9999	2,35144234
3	0	3549,9999	2,35140419
3	0	3554,9999	2,35128999
3	0	3559,9999	2,3513279
3	0	3564,9999	2,35134697
3	0	3569,9999	2,35125184
3	0	3574,9999	2,35136604
3	0	3579,9999	2,35128999
3	0	3584,9999	2,35136604
3	0	3589,9999	2,35119462
3	0	3594,9999	2,35119462
3	0	3599,9999	2,35109949
